지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2005-09-02,1,20050180,웰컴 투 동막골,동일,2005-08-04,"474,094,500",33.7%,"-58,646,000 (-11.0%)","29,183,902,500","74,546","-16,160 (-17.8%)","4,657,538",233,"1,244"
0105000,전체,2005-09-02,2,20050178,박수칠 때 떠나라,동일,2005-08-11,"180,729,500",12.8%,"39,000,500 (27.5%)","11,909,317,000","28,653","5,737 (25.0%)","1,874,234",157,910
0105000,전체,2005-09-02,3,20050207,크림슨 리버2,동일,2005-09-01,"108,944,500",7.7%,"21,251,000 (24.2%)","196,638,000","17,971","3,539 (24.5%)","32,403",106,652
0105000,전체,2005-09-02,4,20050108,게스후,동일,2005-09-02,"108,148,000",7.7%,"36,036,500 (50.0%)","180,259,500","16,905","5,392 (46.8%)","28,418",106,665
0105000,전체,2005-09-02,5,20050216,형사 Duelist,10 상승,2005-09-08,"97,150,000",6.9%,"87,802,000 (939.3%)","106,498,000","14,874","13,414 (918.8%)","16,334",58,110
0105000,전체,2005-09-02,6,20050189,"이대로, 죽을 순 없다(Short Time)",1 하락,2005-08-18,"81,293,000",5.8%,"10,083,500 (14.2%)","3,755,389,500","12,897","1,408 (12.3%)","597,712",122,645
0105000,전체,2005-09-02,7,20050185,애프터 선셋,1 하락,2005-08-25,"76,524,000",5.4%,"14,159,000 (22.7%)","1,249,134,000","12,758","2,522 (24.6%)","200,855",100,587
0105000,전체,2005-09-02,8,20050218,랜드 오브 데드,1 하락,2005-09-02,"80,977,500",5.8%,"28,904,500 (55.5%)","133,050,500","12,662","4,387 (53.0%)","20,937",95,603
0105000,전체,2005-09-02,9,20050205,그녀는 요술쟁이,동일,2005-08-25,"52,464,500",3.7%,"4,116,500 (8.5%)","1,208,538,000","8,012",250 (3.2%),"190,104",99,457
0105000,전체,2005-09-02,10,20050198,인 굿 컴퍼니,동일,2005-08-26,"50,813,000",3.6%,"9,516,000 (23.0%)","937,069,500","7,669","1,100 (16.7%)","144,298",68,270
0105000,전체,2005-09-02,11,20050186,옹박 : 두번째 미션,동일,2005-08-18,"20,126,500",1.4%,"4,858,500 (31.8%)","2,003,549,500","3,213",766 (31.3%),"322,377",64,270
0105000,전체,2005-09-02,12,20050202,불량공주 모모코,1 상승,2005-09-02,"19,069,000",1.4%,"7,875,000 (70.4%)","31,263,000","2,931","1,148 (64.4%)","4,964",49,251
0105000,전체,2005-09-02,13,20050148,친절한 금자씨,1 하락,2005-07-29,"15,729,000",1.1%,"3,290,500 (26.5%)","20,329,869,893","2,330",388 (20.0%),"3,096,688",29,105
0105000,전체,2005-09-02,14,20050144,아일랜드,동일,2005-07-21,"10,851,000",0.8%,"1,551,500 (16.7%)","20,297,086,000","1,635",145 (9.7%),"3,208,793",27,98
0105000,전체,2005-09-02,15,20050001,2005 [통합]패키지영화,2 상승,,"6,511,500",0.5%,"3,506,000 (116.7%)","755,687,500",894,431 (93.1%),"105,236",8,43
0105000,전체,2005-09-02,16,20050191,오픈 워터,4 상승,2005-08-26,"3,324,500",0.2%,"1,970,000 (145.4%)","318,718,000",586,348 (146.2%),"49,234",15,43
0105000,전체,2005-09-02,17,20050160,가발,1 하락,2005-08-12,"3,006,500",0.2%,"-196,000 (-6.1%)","2,794,507,500",479,-47 (-8.9%),"444,526",10,49
0105000,전체,2005-09-02,18,20050197,종려나무 숲,New,2005-09-15,"2,052,000",0.1%,"2,052,000 (100.0%)","2,052,000",342,342 (100.0%),342,2,2
0105000,전체,2005-09-02,19,20050107,은하수를 여행하는 히치하이커를 위한 안내서,3 상승,2005-08-26,"2,275,000",0.2%,"1,029,000 (82.6%)","21,732,000",329,147 (80.8%),"3,173",1,5
0105000,전체,2005-09-02,20,20050003,2005 [통합]영화제/기획전/회고전 등,2 하락,,"1,768,000",0.1%,"-415,000 (-19.0%)","255,212,500",318,-74 (-18.9%),"46,352",2,6
0105000,전체,2005-09-02,21,20050196,루시아,7 상승,2005-09-02,"2,070,500",0.1%,"1,337,000 (182.3%)","2,804,000",284,170 (149.1%),398,3,14
0105000,전체,2005-09-02,22,20050215,"라스트 라이프, 라스트 러브",1 하락,2005-09-02,"1,369,500",0.1%,"-39,500 (-2.8%)","2,778,500",204,-5 (-2.4%),413,2,10
0105000,전체,2005-09-02,23,20050145,판타스틱4,1 상승,2005-08-11,"1,249,000",0.1%,"341,500 (37.6%)","3,487,418,000",182,43 (30.9%),"558,539",6,20
