지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2026-01-26,1,20249255,만약에 우리,동일,2025-12-31,"325,296,230",29.5%,"-647,013,540 (-66.5%)","19,920,254,660","33,426","-62,835 (-65.3%)","2,034,446",917,"3,302"
0105000,전체,2026-01-26,2,20247457,신의악단,동일,2025-12-31,"228,083,070",20.7%,"-472,236,150 (-67.4%)","6,802,485,320","24,253","-46,866 (-65.9%)","707,706",660,"1,739"
0105000,전체,2026-01-26,3,20256396,아바타: 불과 재,동일,2025-12-17,"164,632,820",14.9%,"-406,938,660 (-71.2%)","76,849,354,550","13,127","-31,701 (-70.7%)","6,577,967",682,"1,534"
0105000,전체,2026-01-26,4,20249624,프로젝트 Y,1 상승,2026-01-21,"69,245,500",6.3%,"-156,648,850 (-69.3%)","1,076,507,360","7,220","-14,242 (-66.4%)","109,102",635,"1,656"
0105000,전체,2026-01-26,5,20252432,주토피아 2,1 상승,2025-11-26,"51,571,800",4.7%,"-150,357,870 (-74.5%)","82,055,860,850","5,435","-15,078 (-73.5%)","8,525,450",453,670
0105000,전체,2026-01-26,6,20250482,"신비아파트 10주년 극장판: 한 번 더, 소환",2 하락,2026-01-14,"32,875,670",3.0%,"-219,317,830 (-87.0%)","2,224,509,750","3,685","-24,222 (-86.8%)","248,834",415,596
0105000,전체,2026-01-26,7,20040549,천공의 성 라퓨타,1 상승,2004-04-30,"32,623,900",3.0%,"-57,062,270 (-63.6%)","618,571,620","3,338","-4,930 (-59.6%)","69,120",386,556
0105000,전체,2026-01-26,8,20250188,하트맨,1 하락,2026-01-14,"30,107,340",2.7%,"-98,873,660 (-76.7%)","2,164,208,850","3,270","-9,685 (-74.8%)","231,591",451,750
0105000,전체,2026-01-26,9,20259552,시라트,2 상승,2026-01-21,"25,203,100",2.3%,"-19,769,620 (-44.0%)","253,198,980","2,583","-1,806 (-41.1%)","25,518",188,236
0105000,전체,2026-01-26,10,20050082,이터널 선샤인,동일,2005-11-10,"21,255,700",1.9%,"-26,744,900 (-55.7%)","4,484,055,492","2,108","-2,565 (-54.9%)","573,414",95,167
0105000,전체,2026-01-26,11,20258324,731,1 상승,2026-01-21,"18,267,800",1.7%,"-18,797,500 (-50.7%)","230,448,860","2,046","-1,735 (-45.9%)","24,714",279,371
0105000,전체,2026-01-26,12,20254219,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",1 상승,2025-12-24,"11,101,900",1.0%,"-25,367,450 (-69.6%)","8,300,010,020","1,121","-2,470 (-68.8%)","856,579",160,211
0105000,전체,2026-01-26,13,20240400,슈가,1 상승,2026-01-21,"6,986,500",0.6%,"-14,597,200 (-67.6%)","127,359,700",794,"-1,414 (-64.0%)","13,592",222,257
0105000,전체,2026-01-26,14,20030316,반지의 제왕 : 왕의 귀환,1 상승,2003-12-17,"9,357,940",0.8%,"-20,051,680 (-68.2%)","4,889,585,320",603,"-1,228 (-67.1%)","740,325",12,37
0105000,전체,2026-01-26,15,20259383,극장판 짱구는 못말려: 초화려! 작열하는 떡잎마을 댄서즈,1 상승,2025-12-24,"5,162,400",0.5%,"-12,108,920 (-70.1%)","4,584,367,410",572,"-1,158 (-66.9%)","482,549",67,72
0105000,전체,2026-01-26,16,20250686,하우스메이드,1 하락,2026-01-28,"5,687,000",0.5%,"-7,309,000 (-56.2%)","22,751,000",517,-927 (-64.2%),"2,413",2,2
0105000,전체,2026-01-26,17,20250052,부흥,동일,2026-01-01,"4,608,000",0.4%,"-12,492,400 (-73.1%)","258,886,250",486,-968 (-66.6%),"24,872",17,25
0105000,전체,2026-01-26,18,20227810,에반게리온 신극장판: Q,동일,2022-10-14,"3,800,200",0.3%,"-4,219,700 (-52.6%)","144,993,617",374,-401 (-51.7%),"13,816",41,52
0105000,전체,2026-01-26,19,20257161,국보,2 상승,2025-11-19,"3,710,600",0.3%,"-1,058,200 (-22.2%)","1,967,393,640",367,-127 (-25.7%),"207,080",17,17
0105000,전체,2026-01-26,20,20250299,고고다이노 극장판: 곤충세계 대모험,11 하락,2026-01-14,"2,580,600",0.2%,"-43,906,800 (-94.4%)","303,013,800",323,"-4,881 (-93.8%)","34,097",77,78
0105000,전체,2026-01-26,21,20250301,판결,New,2026-02-25,"2,754,000",0.2%,"2,754,000 (100.0%)","21,323,000",306,306 (100.0%),"2,304",1,1
0105000,전체,2026-01-26,22,20258325,스노우 폭스 : 마법의 돌을 찾아서,17 상승,2026-01-10,"2,016,500",0.2%,"394,300 (24.3%)","117,326,200",296,111 (60.0%),"17,618",13,13
0105000,전체,2026-01-26,23,20259893,화양연화 특별판,1 하락,2025-12-31,"2,708,100",0.2%,"-1,938,000 (-41.7%)","473,036,352",273,-200 (-42.3%),"47,160",21,24
0105000,전체,2026-01-26,24,20242837,왕과 사는 남자,7 상승,2026-02-04,"2,430,000",0.2%,"99,000 (4.2%)","107,917,470",270,11 (4.2%),"10,015",2,2
0105000,전체,2026-01-26,25,20000059,하나 그리고 둘,동일,2000-10-28,"2,860,100",0.3%,"-1,326,200 (-31.7%)","346,499,195",262,-93 (-26.2%),"34,615",12,12
0105000,전체,2026-01-26,26,20244891,광장,2 하락,2026-01-15,"1,916,500",0.2%,"-1,113,300 (-36.7%)","57,584,300",261,-118 (-31.1%),"7,068",55,58
0105000,전체,2026-01-26,27,20250561,얼음 여왕,New,2026-01-28,"1,526,000",0.1%,"1,526,000 (100.0%)","4,508,000",218,218 (100.0%),644,1,1
0105000,전체,2026-01-26,28,20259563,파더 마더 시스터 브라더,5 하락,2025-12-31,"1,957,700",0.2%,"-2,164,300 (-52.5%)","329,878,760",215,-210 (-49.4%),"35,727",41,42
0105000,전체,2026-01-26,29,20258808,뽀로로 극장판 스위트캐슬 대모험,9 하락,2025-12-11,"1,518,600",0.1%,"-3,557,900 (-70.1%)","2,258,183,530",204,-316 (-60.8%),"259,625",14,15
0105000,전체,2026-01-26,30,20070292,인랜드 엠파이어,18 상승,2007-07-26,"2,120,900",0.2%,"993,100 (88.1%)","49,673,300",200,99 (98.0%),"6,540",8,8
0105000,전체,2026-01-26,31,20204802,몽고의 란,1 하락,,"366,000",0.0%,"-179,000 (-32.8%)","5,563,000",183,-82 (-30.9%),"2,764",1,4
0105000,전체,2026-01-26,32,20256757,극장판 체인소 맨: 레제편,5 하락,2025-09-24,"1,845,040",0.2%,"-1,429,180 (-43.6%)","36,155,012,050",177,-105 (-37.2%),"3,439,737",25,30
0105000,전체,2026-01-26,33,20000089,철도원,7 하락,2000-02-04,"1,530,200",0.1%,"-2,039,500 (-57.1%)","160,933,570",170,-163 (-48.9%),"16,540",34,35
0105000,전체,2026-01-26,34,20253289,극장판 귀멸의 칼날: 무한성편,15 하락,2025-08-22,"1,522,200",0.1%,"-4,479,400 (-74.6%)","61,405,394,350",154,-418 (-73.1%),"5,700,418",5,17
0105000,전체,2026-01-26,35,20250839,영원,New,2026-02-04,"1,350,000",0.1%,"1,350,000 (100.0%)","1,350,000",150,150 (100.0%),150,1,1
0105000,전체,2026-01-26,36,20259641,송 썽 블루,6 상승,2026-01-14,"1,157,000",0.1%,"-232,500 (-16.7%)","105,813,000",146,-16 (-9.9%),"13,743",19,23
0105000,전체,2026-01-26,37,20250438,끝이 없는 스칼렛,4 하락,2026-01-14,"1,366,800",0.1%,"-758,300 (-35.7%)","100,739,000",140,-77 (-35.5%),"11,771",47,49
0105000,전체,2026-01-26,38,20254054,여행과 나날,10 하락,2025-12-10,"1,066,470",0.1%,"-1,505,630 (-58.5%)","590,770,141",137,-133 (-49.3%),"61,798",10,13
0105000,전체,2026-01-26,39,20259586,나만의 비밀,2 하락,2026-01-21,"1,267,800",0.1%,"-936,840 (-42.5%)","13,175,990",131,-79 (-37.6%),"1,306",56,67
0105000,전체,2026-01-26,40,20247429,세계의 주인,2 하락,2025-10-22,"1,223,400",0.1%,"-666,800 (-35.3%)","1,897,517,300",130,-79 (-37.8%),"196,963",8,12
0105000,전체,2026-01-26,41,19970157,로스트 하이웨이,18 상승,1997-05-10,"1,159,500",0.1%,"439,500 (61.0%)","39,475,422",104,39 (60.0%),"4,310",6,6
0105000,전체,2026-01-26,42,20258272,톰과 제리: 황금나침반 대소동,20 상승,2026-01-01,"470,000",0.0%,"-174,700 (-27.1%)","340,321,020",94,31 (49.2%),"39,790",2,2
0105000,전체,2026-01-26,42,20259333,누벨바그,14 하락,2025-12-31,"880,600",0.1%,"-2,102,340 (-70.5%)","178,108,570",94,-176 (-65.2%),"22,343",22,22
0105000,전체,2026-01-26,42,20258221,대한민국은 국민이 합니다,1 상승,2026-01-22,"829,700",0.1%,"-715,000 (-46.3%)","20,321,000",94,-67 (-41.6%),"1,881",43,43
0105000,전체,2026-01-26,45,20121153,그녀의 연기,13 상승,,"276,000",0.0%,"61,000 (28.4%)","10,339,775",92,19 (26.0%),"2,564",24,27
0105000,전체,2026-01-26,46,20258707,리틀 아멜리,14 하락,2026-01-14,"748,100",0.1%,"-2,097,900 (-73.7%)","75,920,200",82,-166 (-66.9%),"7,160",23,24
0105000,전체,2026-01-26,47,19600042,네 멋대로 해라,11 하락,2026-01-14,"783,900",0.1%,"-1,397,800 (-64.1%)","44,024,730",80,-132 (-62.3%),"6,696",17,18
0105000,전체,2026-01-26,48,19950130,트윈 픽스,1 상승,1995-03-25,"750,600",0.1%,"-219,600 (-22.6%)","32,309,682",74,-21 (-22.1%),"3,336",3,3
0105000,전체,2026-01-26,49,20212425,1980 사북,12 상승,2025-10-29,"720,000",0.1%,"380,000 (111.8%)","85,676,300",72,4 (5.9%),"11,152",1,1
0105000,전체,2026-01-26,49,20261002,데몬 프린스,3 하락,2026-01-21,"866,000",0.1%,"-440,000 (-33.7%)","6,943,000",72,-32 (-30.8%),553,12,12
0105000,전체,2026-01-26,51,20254501,F1 더 무비,New,2025-06-25,"560,000",0.1%,"560,000 (100.0%)","54,940,702,370",70,70 (100.0%),"5,214,913",1,1
