지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2017-09-07,1,20154909,살인자의 기억법,동일,2017-09-06,"1,073,134,200",40.0%,"2,940,900 (0.3%)","2,179,735,500","143,225",-355 (-0.2%),"291,525",942,"4,421"
0105000,전체,2017-09-07,2,20179696,그것,동일,2017-09-06,"600,238,800",22.4%,"-7,709,200 (-1.3%)","1,218,518,800","75,819","-1,106 (-1.4%)","154,012",785,"3,174"
0105000,전체,2017-09-07,3,20171962,킬러의 보디가드,동일,2017-08-30,"319,312,600",11.9%,"-56,463,200 (-15.0%)","8,131,744,200","40,073","-7,666 (-16.1%)","998,139",333,"1,522"
0105000,전체,2017-09-07,4,20162869,택시운전사,동일,2017-08-02,"139,546,500",5.2%,"-17,259,200 (-11.0%)","94,128,714,249","19,589","-2,474 (-11.2%)","11,961,091",498,"1,380"
0105000,전체,2017-09-07,5,20162442,청년경찰,동일,2017-08-09,"131,450,600",4.9%,"-22,085,100 (-14.4%)","43,040,662,016","18,568","-2,939 (-13.7%)","5,478,513",503,"1,541"
0105000,전체,2017-09-07,6,20171022,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,New,2017-09-07,"65,878,600",2.5%,"65,878,600 (100.0%)","71,743,600","9,446","9,446 (100.0%)","10,111",169,266
0105000,전체,2017-09-07,7,20158047,발레리안: 천 개 행성의 도시,1 하락,2017-08-30,"63,275,600",2.4%,"-14,071,700 (-18.2%)","3,448,842,108","8,707","-1,933 (-18.2%)","433,216",401,924
0105000,전체,2017-09-07,8,20171923,저수지 게임,5 상승,2017-09-07,"60,946,600",2.3%,"44,484,600 (270.2%)","99,495,100","8,196","6,298 (331.8%)","12,513",257,465
0105000,전체,2017-09-07,9,20170268,매혹당한 사람들,1 하락,2017-09-06,"39,662,300",1.5%,"-320,200 (-0.8%)","100,467,800","5,594",-25 (-0.4%),"13,453",391,789
0105000,전체,2017-09-07,10,20179187,공범자들,1 하락,2017-08-17,"24,215,400",0.9%,"-4,490,000 (-15.6%)","1,753,551,300","3,356",-599 (-15.1%),"223,134",155,258
0105000,전체,2017-09-07,11,20170302,윈드 리버,New,2017-09-14,"22,960,000",0.9%,"22,960,000 (100.0%)","33,599,500","2,870","2,870 (100.0%)","4,513",22,22
0105000,전체,2017-09-07,12,20164174,브이아이피,2 하락,2017-08-23,"18,549,200",0.7%,"-8,819,600 (-32.2%)","10,808,978,601","2,537","-1,312 (-34.1%)","1,353,332",251,395
0105000,전체,2017-09-07,13,20165001,더 테이블,1 하락,2017-08-24,"16,564,200",0.6%,"-1,139,800 (-6.4%)","644,592,500","2,098",-181 (-7.9%),"80,433",75,152
0105000,전체,2017-09-07,14,20179491,아토믹 블론드,3 하락,2017-08-30,"14,645,300",0.5%,"-3,444,200 (-19.0%)","1,070,844,892","1,971",-505 (-20.4%),"141,927",141,201
0105000,전체,2017-09-07,15,20179407,로마의 휴일,동일,2017-08-30,"7,546,500",0.3%,"-5,717,800 (-43.1%)","957,601,876","1,186",-569 (-32.4%),"129,482",87,107
0105000,전체,2017-09-07,16,20166132,김광석,동일,2017-08-30,"8,229,500",0.3%,"-4,069,300 (-33.1%)","297,931,100","1,166",-534 (-31.4%),"37,530",65,82
0105000,전체,2017-09-07,17,20179901,혹성탈출: 종의 전쟁,1 상승,2017-08-15,"5,488,500",0.2%,"-1,612,500 (-22.7%)","16,803,279,478",795,-187 (-19.0%),"2,044,661",44,62
0105000,전체,2017-09-07,18,20178641,빅풋 주니어,30 상승,2017-08-09,"7,264,000",0.3%,"6,758,000 (1,335.6%)","2,219,400,200",758,687 (967.6%),"314,372",14,15
0105000,전체,2017-09-07,19,20170347,호비와 무지개 오아시스 대모험,New,2017-09-07,"4,885,000",0.2%,"4,885,000 (100.0%)","9,139,000",740,740 (100.0%),"1,268",73,100
0105000,전체,2017-09-07,20,20170607,몬스터 콜,New,2017-09-14,"5,208,000",0.2%,"5,208,000 (100.0%)","23,554,000",651,651 (100.0%),"2,966",5,5
0105000,전체,2017-09-07,21,20171815,수부라 게이트,New,2017-09-07,"3,871,500",0.1%,"3,871,500 (100.0%)","8,959,500",568,568 (100.0%),"1,204",103,154
0105000,전체,2017-09-07,22,20172141,나인스 라이프,21 상승,2017-09-07,"4,117,000",0.2%,"3,137,000 (320.1%)","6,484,500",543,445 (454.1%),843,74,120
0105000,전체,2017-09-07,23,20151003,장산범,6 하락,2017-08-17,"3,968,800",0.1%,"-6,557,800 (-62.3%)","10,307,846,583",542,-877 (-61.8%),"1,301,808",68,110
0105000,전체,2017-09-07,24,20168594,파리 투 마르세유: 2주간의 여행,New,2017-09-07,"3,903,000",0.1%,"3,903,000 (100.0%)","8,586,000",531,531 (100.0%),"1,101",33,50
0105000,전체,2017-09-07,25,20178762,파리로 가는 길,6 하락,2017-08-03,"3,629,500",0.1%,"-2,032,000 (-35.9%)","864,100,600",505,-292 (-36.6%),"110,260",13,20
0105000,전체,2017-09-07,26,20179570,슈퍼오리 : 태양을 지켜라,6 하락,2017-08-31,"2,358,000",0.1%,"-1,536,500 (-39.5%)","153,459,400",430,-224 (-34.3%),"21,272",9,9
0105000,전체,2017-09-07,27,20173826,구세주: 리턴즈,New,2017-09-14,"3,408,000",0.1%,"3,408,000 (100.0%)","9,033,000",426,426 (100.0%),"1,176",2,2
0105000,전체,2017-09-07,28,20170883,아키라,3 하락,2017-08-31,"2,828,500",0.1%,"339,500 (13.6%)","63,524,400",367,40 (12.2%),"7,757",35,44
0105000,전체,2017-09-07,29,20174801,내 사랑,7 하락,2017-07-12,"2,729,000",0.1%,"-1,198,000 (-30.5%)","2,327,686,725",361,-153 (-29.8%),"317,363",12,17
0105000,전체,2017-09-07,30,19518016,젊은이의 양지,New,1972-10-28,"704,000",0.0%,"704,000 (100.0%)","17,607,000",352,352 (100.0%),"8,229",1,4
0105000,전체,2017-09-07,31,19558020,마티,4 하락,,"480,000",0.0%,"-116,000 (-19.5%)","4,856,000",240,-58 (-19.5%),"2,423",1,5
0105000,전체,2017-09-07,32,20161481,군함도,53 상승,2017-07-26,"950,000",0.0%,"889,500 (1,470.2%)","50,452,049,668",218,"210 (2,625.0%)","6,579,900",4,4
0105000,전체,2017-09-07,33,20163854,페니 핀처,5 상승,2017-08-30,"1,549,000",0.1%,"808,300 (109.1%)","44,207,008",214,107 (100.0%),"6,047",25,28
0105000,전체,2017-09-07,34,20172148,몬스터 섬의 비밀,New,2017-09-07,"1,534,000",0.1%,"1,534,000 (100.0%)","1,534,000",213,213 (100.0%),213,60,60
0105000,전체,2017-09-07,34,20101409,애수,New,,"647,000",0.0%,"647,000 (100.0%)","36,905,500",213,213 (100.0%),"16,638",1,5
0105000,전체,2017-09-07,36,20169270,안녕 히어로,5 하락,2017-09-07,"674,000",0.0%,"-586,000 (-46.5%)","9,883,500",186,-24 (-11.4%),"1,630",24,31
0105000,전체,2017-09-07,37,20176562,예수는 역사다,5 상승,2017-07-13,"971,000",0.0%,"352,500 (57.0%)","1,195,687,600",169,68 (67.3%),"166,099",3,4
0105000,전체,2017-09-07,38,20170247,"무현, 두 도시 이야기 : 파이널 컷",7 상승,2017-08-30,"1,365,000",0.1%,"897,500 (192.0%)","20,940,500",155,76 (96.2%),"2,855",8,9
0105000,전체,2017-09-07,39,20177086,어 퍼펙트 데이,New,2017-09-21,"1,232,000",0.0%,"1,232,000 (100.0%)","1,232,000",154,154 (100.0%),154,1,1
0105000,전체,2017-09-07,40,20172508,투 이즈 어 패밀리,New,2017-09-21,"1,057,000",0.0%,"1,057,000 (100.0%)","1,057,000",151,151 (100.0%),151,1,1
0105000,전체,2017-09-07,41,20010089,디 아더스,New,2002-01-10,"914,500",0.0%,"914,500 (100.0%)","4,891,300",131,131 (100.0%),644,32,40
0105000,전체,2017-09-07,42,20170006,제인 도,2 상승,2017-08-23,"924,000",0.0%,"286,000 (44.8%)","175,566,791",121,36 (42.4%),"22,489",17,21
0105000,전체,2017-09-07,43,20174961,예감은 틀리지 않는다,11 하락,2017-08-10,"897,500",0.0%,"-504,000 (-36.0%)","317,008,300",120,-88 (-42.3%),"40,538",6,7
0105000,전체,2017-09-07,44,20161081,애나벨 : 인형의 주인,8 하락,2017-08-10,"903,400",0.0%,"-8,100 (-0.9%)","15,517,104,764",117,4 (3.5%),"1,933,067",10,13
0105000,전체,2017-09-07,45,20170003,소나기,16 하락,2017-08-31,"672,500",0.0%,"-814,200 (-54.8%)","42,172,300",116,-110 (-48.7%),"6,391",22,23
0105000,전체,2017-09-07,46,20179186,이모티: 더 무비,6 하락,2017-08-02,"570,000",0.0%,0 (0.0%),"288,369,700",104,0 (0.0%),"40,060",2,2
0105000,전체,2017-09-07,47,20172666,스타탄생,New,,"196,000",0.0%,"196,000 (100.0%)","196,000",98,98 (100.0%),98,1,2
0105000,전체,2017-09-07,48,20174281,파란나비효과,New,2017-06-22,"500,000",0.0%,"500,000 (100.0%)","34,887,100",96,96 (100.0%),"5,040",1,1
0105000,전체,2017-09-07,49,20170682,빈센트 반 고흐 : 새로운 시선,12 하락,2017-08-24,"948,000",0.0%,"-289,000 (-23.4%)","62,929,000",95,-16 (-14.4%),"5,819",13,13
0105000,전체,2017-09-07,50,20164160,내일의 안녕,3 상승,2017-08-17,"501,000",0.0%,"196,800 (64.7%)","58,458,900",93,43 (86.0%),"8,157",5,5
0105000,전체,2017-09-07,51,20129043,보와니의 분기점,5 하락,,"148,000",0.0%,"-8,000 (-5.1%)","1,600,000",74,-4 (-5.1%),584,1,4
0105000,전체,2017-09-07,52,20176983,킹 오브 프리즘 - 프라이드 더 히어로,10 상승,2017-06-10,"565,000",0.0%,"312,500 (123.8%)","729,471,500",72,41 (132.3%),"88,105",3,5
0105000,전체,2017-09-07,53,20164621,덩케르크,29 하락,2017-07-20,"532,500",0.0%,"-1,490,000 (-73.7%)","24,467,461,748",67,-300 (-81.7%),"2,781,170",5,5
0105000,전체,2017-09-07,54,20165543,하이큐!! 승자와 패자,17 상승,2016-12-28,"438,500",0.0%,"307,500 (234.7%)","377,979,500",61,44 (258.8%),"52,701",6,6
0105000,전체,2017-09-07,55,20176715,벨과 세바스찬 계속되는 모험,New,2017-08-10,"270,000",0.0%,"270,000 (100.0%)","29,470,700",54,54 (100.0%),"3,918",1,1
0105000,전체,2017-09-07,56,20179085,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,28 상승,2017-08-10,"249,000",0.0%,"196,000 (369.8%)","1,179,606,400",47,38 (422.2%),"166,736",2,2
0105000,전체,2017-09-07,57,20172283,안나 막달레나 바흐의 연대기,New,,"200,000",0.0%,"200,000 (100.0%)","200,000",43,43 (100.0%),43,1,1
0105000,전체,2017-09-07,58,20020223,피아니스트,New,2003-01-01,"264,000",0.0%,"264,000 (100.0%)","106,238,900",40,40 (100.0%),"14,310",1,1
0105000,전체,2017-09-07,59,20173403,슈퍼배드 3,10 하락,2017-07-26,"288,000",0.0%,"-119,500 (-29.3%)","24,199,204,119",39,-20 (-33.9%),"3,322,191",7,9
0105000,전체,2017-09-07,59,20167301,아가씨(확장판),7 하락,,"329,300",0.0%,"-106,700 (-24.5%)","100,483,200",39,-12 (-23.5%),"13,160",1,1
0105000,전체,2017-09-07,61,20101365,내시,4 하락,,"76,000",0.0%,"-10,000 (-11.6%)","10,505,000",38,-5 (-11.6%),"5,231",1,4
0105000,전체,2017-09-07,62,19730010,빠삐용,1 상승,1974-09-07,"70,000",0.0%,"12,000 (20.7%)","26,089,000",35,6 (20.7%),"12,744",1,2
0105000,전체,2017-09-07,63,20170082,파리 시청 앞에서의 키스: 로베르 두아노,22 하락,2017-08-24,"244,000",0.0%,"-467,700 (-65.7%)","21,210,297",34,-69 (-67.0%),"2,838",6,6
0105000,전체,2017-09-07,63,20172145,일본전후사-마담 옹보로의 생활,New,,"229,000",0.0%,"229,000 (100.0%)","229,000",34,34 (100.0%),34,1,1
0105000,전체,2017-09-07,65,20119695,작은 오빠,New,,"204,000",0.0%,"204,000 (100.0%)","204,000",32,32 (100.0%),32,1,1
0105000,전체,2017-09-07,66,20154523,완벽한 거짓말,6 하락,2017-08-24,"198,000",0.0%,"-18,000 (-8.3%)","22,106,200",29,-7 (-19.4%),"3,104",3,5
