지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2017-03-06,1,20161827,로건,동일,2017-03-01,"681,379,000",43.8%,"-1,471,749,400 (-68.4%)","10,085,966,165","87,367","-155,630 (-64.0%)","1,167,232",886,"3,857"
0105000,전체,2017-03-06,2,20150971,해빙,동일,2017-03-01,"301,544,100",19.4%,"-976,365,200 (-76.4%)","7,878,038,765","39,765","-110,499 (-73.5%)","949,653",766,"3,482"
0105000,전체,2017-03-06,3,20170241,23 아이덴티티,동일,2017-02-22,"145,155,200",9.3%,"-416,779,200 (-74.2%)","12,550,204,535","18,765","-46,403 (-71.2%)","1,546,107",469,"1,745"
0105000,전체,2017-03-06,4,20166421,재심,동일,2017-02-15,"115,002,000",7.4%,"-316,963,100 (-73.4%)","18,194,067,737","15,650","-35,590 (-69.5%)","2,282,574",492,"1,422"
0105000,전체,2017-03-06,5,20166468,사일런스,5 상승,2017-02-28,"37,643,000",2.4%,"-29,196,600 (-43.7%)","437,045,900","5,482","-2,960 (-35.1%)","56,444",321,498
0105000,전체,2017-03-06,6,20158799,눈길,동일,2017-03-01,"35,772,700",2.3%,"-87,279,200 (-70.9%)","729,626,200","5,189","-10,200 (-66.3%)","94,910",419,873
0105000,전체,2017-03-06,7,20165927,문라이트,2 상승,2017-02-22,"35,729,800",2.3%,"-61,105,500 (-63.1%)","890,978,000","4,751","-5,968 (-55.7%)","110,035",179,343
0105000,전체,2017-03-06,8,20167904,라라랜드,동일,2016-12-07,"33,095,100",2.1%,"-66,996,200 (-66.9%)","28,156,882,728","4,388","-7,085 (-61.8%)","3,366,403",156,269
0105000,전체,2017-03-06,9,20166101,존 윅 - 리로드,2 상승,2017-02-22,"25,878,900",1.7%,"-41,171,600 (-61.4%)","2,043,167,500","3,964","-3,573 (-47.4%)","251,651",176,402
0105000,전체,2017-03-06,10,20150964,조작된 도시,3 하락,2017-02-09,"27,730,300",1.8%,"-72,232,100 (-72.3%)","20,007,436,687","3,820","-8,081 (-67.9%)","2,496,209",236,412
