지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2012-02-14,1,20113557,범죄와의 전쟁: 나쁜놈들 전성시대,동일,2012-02-02,"1,017,029,000",43.8%,"229,203,000 (29.1%)","21,314,312,500","136,732","30,544 (28.8%)","2,748,747",624,"2,947"
0105000,전체,2012-02-14,2,20113743,댄싱퀸,동일,2012-01-18,"418,531,500",18.0%,"115,672,000 (38.2%)","24,939,927,500","59,915","16,662 (38.5%)","3,339,104",382,"1,705"
0105000,전체,2012-02-14,3,20113535,부러진 화살,동일,2012-01-18,"317,976,000",13.7%,"78,461,000 (32.8%)","24,078,638,500","44,962","10,930 (32.1%)","3,207,166",357,"1,896"
0105000,전체,2012-02-14,4,20113643,파파,동일,2012-02-01,"148,332,500",6.4%,"51,985,000 (54.0%)","3,542,676,000","21,442","7,346 (52.1%)","520,144",311,"1,207"
0105000,전체,2012-02-14,5,20113920,토르: 마법망치의 전설,2 상승,2012-02-09,"69,658,000",3.0%,"23,599,500 (51.2%)","1,750,333,500","9,996","3,394 (51.4%)","228,756",274,702
0105000,전체,2012-02-14,6,20124099,워 호스,동일,2012-02-09,"63,755,500",2.7%,"14,319,500 (29.0%)","595,214,000","9,284","2,154 (30.2%)","82,512",226,743
0105000,전체,2012-02-14,7,20124134,팅커 테일러 솔저 스파이,2 하락,2012-02-09,"65,226,000",2.8%,"12,320,000 (23.3%)","543,033,500","9,093","1,667 (22.4%)","72,954",179,620
0105000,전체,2012-02-14,8,19990216,스타워즈:에피소드1 보이지 않는 위험,동일,1999-06-26,"65,146,500",2.8%,"9,606,000 (17.3%)","918,936,000","5,726",832 (17.0%),"82,397",192,565
0105000,전체,2012-02-14,9,20100215,점박이:한반도의 공룡3D,동일,2012-01-26,"38,662,500",1.7%,"8,945,000 (30.1%)","7,619,907,000","4,599","1,292 (39.1%)","819,559",200,396
0105000,전체,2012-02-14,10,20113911,해피 피트 2,2 상승,2012-02-02,"18,272,500",0.8%,"7,479,000 (69.3%)","1,340,733,000","2,804","1,277 (83.6%)","167,517",162,266
0105000,전체,2012-02-14,11,20124023,원 포 더 머니,5 상승,2012-02-16,"19,580,000",0.8%,"17,390,000 (794.1%)","26,602,000","2,761","2,323 (530.4%)","3,941",63,105
0105000,전체,2012-02-14,12,20113881,하이힐을 신고 달리는 여자,1 하락,2012-02-02,"16,129,500",0.7%,"4,796,000 (42.3%)","526,643,500","2,165",635 (41.5%),"68,961",57,114
0105000,전체,2012-02-14,13,20113862,장화신은 고양이,동일,2012-01-12,"10,609,500",0.5%,"3,138,000 (42.0%)","17,530,938,500","1,472",470 (46.9%),"2,070,742",80,152
0105000,전체,2012-02-14,14,20112207,미션임파서블:고스트프로토콜,동일,2011-12-15,"6,282,500",0.3%,"1,294,500 (26.0%)","57,288,439,500",860,160 (22.9%),"7,507,108",31,63
0105000,전체,2012-02-14,15,20113471,오페라의 유령 : 25주년 특별 공연,2 상승,,"12,813,500",0.6%,"4,979,500 (63.6%)","1,445,102,000",701,304 (76.6%),"73,523",18,19
0105000,전체,2012-02-14,16,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2 상승,2012-01-19,"4,589,000",0.2%,"1,891,000 (70.1%)","9,777,391,000",647,270 (71.6%),"1,148,628",32,88
0105000,전체,2012-02-14,17,20124420,맨 온 렛지,6 상승,2012-02-22,"3,366,000",0.1%,"2,155,000 (178.0%)","8,667,000",561,388 (224.3%),"1,552",3,3
0105000,전체,2012-02-14,18,20108723,유리씨즈,3 하락,1975-12-27,"975,000",0.0%,"-158,000 (-13.9%)","6,150,000",480,-79 (-14.1%),"3,035",1,4
0105000,전체,2012-02-14,19,20124114,신과 인간,1 상승,2012-01-19,"1,878,000",0.1%,"179,500 (10.6%)","65,739,500",280,44 (18.6%),"8,604",5,14
0105000,전체,2012-02-14,20,20113492,웰컴 투 마이 하트,1 상승,2012-02-02,"1,837,500",0.1%,"460,500 (33.4%)","40,351,500",249,62 (33.2%),"5,282",13,21
0105000,전체,2012-02-14,21,20110882,밀레니엄 : 여자를 증오한 남자들,1 상승,2012-01-11,"1,826,000",0.1%,"377,000 (26.0%)","3,500,689,000",235,52 (28.4%),"443,406",5,10
0105000,전체,2012-02-14,22,20113481,자전거 탄 소년,3 하락,2012-01-19,"1,696,000",0.1%,"-815,500 (-32.5%)","166,139,300",229,-117 (-33.8%),"20,982",10,15
0105000,전체,2012-02-14,23,20113473,진짜로 일어날지도 몰라 기적,4 상승,2011-12-22,"1,599,000",0.1%,"737,000 (85.5%)","303,542,900",224,113 (101.8%),"39,174",6,8
0105000,전체,2012-02-14,24,20113918,아티스트,4 상승,2012-02-16,"1,568,000",0.1%,"968,000 (161.3%)","29,644,000",196,96 (96.0%),"3,867",1,1
0105000,전체,2012-02-14,25,20124138,스롤란 마이러브,1 하락,2012-02-09,"1,302,000",0.1%,"307,000 (30.9%)","7,740,500",180,15 (9.1%),"1,088",11,24
0105000,전체,2012-02-14,26,20081375,샤이닝,New,2023-06-28,"1,034,000",0.0%,"1,034,000 (100.0%)","3,097,000",178,178 (100.0%),532,1,1
0105000,전체,2012-02-14,27,19598020,지난 여름 갑자기,New,,"282,000",0.0%,"282,000 (100.0%)","282,000",141,141 (100.0%),141,1,4
0105000,전체,2012-02-14,28,20113472,우리는 동물원을 샀다,2 하락,2012-01-18,"967,000",0.0%,"-63,000 (-6.1%)","1,992,088,000",124,-9 (-6.8%),"276,191",4,9
0105000,전체,2012-02-14,29,20124095,뱅뱅클럽,4 상승,2012-02-02,"814,000",0.0%,"324,500 (66.3%)","19,705,200",116,48 (70.6%),"2,579",14,21
0105000,전체,2012-02-14,30,20113501,치코와 리타,2 상승,2012-01-05,"833,000",0.0%,"243,000 (41.2%)","106,176,300",106,32 (43.2%),"13,312",4,5
0105000,전체,2012-02-14,31,19820019,만추,7 상승,2011-02-17,"773,500",0.0%,"537,500 (227.8%)","6,324,222,500",98,68 (226.7%),"847,091",2,2
0105000,전체,2012-02-14,32,20113951,페이스메이커,1 하락,2012-01-18,"620,500",0.0%,"90,500 (17.1%)","3,439,377,500",88,13 (17.3%),"467,091",7,17
0105000,전체,2012-02-14,33,20124094,슬랩스틱 브라더스,4 하락,2012-02-09,"588,000",0.0%,"-67,000 (-10.2%)","10,595,500",83,-10 (-10.8%),"1,389",12,23
0105000,전체,2012-02-14,34,20040719,영원과 하루,12 상승,2004-11-17,"524,000",0.0%,"155,000 (42.0%)","55,079,500",66,22 (50.0%),"7,903",1,1
0105000,전체,2012-02-14,34,19900139,황금광 시대,New,1990-02-17,"368,000",0.0%,"368,000 (100.0%)","1,830,000",66,66 (100.0%),265,1,1
0105000,전체,2012-02-14,36,20113721,컷,6 하락,2012-02-09,"423,000",0.0%,"-167,000 (-28.3%)","12,013,400",58,-21 (-26.6%),"1,462",9,14
0105000,전체,2012-02-14,37,20110608,두 개의 선,2 하락,2012-02-09,"348,000",0.0%,"-37,000 (-9.6%)","2,907,400",53,-2 (-3.6%),447,6,12
0105000,전체,2012-02-14,38,20113671,원더풀 라디오,2 상승,2012-01-05,"356,000",0.0%,"170,000 (91.4%)","7,254,431,000",52,25 (92.6%),"986,126",3,10
0105000,전체,2012-02-14,39,20113654,내가 사는 피부,6 상승,2011-12-29,"339,000",0.0%,"235,000 (226.0%)","102,870,500",43,30 (230.8%),"12,889",2,2
0105000,전체,2012-02-14,40,20050339,안개속의 풍경,3 하락,1996-09-21,"292,000",0.0%,"-46,000 (-13.6%)","13,667,000",38,-5 (-11.6%),"1,917",1,1
0105000,전체,2012-02-14,41,20113362,르 아브르,10 상승,2011-12-08,"176,000",0.0%,"44,000 (33.3%)","80,282,500",36,10 (38.5%),"10,318",1,1
0105000,전체,2012-02-14,42,20112621,셜록홈즈 : 그림자 게임,11 상승,2011-12-21,"219,000",0.0%,"184,000 (525.7%)","16,669,412,500",32,27 (540.0%),"2,238,955",1,5
0105000,전체,2012-02-14,43,20112541,씨민과 나데르의 별거,11 상승,2011-10-13,"152,000",0.0%,"66,000 (76.7%)","85,748,000",31,12 (63.2%),"11,278",1,1
0105000,전체,2012-02-14,44,20113822,원스 어게인,1 상승,2012-01-12,"193,000",0.0%,"91,000 (89.2%)","96,253,300",25,12 (92.3%),"12,431",3,3
0105000,전체,2012-02-14,44,20113636,네버엔딩 스토리,동일,2012-01-18,"157,000",0.0%,"74,000 (89.2%)","2,106,469,000",25,11 (78.6%),"283,398",2,4
0105000,전체,2012-02-14,46,20124126,미스터 나이스,5 상승,2012-02-09,"163,000",0.0%,"99,000 (154.7%)","1,228,000",23,15 (187.5%),167,2,3
0105000,전체,2012-02-14,47,20110283,하데비치,New,,"150,000",0.0%,"150,000 (100.0%)","1,206,000",20,20 (100.0%),210,1,1
0105000,전체,2012-02-14,47,20113083,레스트리스,5 상승,2011-10-27,"100,000",0.0%,"-16,000 (-13.8%)","47,833,300",20,-5 (-20.0%),"6,144",1,1
0105000,전체,2012-02-14,49,20124469,2월 단편 상상극장-2011 단편 명불허전,New,,"126,000",0.0%,"126,000 (100.0%)","168,000",18,18 (100.0%),24,1,1
0105000,전체,2012-02-14,50,20119244,환상의 그대,New,2011-01-27,"134,000",0.0%,"134,000 (100.0%)","204,765,500",17,17 (100.0%),"25,484",1,1
0105000,전체,2012-02-14,51,20110490,인 어 베러 월드,3 상승,2011-06-23,"82,000",0.0%,"-42,000 (-33.9%)","353,807,500",16,-7 (-30.4%),"48,731",1,1
