지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2023-07-25,1,20232631,미션 임파서블: 데드 레코닝 PART ONE,동일,2023-07-12,"756,046,478",29.6%,"-90,147,074 (-10.7%)","31,527,647,113","75,454","-9,198 (-10.9%)","3,100,578","1,546","5,409"
0105000,전체,2023-07-25,2,20228930,엘리멘탈,동일,2023-06-14,"652,668,095",25.6%,"-5,537,814 (-0.8%)","51,029,375,082","68,568",-55 (-0.1%),"5,168,908",998,"3,558"
0105000,전체,2023-07-25,3,20232536,명탐정코난: 흑철의 어영,동일,2023-07-20,"291,364,003",11.4%,"-54,644,520 (-15.8%)","4,053,133,989","30,511","-5,612 (-15.5%)","427,650",823,"2,514"
0105000,전체,2023-07-25,4,20232740,바비,동일,2023-07-19,"254,731,030",10.0%,"-1,327,483 (-0.5%)","2,957,338,048","26,021",-132 (-0.5%),"309,036",719,"1,912"
0105000,전체,2023-07-25,5,20232778,인시디어스: 빨간 문,동일,2023-07-19,"220,590,408",8.6%,"-19,963,451 (-8.3%)","2,899,721,001","21,785","-1,937 (-8.2%)","287,127",691,"1,653"
0105000,전체,2023-07-25,6,20219331,여름날 우리,동일,2021-08-25,"61,805,735",2.4%,"1,228,809 (2.0%)","3,315,324,845","6,343",175 (2.8%),"337,232",217,390
0105000,전체,2023-07-25,7,20232639,극장판 슈퍼윙스: 맥시멈 스피드,1 상승,2023-07-20,"52,829,384",2.1%,"4,069,680 (8.3%)","552,462,022","6,214",620 (11.1%),"61,818",348,417
0105000,전체,2023-07-25,8,20193879,비공식작전,1 하락,2023-08-02,"46,275,000",1.8%,"-5,966,800 (-11.4%)","377,629,812","5,189",-564 (-9.8%),"39,756",23,23
0105000,전체,2023-07-25,9,20218935,더 문,New,2023-08-02,"43,964,000",1.7%,"43,964,000 (100.0%)","43,964,000","4,318","4,318 (100.0%)","4,318",16,16
0105000,전체,2023-07-25,10,20232180,스파이더맨: 어크로스 더 유니버스,1 하락,2023-06-21,"22,081,413",0.9%,"297,668 (1.4%)","9,322,690,446","2,252",38 (1.7%),"903,786",93,120
0105000,전체,2023-07-25,11,20226411,범죄도시3,1 하락,2023-05-31,"15,136,410",0.6%,"-2,734,998 (-15.3%)","104,647,014,796","1,771",-418 (-19.1%),"10,677,744",159,205
0105000,전체,2023-07-25,12,20232601,틴에이지 크라켄 루비,3 상승,2023-07-25,"14,424,000",0.6%,"8,299,700 (135.5%)","95,407,400","1,703",982 (136.2%),"11,217",151,317
0105000,전체,2023-07-25,13,20231935,아버지의 마음,2 하락,2023-07-20,"16,279,834",0.6%,"1,601,735 (10.9%)","171,733,289","1,649",148 (9.9%),"17,826",82,88
0105000,전체,2023-07-25,14,20232078,풍재기시,60 상승,2023-07-05,"13,295,000",0.5%,"13,238,000 (23,224.6%)","93,907,881","1,504","1,499 (29,980.0%)","10,551",22,22
0105000,전체,2023-07-25,15,20232556,슈퍼 키드 헤일리,2 하락,2023-07-20,"12,119,898",0.5%,"3,957,142 (48.5%)","157,904,435","1,458",538 (58.5%),"17,260",165,171
0105000,전체,2023-07-25,16,20232570,극장판 도라에몽: 진구와 하늘의 유토피아,4 하락,2023-07-08,"11,791,900",0.5%,"3,363,300 (39.9%)","676,247,900","1,447",486 (50.6%),"75,624",95,96
0105000,전체,2023-07-25,17,20231923,엔니오: 더 마에스트로,3 하락,2023-07-05,"7,097,428",0.3%,"103,728 (1.5%)","254,585,027",808,38 (4.9%),"26,737",32,39
0105000,전체,2023-07-25,18,20231889,보 이즈 어프레이드,2 하락,2023-07-05,"5,482,713",0.2%,"-112,577 (-2.0%)","628,786,429",584,19 (3.4%),"62,973",42,50
0105000,전체,2023-07-25,19,20196478,영웅,14 상승,2022-12-21,"3,000,000",0.1%,"1,964,000 (189.6%)","32,290,988,750",488,340 (229.7%),"3,273,372",3,5
0105000,전체,2023-07-25,20,20232273,인디아나 존스: 운명의 다이얼,2 하락,2023-06-28,"3,905,850",0.2%,"185,450 (5.0%)","8,496,624,135",446,60 (15.5%),"859,576",34,42
0105000,전체,2023-07-25,21,20228555,더 퍼스트 슬램덩크,동일,2023-01-04,"3,774,333",0.1%,"1,060,809 (39.1%)","49,133,809,048",384,105 (37.6%),"4,702,223",15,19
0105000,전체,2023-07-25,22,20232236,더 썬,5 하락,2023-07-19,"3,062,660",0.1%,"-310,039 (-9.2%)","48,437,107",353,-49 (-12.2%),"5,235",47,62
0105000,전체,2023-07-25,23,20140703,장수상회,7 상승,2015-04-09,"1,730,000",0.1%,"1,165,000 (206.2%)","8,746,997,143",346,233 (206.2%),"1,167,547",4,4
0105000,전체,2023-07-25,24,20227654,수라,4 하락,2023-06-21,"2,473,000",0.1%,"-806,000 (-24.6%)","309,054,074",328,27 (9.0%),"35,253",16,18
0105000,전체,2023-07-25,25,20231781,애스터로이드 시티,6 하락,2023-06-28,"2,966,498",0.1%,"90,798 (3.2%)","504,643,147",319,17 (5.6%),"50,887",19,19
0105000,전체,2023-07-25,26,20223609,비밀의 언덕,4 하락,2023-07-12,"2,295,000",0.1%,"473,200 (26.0%)","82,656,042",260,44 (20.4%),"10,761",31,37
0105000,전체,2023-07-25,27,19558030,키스 미 데들리,New,,"474,000",0.0%,"474,000 (100.0%)","5,599,000",237,237 (100.0%),"2,278",1,4
0105000,전체,2023-07-25,28,20232062,극장판 피노키오 위대한 모험,17 상승,2023-07-13,"1,411,000",0.1%,"1,118,500 (382.4%)","127,274,534",198,157 (382.9%),"15,346",5,5
0105000,전체,2023-07-25,29,20231437,문재인입니다,동일,2023-05-10,"1,915,000",0.1%,"523,500 (37.6%)","1,128,682,535",183,54 (41.9%),"116,457",3,3
0105000,전체,2023-07-25,30,20231071,치치핑핑의 쿵쿵따 탐험대,9 상승,2023-04-10,"1,088,000",0.0%,"655,000 (151.3%)","66,346,300",180,113 (168.7%),"10,960",4,4
0105000,전체,2023-07-25,31,20223565,다음 소희,15 상승,2023-02-08,"2,210,000",0.1%,"1,874,000 (557.7%)","1,108,258,168",170,128 (304.8%),"116,535",1,1
0105000,전체,2023-07-25,32,20226533,좋.댓.구,6 하락,2023-07-12,"1,759,900",0.1%,"-43,800 (-2.4%)","106,371,304",167,-18 (-9.7%),"11,948",12,15
0105000,전체,2023-07-25,33,20232506,극장판 아름다운 그: 이터널,6 하락,2023-07-12,"1,492,650",0.1%,"29,350 (2.0%)","60,345,100",152,6 (4.1%),"6,453",34,35
0105000,전체,2023-07-25,34,20210965,그녀가 좋아하는 것은,6 하락,2023-07-19,"1,295,800",0.1%,"46,350 (3.7%)","16,976,900",134,1 (0.8%),"1,791",45,52
0105000,전체,2023-07-25,35,20232765,여덟 개의 산,9 하락,2023-09-20,"1,134,000",0.0%,"-917,000 (-44.7%)","3,185,000",126,-167 (-57.0%),419,1,1
0105000,전체,2023-07-25,36,20224579,악마들,44 상승,2023-07-05,"964,200",0.0%,"933,000 (2,990.4%)","814,011,373",122,"119 (3,966.7%)","81,446",5,5
0105000,전체,2023-07-25,37,20227891,지옥만세,New,2023-08-16,"1,062,000",0.0%,"1,062,000 (100.0%)","5,474,000",118,118 (100.0%),666,1,1
