지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2018-01-08,1,20170590,1987,1 상승,2017-12-27,"1,368,413,800",34.6%,"-2,170,814,100 (-61.3%)","34,216,136,732","179,970","-241,183 (-57.3%)","4,269,268","1,012","4,545"
0105000,전체,2018-01-08,2,20150976,신과함께-죄와 벌,1 하락,2017-12-20,"1,307,197,900",33.1%,"-2,884,035,300 (-68.8%)","93,878,778,237","174,358","-327,878 (-65.3%)","11,676,617","1,171","5,192"
0105000,전체,2018-01-08,3,20171909,쥬만지: 새로운 세계,동일,2018-01-03,"661,742,400",16.8%,"-1,482,462,700 (-69.1%)","8,004,148,050","86,321","-169,081 (-66.2%)","980,865",729,"3,111"
0105000,전체,2018-01-08,4,20177104,페르디난드,동일,2018-01-03,"174,757,200",4.4%,"-583,408,200 (-76.9%)","2,800,361,500","25,711","-72,667 (-73.9%)","381,478",568,"1,253"
0105000,전체,2018-01-08,5,20179462,위대한 쇼맨,1 상승,2017-12-20,"165,805,900",4.2%,"-179,992,400 (-52.1%)","8,952,881,500","21,194","-18,891 (-47.1%)","1,093,078",368,818
0105000,전체,2018-01-08,6,20170402,강철비,1 하락,2017-12-14,"132,094,200",3.3%,"-227,023,800 (-63.2%)","34,837,508,666","17,562","-25,697 (-59.4%)","4,368,290",454,"1,001"
0105000,전체,2018-01-08,7,20176947,원더,동일,2017-12-27,"34,154,000",0.9%,"-46,416,100 (-57.6%)","1,197,140,245","4,544","-5,010 (-52.4%)","152,229",149,284
0105000,전체,2018-01-08,8,20174965,극장판 포켓몬스터 너로 정했다!,동일,2017-12-21,"15,242,500",0.4%,"-41,104,400 (-72.9%)","3,751,038,000","2,176","-5,080 (-70.0%)","500,706",129,154
0105000,전체,2018-01-08,9,20179985,코코,7 상승,2018-01-11,"18,230,000",0.5%,"9,758,000 (115.2%)","83,306,000","2,110","1,160 (122.1%)","8,307",9,9
0105000,전체,2018-01-08,10,20174846,뽀로로 극장판 공룡섬 대모험,동일,2017-12-07,"7,463,000",0.2%,"-20,160,300 (-73.0%)","6,148,304,300","1,115","-2,357 (-67.9%)","813,789",74,83
