지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2021-04-25,1,20194501,내일의 기억,1 상승,2021-04-21,"378,915,510",32.1%,"-21,982,650 (-5.5%)","1,222,761,060","39,651","-3,003 (-7.0%)","136,066",930,"3,469"
0105000,전체,2021-04-25,2,20183003,서복,1 상승,2021-04-15,"218,990,510",18.6%,"-24,936,370 (-10.2%)","3,151,121,710","22,725","-2,157 (-8.7%)","331,378",887,"2,923"
0105000,전체,2021-04-25,3,20200703,극장판 귀멸의 칼날: 무한열차편,2 하락,2021-01-27,"186,883,160",15.8%,"-473,904,480 (-71.7%)","17,557,341,480","18,983","-50,405 (-72.6%)","1,822,464",570,"1,248"
0105000,전체,2021-04-25,4,20216710,명탐정 코난: 비색의 탄환,동일,2021-04-16,"119,332,410",10.1%,"-15,511,240 (-11.5%)","1,256,078,340","12,503","-1,418 (-10.2%)","131,312",638,"1,431"
0105000,전체,2021-04-25,5,20205144,미나리,동일,2021-03-03,"48,725,180",4.1%,"1,794,730 (3.8%)","8,505,376,880","5,262",311 (6.3%),"939,591",290,426
0105000,전체,2021-04-25,6,20197434,자산어보,동일,2021-03-31,"40,290,580",3.4%,"-3,130,940 (-7.2%)","2,870,528,130","4,282",-257 (-5.7%),"323,704",439,657
0105000,전체,2021-04-25,7,20216492,노바디,동일,2021-04-07,"28,831,860",2.4%,"-4,089,120 (-12.4%)","1,234,615,530","2,890",-355 (-10.9%),"129,310",316,456
0105000,전체,2021-04-25,8,20215850,고질라 VS. 콩,동일,2021-03-25,"25,933,650",2.2%,"-2,338,280 (-8.3%)","6,722,237,990","2,642",-250 (-8.6%),"698,084",260,336
0105000,전체,2021-04-25,9,20215046,노매드랜드,동일,2021-04-15,"24,127,550",2.0%,"800,570 (3.4%)","274,658,590","2,474",120 (5.1%),"28,425",154,244
0105000,전체,2021-04-25,10,20199630,어른들은 몰라요,1 상승,2021-04-15,"20,756,310",1.8%,"-832,330 (-3.9%)","262,079,990","2,029",-75 (-3.6%),"26,848",155,244
0105000,전체,2021-04-25,11,20216703,더 스파이,1 상승,2021-04-28,"13,819,020",1.2%,"-1,930,460 (-12.3%)","51,610,500","1,781",-202 (-10.2%),"6,041",43,80
0105000,전체,2021-04-25,12,20217402,유다 그리고 블랙 메시아,1 상승,2021-04-22,"7,399,940",0.6%,"-1,242,130 (-14.4%)","46,072,880",820,-133 (-14.0%),"5,222",146,232
0105000,전체,2021-04-25,13,20208982,나소흑전기: 첫만남편,2 상승,2021-04-22,"7,465,700",0.6%,"-969,500 (-11.5%)","35,545,900",754,-89 (-10.6%),"3,719",124,175
0105000,전체,2021-04-25,14,20200065,더 파더,동일,2021-04-07,"5,696,270",0.5%,"-2,499,210 (-30.5%)","290,357,780",625,-233 (-27.2%),"33,712",60,71
0105000,전체,2021-04-25,15,20177501,플립,1 상승,2017-07-12,"4,999,750",0.4%,"-252,370 (-4.8%)","2,848,407,620",578,-4 (-0.7%),"357,989",106,128
0105000,전체,2021-04-25,16,20216377,레 미제라블,1 상승,2021-04-15,"4,145,500",0.4%,"-360,500 (-8.0%)","64,582,450",553,-5 (-0.9%),"7,739",51,58
0105000,전체,2021-04-25,17,20200263,라야와 마지막 드래곤,4 상승,2021-03-04,"4,817,450",0.4%,"931,050 (24.0%)","2,957,694,460",539,127 (30.8%),"320,024",48,60
0105000,전체,2021-04-25,18,20217220,부기,동일,2021-04-21,"2,595,500",0.2%,"-16,500 (-0.6%)","13,748,500",499,-7 (-1.4%),"2,603",8,9
