지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2007-06-20,1,20070058,오션스 써틴,동일,2007-06-14,"302,568,000",27.0%,"-18,894,000 (-5.9%)","4,166,098,000","45,903","-2,887 (-5.9%)","629,913",228,"1,295"
0105000,전체,2007-06-20,2,20070205,검은 집,49 상승,2007-06-21,"164,767,500",14.7%,"164,767,500 (100.0%)","174,161,500","24,588","24,588 (100.0%)","25,930",270,767
0105000,전체,2007-06-20,3,20070116,슈렉3,1 하락,2007-06-06,"151,049,000",13.5%,"-11,562,500 (-7.1%)","14,468,469,500","23,652","-1,901 (-7.4%)","2,279,791",340,"1,638"
0105000,전체,2007-06-20,4,20070128,황진이,1 하락,2007-06-06,"103,342,500",9.2%,"-27,572,500 (-21.1%)","6,823,870,500","16,861","-4,245 (-20.1%)","1,044,801",283,"1,157"
0105000,전체,2007-06-20,5,20070198,4.4.4,6 상승,2007-06-20,"106,165,500",9.5%,"103,365,500 (3,691.6%)","108,965,500","16,160","15,760 (3,940.0%)","16,560",130,892
0105000,전체,2007-06-20,6,20070057,캐리비안의 해적: 세상의 끝에서,동일,2007-05-23,"71,420,000",6.4%,"-18,467,000 (-20.5%)","27,875,484,000","11,297","-2,881 (-20.3%)","4,374,946",244,812
0105000,전체,2007-06-20,7,20070115,밀양,2 하락,2007-05-23,"67,480,000",6.0%,"-18,341,500 (-21.4%)","9,515,215,500","11,191","-3,169 (-22.1%)","1,484,002",191,724
0105000,전체,2007-06-20,8,20070196,러브 & 트러블,4 하락,2007-06-14,"61,109,000",5.5%,"-38,191,500 (-38.5%)","999,480,000","9,352","-5,927 (-38.8%)","149,020",166,725
0105000,전체,2007-06-20,9,20070204,뜨거운녀석들,37 상승,2007-06-21,"30,922,000",2.8%,"30,894,000 (110,335.7%)","30,950,000","4,779","4,775 (119,375.0%)","4,783",96,511
0105000,전체,2007-06-20,10,20070206,두 번째 사랑,37 상승,2007-06-21,"23,531,500",2.1%,"23,531,500 (100.0%)","23,531,500","3,660","3,660 (100.0%)","3,660",76,424
0105000,전체,2007-06-20,11,20070216,시간을 달리는 소녀,3 하락,2007-06-14,"11,686,000",1.0%,"169,500 (1.5%)","112,381,500","1,877",-18 (-0.9%),"18,015",6,40
0105000,전체,2007-06-20,12,20070179,황색 눈물,3 하락,2007-06-14,"7,852,000",0.7%,"-2,632,000 (-25.1%)","138,528,000","1,218",-427 (-26.0%),"21,418",15,53
0105000,전체,2007-06-20,13,20070092,메신져 - 죽은자들의 경고,6 하락,2007-06-06,"5,344,000",0.5%,"-25,947,500 (-82.9%)","1,517,978,000",843,"-3,958 (-82.4%)","236,313",57,173
0105000,전체,2007-06-20,14,20070202,초속5센티미터,New,2007-06-21,"2,196,000",0.2%,"2,196,000 (100.0%)","2,196,000",340,340 (100.0%),340,2,20
0105000,전체,2007-06-20,15,20070003,2007 [통합]영화제/기획전/회고전 등,5 하락,,"1,345,000",0.1%,"-757,600 (-36.0%)","224,274,800",242,-132 (-35.3%),"39,154",1,3
0105000,전체,2007-06-20,16,20070135,스틸라이프,4 하락,2007-06-14,"1,548,000",0.1%,"-161,500 (-9.4%)","13,972,000",224,-24 (-9.7%),"2,019",1,4
0105000,전체,2007-06-20,17,20070137,팩토리 걸,2 하락,2007-05-31,"1,043,000",0.1%,"-316,000 (-23.3%)","98,697,500",153,-46 (-23.1%),"14,560",3,6
0105000,전체,2007-06-20,18,20070175,마리 앙투아네트,2 상승,2007-05-17,"879,000",0.1%,"194,500 (28.4%)","64,397,000",127,27 (27.0%),"9,341",2,6
0105000,전체,2007-06-20,19,20070114,열세살 수아,3 하락,2007-06-14,"657,500",0.1%,"-532,000 (-44.7%)","18,659,000",106,-86 (-44.8%),"3,415",24,40
0105000,전체,2007-06-20,20,20070151,못말리는 결혼,9 하락,2007-05-10,"566,000",0.1%,"-1,047,000 (-64.9%)","7,689,645,500",91,-159 (-63.6%),"1,184,629",4,14
0105000,전체,2007-06-20,21,20070192,데스워터,7 하락,2007-05-31,"548,500",0.0%,"-650,000 (-54.2%)","418,015,500",89,-115 (-56.4%),"65,544",6,23
0105000,전체,2007-06-20,22,20060365,수면의 과학,동일,2006-12-21,"380,000",0.0%,"-114,000 (-23.1%)","381,376,000",76,-22 (-22.4%),"54,504",1,1
0105000,전체,2007-06-20,23,20060123,가족의 탄생,5 상승,2006-05-18,"256,000",0.0%,"80,000 (45.5%)","1,224,763,500",64,20 (45.5%),"201,035",4,4
0105000,전체,2007-06-20,24,20070227,하얀물개,20 상승,,"128,000",0.0%,"122,000 (2,033.3%)","506,000",61,"59 (2,950.0%)",210,1,2
0105000,전체,2007-06-20,25,20070072,우아한 세계,8 하락,2007-04-05,"184,000",0.0%,"-316,000 (-63.2%)","6,140,290,000",46,-79 (-63.2%),"955,645",1,1
0105000,전체,2007-06-20,26,20070231,"시네마정동-오션스13 ,러브앤트러블,슈렉3",7 상승,2007-06-14,"380,000",0.0%,"232,000 (156.8%)","3,846,000",35,21 (150.0%),345,1,1
