지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2009-04-10,1,20090156,그림자 살인,동일,2009-04-02,"444,392,000",34.8%,"151,043,000 (51.5%)","5,465,695,500","65,828","20,256 (44.4%)","823,367",349,"2,058"
0105000,전체,2009-04-10,2,20090176,분노의 질주: 더 오리지널,동일,2009-04-02,"208,151,500",16.3%,"77,213,000 (59.0%)","2,347,940,175","31,051","10,835 (53.6%)","351,055",269,"1,527"
0105000,전체,2009-04-10,3,20090193,우리 집에 왜 왔니,동일,2009-04-09,"120,787,500",9.5%,"31,418,000 (35.2%)","227,369,000","18,245","4,029 (28.3%)","36,255",198,"1,300"
0105000,전체,2009-04-10,4,20090161,슬럼독 밀리어네어,동일,2009-03-19,"113,355,500",8.9%,"41,598,500 (58.0%)","6,005,967,500","16,793","5,300 (46.1%)","904,279",169,872
0105000,전체,2009-04-10,5,20090190,미쓰 루시힐,1 상승,2009-04-09,"71,616,500",5.6%,"20,955,000 (41.4%)","127,227,000","10,438","2,471 (31.0%)","19,112",138,906
0105000,전체,2009-04-10,6,20090065,더 리더: 책 읽어주는 남자,1 하락,2009-03-26,"69,023,500",5.4%,"20,038,000 (40.9%)","2,414,287,500","10,362","2,354 (29.4%)","371,792",204,745
0105000,전체,2009-04-10,7,20090192,용의자 X의 헌신,동일,2009-04-09,"68,078,500",5.3%,"20,627,500 (43.5%)","115,529,500","10,132","2,708 (36.5%)","17,556",142,766
0105000,전체,2009-04-10,8,20090191,안나와 알렉스 : 두자매 이야기,동일,2009-04-09,"38,967,000",3.1%,"10,616,500 (37.4%)","69,165,500","5,723","1,380 (31.8%)","10,330",95,648
0105000,전체,2009-04-10,9,20090090,쇼퍼홀릭,동일,2009-03-26,"33,123,500",2.6%,"10,084,500 (43.8%)","1,887,108,000","4,768","1,201 (33.7%)","279,161",137,406
0105000,전체,2009-04-10,10,20090169,실종,동일,2009-03-19,"28,397,000",2.2%,"6,298,500 (28.5%)","4,094,688,500","4,418",931 (26.7%),"598,921",171,560
0105000,전체,2009-04-10,11,20090088,신부들의 전쟁,동일,2009-04-02,"16,519,000",1.3%,"4,469,500 (37.1%)","574,297,500","2,490",596 (31.5%),"88,092",173,445
