지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2025-11-08,1,20254375,프레데터: 죽음의 땅,동일,2025-11-05,"754,608,500",25.5%,"396,018,160 (110.4%)","1,727,877,200","70,867","36,646 (107.1%)","166,107",949,"3,692"
0105000,전체,2025-11-08,2,20256757,극장판 체인소 맨: 레제편,1 상승,2025-09-24,"587,890,990",19.9%,"367,121,450 (166.3%)","31,088,110,260","55,338","34,526 (165.9%)","2,940,410",790,"2,448"
0105000,전체,2025-11-08,3,20253852,퍼스트 라이드,1 하락,2025-10-29,"510,257,050",17.3%,"271,676,200 (113.9%)","4,942,554,160","52,135","26,251 (101.4%)","535,897",900,"2,863"
0105000,전체,2025-11-08,4,20257570,8번 출구,동일,2025-10-22,"207,855,230",7.0%,"121,687,530 (141.2%)","3,729,185,700","20,451","11,875 (138.5%)","380,346",659,"1,271"
0105000,전체,2025-11-08,5,20256320,부고니아,동일,2025-11-05,"89,058,770",3.0%,"25,418,270 (39.9%)","313,798,740","8,583","2,202 (34.5%)","32,050",527,953
0105000,전체,2025-11-08,6,20090284,코렐라인,2 상승,2009-05-21,"82,631,600",2.8%,"51,237,100 (163.2%)","3,106,062,200","8,170","5,098 (166.0%)","391,475",215,422
0105000,전체,2025-11-08,7,20253289,극장판 귀멸의 칼날: 무한성편,4 상승,2025-08-22,"81,353,010",2.8%,"55,064,810 (209.5%)","60,355,069,590","8,157","5,511 (208.3%)","5,593,847",354,415
0105000,전체,2025-11-08,8,20258570,극장판 똘똘이: 아기공룡의 비밀,7 상승,2025-11-07,"75,576,700",2.6%,"63,925,500 (548.7%)","90,971,900","8,053","6,830 (558.5%)","9,692",222,405
0105000,전체,2025-11-08,9,20247693,위키드,동일,2024-11-20,"51,132,320",1.7%,"24,047,120 (88.8%)","22,316,166,870","5,558","2,599 (87.8%)","2,260,642",162,376
0105000,전체,2025-11-08,10,20247429,세계의 주인,3 하락,2025-10-22,"47,883,600",1.6%,"13,168,100 (37.9%)","818,910,240","4,750","1,354 (39.9%)","85,434",214,286
