지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2014-06-22,1,20148807,엣지 오브 투모로우,동일,2014-06-04,"1,796,734,900",36.9%,"-302,943,100 (-14.4%)","32,720,914,164","215,119","-30,446 (-12.4%)","3,923,129",679,"3,413"
0105000,전체,2014-06-22,2,20130442,끝까지 간다,동일,2014-05-29,"1,122,661,300",23.1%,"-175,587,200 (-13.5%)","21,233,604,700","136,896","-20,672 (-13.1%)","2,698,886",492,"2,421"
0105000,전체,2014-06-22,3,20148795,미녀와 야수,동일,2014-06-18,"476,101,400",9.8%,"-87,402,100 (-15.5%)","1,607,161,300","61,345","-10,975 (-15.2%)","208,943",387,"1,694"
0105000,전체,2014-06-22,4,20134591,황제를 위하여,동일,2014-06-11,"328,761,400",6.8%,"-25,868,500 (-7.3%)","4,232,211,171","39,637","-3,130 (-7.3%)","524,226",339,"1,417"
0105000,전체,2014-06-22,5,20148728,창문 넘어 도망친 100세 노인,동일,2014-06-18,"239,032,200",4.9%,"-28,148,100 (-10.5%)","869,138,100","30,166","-3,534 (-10.5%)","111,958",300,946
0105000,전체,2014-06-22,6,20147669,엑스맨: 데이즈 오브 퓨처 패스트,1 상승,2014-05-22,"205,731,000",4.2%,"-20,509,700 (-9.1%)","34,464,053,566","25,262","-2,433 (-8.8%)","4,288,966",277,701
0105000,전체,2014-06-22,7,20148877,그레이스 오브 모나코,1 하락,2014-06-18,"189,552,100",3.9%,"-56,477,000 (-23.0%)","854,187,700","24,112","-6,608 (-21.5%)","111,857",358,"1,262"
0105000,전체,2014-06-22,8,20148383,말레피센트,동일,2014-05-29,"177,404,800",3.6%,"-12,207,400 (-6.4%)","10,641,618,500","22,663","-1,710 (-7.0%)","1,378,958",291,717
0105000,전체,2014-06-22,9,20149155,극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,2 상승,2014-06-19,"40,129,900",0.8%,"3,208,000 (8.7%)","83,784,000","5,602",311 (5.9%),"11,904",235,432
0105000,전체,2014-06-22,10,20148748,그녀,동일,2014-05-22,"45,048,900",0.9%,"-7,262,000 (-13.9%)","2,237,071,500","5,183",-783 (-13.1%),"274,180",58,109
0105000,전체,2014-06-22,11,20148994,님포매니악 볼륨1,2 하락,2014-06-18,"38,105,800",0.8%,"-13,354,900 (-26.0%)","218,141,100","4,626","-1,602 (-25.7%)","27,505",213,428
0105000,전체,2014-06-22,12,20136062,하이힐,동일,2014-06-03,"31,729,000",0.7%,"-988,500 (-3.0%)","2,698,355,000","3,676",-144 (-3.8%),"335,060",88,208
0105000,전체,2014-06-22,13,20149125,천국에 다녀온 소년,동일,2014-06-12,"20,939,000",0.4%,"-4,533,500 (-17.8%)","163,927,000","2,870",-583 (-16.9%),"22,831",43,141
0105000,전체,2014-06-22,14,20132482,우는 남자,4 상승,2014-06-04,"16,663,500",0.3%,"-1,134,400 (-6.4%)","4,889,868,300","1,879",-119 (-6.0%),"598,263",66,119
0105000,전체,2014-06-22,15,20147970,그레이트 뷰티,동일,2014-06-12,"14,450,500",0.3%,"-3,884,800 (-21.2%)","175,959,600","1,798",-408 (-18.5%),"22,525",42,67
0105000,전체,2014-06-22,16,20148976,호비와 쿠우의 어드벤처 : 고래의 노래,4 상승,2014-06-12,"12,215,000",0.3%,"1,775,500 (17.0%)","88,645,000","1,769",235 (15.3%),"13,113",34,65
0105000,전체,2014-06-22,17,20148834,베스트 오퍼,2 상승,2014-06-12,"12,551,500",0.3%,"-1,620,600 (-11.4%)","277,328,600","1,557",-182 (-10.5%),"36,146",50,74
0105000,전체,2014-06-22,18,20147684,리스본행 야간열차,1 하락,2014-06-05,"12,285,100",0.3%,"-4,102,800 (-25.0%)","320,677,500","1,509",-529 (-26.0%),"41,052",24,47
0105000,전체,2014-06-22,19,20133641,경주,5 하락,2014-06-12,"10,189,500",0.2%,"-12,915,000 (-55.9%)","413,436,500","1,237","-2,097 (-62.9%)","54,898",61,78
0105000,전체,2014-06-22,20,20136803,겨울왕국,3 상승,2014-01-16,"9,330,900",0.2%,"2,145,200 (29.9%)","82,449,056,600","1,211",289 (31.3%),"10,294,511",36,62
0105000,전체,2014-06-22,21,20133704,그렇게 아버지가 된다,New,2013-12-19,"6,181,600",0.1%,"6,181,600 (100.0%)","940,810,262","1,061","1,061 (100.0%)","123,858",20,40
0105000,전체,2014-06-22,22,20148648,극장판 루팡 3세 VS 명탐정 코난,3 상승,2014-05-29,"7,262,900",0.1%,"2,332,100 (47.3%)","1,585,172,305",993,281 (39.5%),"225,752",19,31
0105000,전체,2014-06-22,23,20139183,역린,2 하락,2014-04-30,"7,307,000",0.2%,"-612,000 (-7.7%)","29,886,541,390",974,-63 (-6.1%),"3,848,336",7,7
0105000,전체,2014-06-22,24,20148762,와즈다,2 하락,2014-06-19,"7,408,500",0.2%,"-322,400 (-4.2%)","31,822,700",971,-53 (-5.2%),"4,266",50,96
0105000,전체,2014-06-22,25,20108129,베라크루스,New,1971-02-13,"1,421,000",0.0%,"1,421,000 (100.0%)","9,838,000",708,708 (100.0%),"4,889",1,4
0105000,전체,2014-06-22,26,20149374,홈프론트-가족을 지켜라,동일,2014-06-18,"4,124,000",0.1%,"-1,118,600 (-21.3%)","15,375,000",523,-138 (-20.9%),"2,009",50,86
0105000,전체,2014-06-22,27,20149371,하이힐(디렉터스컷),동일,,"4,415,500",0.1%,"12,500 (0.3%)","13,733,500",471,-6 (-1.3%),"1,510",9,16
0105000,전체,2014-06-22,28,20148686,오큘러스,동일,2014-05-29,"3,459,000",0.1%,"-140,500 (-3.9%)","2,114,975,600",452,3 (0.7%),"278,518",12,26
0105000,전체,2014-06-22,29,20149308,극장판: 타이거 앤 버니 -더 라이징-,동일,2014-06-19,"2,565,000",0.1%,"-872,000 (-25.4%)","9,990,000",321,-107 (-25.0%),"1,284",5,15
0105000,전체,2014-06-22,30,20060165,반딧불이의 묘,3 상승,2014-06-19,"1,847,500",0.0%,"-59,300 (-3.1%)","22,423,800",252,-2 (-0.8%),"3,478",33,42
