지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2006-09-16,1,20060244,우리들의 행복한 시간,동일,2006-09-14,"1,837,433,100",54.3%,"1,031,806,000 (128.1%)","3,592,126,900","302,890","168,811 (125.9%)","601,206",414,"2,338"
0105000,전체,2006-09-16,2,20060234,"두뇌유희프로젝트, 퍼즐",동일,2006-09-14,"347,524,500",10.3%,"178,640,000 (105.8%)","668,405,800","53,405","25,775 (93.3%)","106,531",181,"1,248"
0105000,전체,2006-09-16,3,20060242,"연애, 그 참을 수 없는 가벼움",동일,2006-09-07,"325,571,300",9.6%,"181,502,700 (126.0%)","2,736,094,900","49,462","26,061 (111.4%)","429,524",166,931
0105000,전체,2006-09-16,4,20060222,천하장사 마돈나,동일,2006-08-31,"221,613,500",6.5%,"148,388,500 (202.6%)","3,167,403,800","36,954","25,137 (212.7%)","514,651",142,614
0105000,전체,2006-09-16,5,20060151,괴물,1 상승,2006-07-27,"172,023,000",5.1%,"120,490,000 (233.8%)","66,170,313,100","28,508","20,225 (244.2%)","10,826,619",154,715
0105000,전체,2006-09-16,6,20060241,일본침몰,1 상승,2006-08-31,"151,554,600",4.5%,"109,173,000 (257.6%)","4,419,657,500","25,757","18,884 (274.8%)","731,987",149,606
0105000,전체,2006-09-16,7,20060231,뚝방전설,2 하락,2006-09-07,"142,895,300",4.2%,"78,294,300 (121.2%)","1,864,194,800","21,957","11,477 (109.5%)","297,177",158,841
0105000,전체,2006-09-16,8,20060232,센티넬,동일,2006-09-07,"56,543,500",1.7%,"33,274,500 (143.0%)","718,955,500","9,251","5,467 (144.5%)","113,937",73,263
0105000,전체,2006-09-16,9,20060233,플라이트93,1 상승,2006-09-08,"27,238,500",0.8%,"16,950,500 (164.8%)","374,856,500","4,511","2,868 (174.6%)","60,522",51,163
0105000,전체,2006-09-16,10,20060225,예의없는 것들,1 하락,2006-08-24,"15,643,500",0.5%,"5,570,000 (55.3%)","4,857,764,200","2,440",638 (35.4%),"778,394",37,115
0105000,전체,2006-09-16,11,20060214,각설탕,3 상승,2006-08-10,"10,262,000",0.3%,"7,735,500 (306.2%)","7,610,292,200","1,872","1,440 (333.3%)","1,261,835",21,63
0105000,전체,2006-09-16,12,20060243,사이에서,1 하락,2006-09-07,"8,447,000",0.2%,"3,712,000 (78.4%)","60,415,000","1,604",689 (75.3%),"11,732",7,37
0105000,전체,2006-09-16,13,20060229,아이스케키,11 상승,2006-08-24,"6,806,500",0.2%,"6,040,000 (788.0%)","2,232,461,500","1,354","1,220 (910.4%)","390,409",15,39
0105000,전체,2006-09-16,14,20060245,원탁의 천사,3 상승,2006-08-24,"6,944,000",0.2%,"5,266,500 (313.9%)","2,345,791,200","1,243",941 (311.6%),"399,944",12,50
0105000,전체,2006-09-16,15,20060255,호텔 르완다,동일,2006-09-07,"7,083,300",0.2%,"4,518,800 (176.2%)","53,019,300","1,099",709 (181.8%),"8,214",8,25
0105000,전체,2006-09-16,16,20060246,무서운 영화 4,7 상승,2006-09-14,"4,866,000",0.1%,"3,903,500 (405.6%)","6,585,500",845,698 (474.8%),"1,113",6,27
0105000,전체,2006-09-16,17,20060003,2006 [통합]영화제/기획전/회고전 등,5 하락,,"4,510,000",0.1%,"1,259,000 (38.7%)","338,188,000",820,170 (26.2%),"62,443",3,14
0105000,전체,2006-09-16,18,20060235,불편한 진실,1 상승,2006-09-14,"4,261,000",0.1%,"2,463,000 (137.0%)","7,194,000",684,415 (154.3%),"1,140",7,29
0105000,전체,2006-09-16,19,20060140,레이크 하우스,3 하락,2006-08-31,"4,975,000",0.1%,"2,559,000 (105.9%)","843,298,000",668,338 (102.4%),"132,962",7,19
0105000,전체,2006-09-16,20,20060268,비욘드 러브,7 하락,2006-09-14,"3,492,000",0.1%,"-14,000 (-0.4%)","10,147,000",480,0 (0.0%),"1,440",1,6
0105000,전체,2006-09-16,21,20060256,워터스,1 하락,2006-09-14,"2,608,000",0.1%,"1,234,000 (89.8%)","4,757,000",415,199 (92.1%),762,6,24
0105000,전체,2006-09-16,22,20060247,해변의 여인,5 하락,2006-08-31,"2,097,000",0.1%,"59,000 (2.9%)","1,001,128,500",323,21 (7.0%),"158,301",10,21
0105000,전체,2006-09-16,23,20060185,유레루,1 하락,2006-08-10,"2,145,000",0.1%,"1,056,000 (97.0%)","243,564,500",322,162 (101.3%),"37,683",3,13
