지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2006-12-19,1,20060387,미녀는 괴로워,동일,2006-12-14,"732,434,800",48.4%,"70,206,500 (10.6%)","6,228,974,700","130,314","13,970 (12.0%)","1,075,447",374,"2,041"
0105000,전체,2006-12-19,2,20060348,로맨틱 홀리데이,동일,2006-12-14,"284,518,000",18.8%,"9,914,000 (3.6%)","2,998,399,000","49,076","2,622 (5.6%)","482,416",234,"1,202"
0105000,전체,2006-12-19,3,20060369,Mr.로빈 꼬시기,동일,2006-12-07,"122,021,100",8.1%,"10,852,500 (9.8%)","3,816,890,200","22,244","1,834 (9.0%)","642,593",233,"1,224"
0105000,전체,2006-12-19,4,20060353,해바라기,동일,2006-11-23,"88,574,400",5.8%,"-3,754,500 (-4.1%)","7,777,453,400","15,473",-717 (-4.4%),"1,295,280",180,873
0105000,전체,2006-12-19,5,20060373,조용한 세상,동일,2006-12-14,"82,151,800",5.4%,"-744,500 (-0.9%)","917,052,100","14,831",17 (0.1%),"157,597",172,973
0105000,전체,2006-12-19,6,20060356,싸이보그지만 괜찮아,동일,2006-12-07,"58,508,100",3.9%,"-157,100 (-0.3%)","3,940,459,300","10,357",117 (1.1%),"668,793",220,"1,036"
0105000,전체,2006-12-19,7,20060364,저스트 프렌드,동일,2006-12-07,"40,769,500",2.7%,"1,397,000 (3.5%)","1,436,044,000","7,004",407 (6.2%),"235,277",123,510
0105000,전체,2006-12-19,8,20060347,판의 미로 - 오필리아와 세 개의 열쇠,동일,2006-11-30,"32,219,500",2.1%,"56,500 (0.2%)","2,772,748,000","5,546",24 (0.4%),"469,281",104,370
0105000,전체,2006-12-19,9,20060370,중천,1 상승,2006-12-21,"13,636,000",0.9%,"1,631,000 (13.6%)","25,641,000","1,948",233 (13.6%),"3,663",8,8
0105000,전체,2006-12-19,10,20060354,쏘우 3,1 하락,2006-11-30,"10,844,500",0.7%,"-132,500 (-1.2%)","2,405,007,000","1,805",-7 (-0.4%),"386,299",58,165
0105000,전체,2006-12-19,11,20060334,스텝 업,동일,2006-11-23,"8,122,500",0.5%,"1,555,500 (23.7%)","2,129,695,500","1,412",290 (25.8%),"362,432",19,63
0105000,전체,2006-12-19,12,20060351,팀 버튼의 크리스마스 악몽,동일,1995-01-14,"10,145,500",0.7%,"2,389,000 (30.8%)","447,376,500","1,207",298 (32.8%),"50,423",22,83
0105000,전체,2006-12-19,13,20060393,비상,3 하락,2006-12-14,"5,630,000",0.4%,"-2,569,500 (-31.3%)","86,683,000","1,026",-556 (-35.1%),"16,055",12,41
0105000,전체,2006-12-19,14,20060283,애정결핍이 두 남자에게 미치는 영향,1 하락,2006-11-16,"3,000,000",0.2%,"-10,000 (-0.3%)","2,924,404,400",750,-2 (-0.3%),"498,725",1,4
0105000,전체,2006-12-19,15,20060337,디파티드,동일,2006-11-23,"4,020,000",0.3%,"-78,000 (-1.9%)","3,416,028,400",642,-18 (-2.7%),"552,872",33,70
0105000,전체,2006-12-19,16,20060338,그해 여름,8 상승,2006-11-30,"2,717,500",0.2%,"2,057,500 (311.7%)","1,742,738,700",506,401 (381.9%),"290,353",8,16
0105000,전체,2006-12-19,17,20060315,플러쉬,1 하락,2006-11-23,"1,989,000",0.1%,"40,500 (2.1%)","1,670,701,800",407,-7 (-1.7%),"304,230",31,57
0105000,전체,2006-12-19,18,20060343,무지개 여신,1 상승,2006-11-30,"2,470,000",0.2%,"729,500 (41.9%)","250,360,000",374,111 (42.2%),"40,368",2,5
0105000,전체,2006-12-19,19,20060396,올드미스다이어리,1 하락,2006-12-21,"1,650,000",0.1%,"130,000 (8.6%)","10,190,000",330,26 (8.6%),"2,124",4,4
