지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2004-07-17,1,20040598,해리포터와 아즈카반의 죄수,동일,2004-07-16,"1,583,120,500",41.6%,"767,048,000 (94.0%)","3,065,369,000","257,050","124,831 (94.4%)","497,029",228,"1,218"
0105000,전체,2004-07-17,2,20040585,내 남자의 로맨스,동일,2004-07-16,"590,454,000",15.5%,"218,880,500 (58.9%)","1,216,024,500","91,048","32,526 (55.6%)","190,193",100,675
0105000,전체,2004-07-17,3,20040595,"달마야, 서울 가자",1 상승,2004-07-09,"417,529,000",11.0%,"214,111,500 (105.3%)","3,484,778,000","66,073","33,790 (104.7%)","549,321",90,583
0105000,전체,2004-07-17,4,20040491,스파이더맨 2,1 상승,2004-06-30,"373,432,000",9.8%,"213,542,000 (133.6%)","8,768,891,000","59,011","33,939 (135.4%)","1,371,031",90,483
0105000,전체,2004-07-17,5,20040567,투 가이즈,2 하락,2004-07-09,"337,711,000",8.9%,"136,326,000 (67.7%)","2,706,589,000","53,682","21,021 (64.4%)","428,002",85,518
0105000,전체,2004-07-17,6,20040566,슈렉2,1 상승,2004-06-18,"193,933,000",5.1%,"111,921,500 (136.5%)","10,300,152,000","29,949","17,287 (136.5%)","1,584,893",64,286
0105000,전체,2004-07-17,7,20040605,착신아리,1 하락,2004-07-09,"138,364,500",3.6%,"53,066,500 (62.2%)","1,163,110,500","22,302","8,331 (59.6%)","186,718",44,234
0105000,전체,2004-07-17,8,20040583,아는 여자,동일,2004-06-25,"74,346,500",2.0%,"32,204,000 (76.4%)","3,268,211,000","11,662","4,792 (69.8%)","509,065",24,120
0105000,전체,2004-07-17,9,20040515,인어 공주,동일,2004-06-30,"36,991,500",1.0%,"11,867,500 (47.2%)","2,732,660,500","5,619","1,722 (44.2%)","422,596",16,75
0105000,전체,2004-07-17,10,20040490,투모로우,동일,2004-06-03,"19,777,000",0.5%,"3,067,500 (18.4%)","11,569,591,000","3,343",359 (12.0%),"1,815,279",8,35
0105000,전체,2004-07-17,11,20040576,늑대의 유혹,1 하락,2004-07-22,"11,579,000",0.3%,"-8,917,000 (-43.5%)","34,035,000","1,678","-1,536 (-47.8%)","5,284",6,6
0105000,전체,2004-07-17,12,20040498,그놈은 멋있었다,New,2004-07-22,"7,091,500",0.2%,"7,091,500 (100.0%)","7,091,500",983,983 (100.0%),983,6,6
0105000,전체,2004-07-17,13,20040571,령,2 하락,2004-06-17,"3,340,000",0.1%,"-1,197,000 (-26.4%)","3,551,814,000",549,-104 (-15.9%),"558,297",2,13
0105000,전체,2004-07-17,14,20040452,"[통합]회고전, 기획전 등",동일,,"2,762,500",0.1%,"1,369,000 (98.2%)","148,944,800",465,216 (86.7%),"27,389",3,14
0105000,전체,2004-07-17,15,20040584,대단한 유혹,동일,2004-06-25,"2,938,000",0.1%,"2,143,000 (269.6%)","125,281,000",441,322 (270.6%),"19,059",1,6
0105000,전체,2004-07-17,16,20040555,트로이,4 하락,2004-05-21,"2,616,000",0.1%,"-931,500 (-26.3%)","12,759,288,000",414,-122 (-22.8%),"1,998,452",2,7
0105000,전체,2004-07-17,17,20040454,[통합]영화패키지상영,4 하락,,"3,532,000",0.1%,"-604,000 (-14.6%)","62,278,000",356,-59 (-14.2%),"6,138",3,3
0105000,전체,2004-07-17,18,20040606,천년여우,2 하락,2004-07-09,"1,904,000",0.1%,"1,302,000 (216.3%)","27,371,000",284,193 (212.1%),"4,411",1,6
