지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2021-05-26,1,20205041,분노의 질주: 더 얼티메이트,동일,2021-05-19,"518,458,890",51.9%,"-52,773,580 (-9.2%)","12,854,949,140","75,337","14,361 (23.6%)","1,340,525","1,703","5,226"
0105000,전체,2021-05-26,2,20216362,크루엘라,9 상승,2021-05-26,"223,268,220",22.4%,"218,723,220 (4,812.4%)","238,559,220","41,161","40,656 (8,050.7%)","42,842",991,"1,663"
0105000,전체,2021-05-26,3,20194461,파이프라인,동일,2021-05-26,"119,610,810",12.0%,"109,577,810 (1,092.2%)","137,584,810","18,122","16,569 (1,066.9%)","20,872",777,"2,375"
0105000,전체,2021-05-26,4,20217500,보이저스,New,2021-05-26,"20,784,150",2.1%,"20,784,150 (100.0%)","21,864,150","2,948","2,948 (100.0%)","3,068",387,615
0105000,전체,2021-05-26,5,20217573,굴뚝마을의 푸펠,92 상승,2021-05-26,"12,499,000",1.3%,"12,491,000 (156,137.5%)","23,194,000","1,866","1,865 (186,500.0%)","3,251",216,362
0105000,전체,2021-05-26,6,20200703,극장판 귀멸의 칼날: 무한열차편,4 하락,2021-01-27,"14,672,580",1.5%,"-12,778,530 (-46.6%)","19,765,477,150","1,865","-1,006 (-35.0%)","2,052,050",267,325
0105000,전체,2021-05-26,7,20090683,500일의 썸머,New,2010-01-21,"8,988,270",0.9%,"8,988,270 (100.0%)","2,314,956,170","1,102","1,102 (100.0%)","292,561",111,145
0105000,전체,2021-05-26,8,20217497,애플,22 상승,2021-05-26,"6,049,960",0.6%,"5,185,960 (600.2%)","11,755,460","1,042",946 (985.4%),"1,595",82,105
0105000,전체,2021-05-26,9,20218016,썰,New,2021-06-03,"5,346,000",0.5%,"5,346,000 (100.0%)","5,346,000",594,594 (100.0%),594,5,6
0105000,전체,2021-05-26,10,20216051,리스타트,New,2021-03-11,"2,937,000",0.3%,"2,937,000 (100.0%)","356,329,620",587,587 (100.0%),"40,059",1,2
