지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2004-07-02,1,20040491,스파이더맨 2,동일,2004-06-30,"634,823,500",42.7%,"129,930,500 (25.7%)","1,828,587,500","96,984","17,690 (22.3%)","284,471",177,"1,022"
0105000,전체,2004-07-02,2,20040566,슈렉2,동일,2004-06-18,"212,698,500",14.3%,"43,913,500 (26.0%)","7,235,573,500","32,156","5,591 (21.0%)","1,107,546",94,581
0105000,전체,2004-07-02,3,20040515,인어 공주,동일,2004-06-30,"206,114,500",13.9%,"49,437,000 (31.6%)","608,282,500","31,559","6,606 (26.5%)","95,152",99,666
0105000,전체,2004-07-02,4,20040583,아는 여자,동일,2004-06-25,"142,145,500",9.6%,"27,271,000 (23.7%)","1,526,912,500","22,041","3,854 (21.2%)","237,039",78,415
0105000,전체,2004-07-02,5,20040490,투모로우,동일,2004-06-03,"104,604,000",7.0%,"4,283,000 (4.3%)","10,464,940,500","16,543",416 (2.6%),"1,637,712",73,375
0105000,전체,2004-07-02,6,20040571,령,동일,2004-06-17,"68,453,500",4.6%,"15,697,000 (29.8%)","3,024,648,500","10,830","2,412 (28.7%)","474,914",52,284
0105000,전체,2004-07-02,7,20040559,나두야 간다,동일,2004-06-25,"51,009,000",3.4%,"21,215,500 (71.2%)","898,221,000","8,296","3,441 (70.9%)","142,695",46,256
0105000,전체,2004-07-02,8,20040555,트로이,동일,2004-05-21,"28,776,000",1.9%,"2,258,000 (8.5%)","12,509,792,500","4,455",243 (5.8%),"1,959,574",35,110
0105000,전체,2004-07-02,9,20040455,무간도3: 종극무간,5 상승,2004-07-02,"13,347,500",0.9%,"12,159,000 (1,023.1%)","295,124,000","2,051","1,864 (996.8%)","43,740",28,105
0105000,전체,2004-07-02,10,20040579,블러디 선데이,1 하락,2004-06-18,"6,146,000",0.4%,"-578,000 (-8.6%)","261,577,000",993,-101 (-9.2%),"42,102",8,32
0105000,전체,2004-07-02,11,20040568,내 여자친구를 소개합니다,1 하락,2004-06-03,"5,072,500",0.3%,"-966,000 (-16.0%)","8,303,594,500",860,-88 (-9.3%),"1,294,587",4,16
0105000,전체,2004-07-02,12,20040592,몬스터,1 하락,2004-06-18,"3,959,500",0.3%,"-1,496,500 (-27.4%)","362,523,500",581,-241 (-29.3%),"55,180",3,16
0105000,전체,2004-07-02,13,20040584,대단한 유혹,1 하락,2004-06-25,"2,687,500",0.2%,"430,500 (19.1%)","90,526,000",392,47 (13.6%),"13,846",2,11
0105000,전체,2004-07-02,14,20040582,내 남자 친구는 왕자님,1 하락,2004-06-18,"2,395,500",0.2%,"545,500 (29.5%)","332,953,500",320,53 (19.9%),"50,660",1,4
0105000,전체,2004-07-02,15,20040595,"달마야, 서울 가자",New,2004-07-09,"1,500,000",0.1%,"1,500,000 (100.0%)","1,500,000",300,300 (100.0%),300,1,1
0105000,전체,2004-07-02,16,20040452,"[통합]회고전, 기획전 등",1 하락,,"1,056,000",0.1%,"213,000 (25.3%)","128,785,800",198,37 (23.0%),"23,684",2,7
0105000,전체,2004-07-02,17,20040454,[통합]영화패키지상영,New,,"1,378,000",0.1%,"1,378,000 (100.0%)","45,638,000",139,139 (100.0%),"4,470",2,2
0105000,전체,2004-07-02,18,20040453,[통합]단편영화,2 하락,,"697,000",0.0%,"109,000 (18.5%)","8,982,000",103,13 (14.4%),"1,358",1,5
0105000,전체,2004-07-02,19,20040525,패션 오브 크라이스트,2 하락,2004-04-02,"179,000",0.0%,"-245,000 (-57.8%)","5,335,405,500",26,-35 (-57.4%),"840,509",1,5
