지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2017-03-19,1,20164721,미녀와 야수,동일,2017-03-16,"4,781,249,450",68.7%,"-365,103,780 (-7.1%)","13,317,337,249","564,477","-38,092 (-6.3%)","1,571,430","1,627","7,757"
0105000,전체,2017-03-19,2,20168183,콩: 스컬 아일랜드,동일,2017-03-08,"1,033,908,800",14.9%,"-139,218,931 (-11.9%)","12,909,519,083","124,872","-16,394 (-11.6%)","1,549,189",630,"2,554"
0105000,전체,2017-03-19,3,20161827,로건,동일,2017-03-01,"470,969,700",6.8%,"-128,575,170 (-21.4%)","17,718,434,323","54,260","-15,178 (-21.9%)","2,082,967",517,"1,534"
0105000,전체,2017-03-19,4,20167905,비정규직 특수요원,동일,2017-03-16,"271,455,700",3.9%,"-15,690,400 (-5.5%)","901,753,700","33,426","-2,227 (-6.2%)","114,741",497,"1,460"
0105000,전체,2017-03-19,5,20167904,라라랜드,동일,2016-12-07,"66,277,800",1.0%,"-5,418,700 (-7.6%)","28,864,350,333","7,953",-403 (-4.8%),"3,453,504",156,247
0105000,전체,2017-03-19,6,20150971,해빙,동일,2017-03-01,"54,972,900",0.8%,"-14,526,200 (-20.9%)","9,854,927,322","6,417","-1,773 (-21.6%)","1,197,869",250,487
0105000,전체,2017-03-19,7,20178942,스페이스 비트윈 어스,동일,2017-03-16,"37,604,000",0.5%,"-13,580,539 (-26.5%)","173,597,361","4,726","-1,681 (-26.2%)","22,200",360,598
0105000,전체,2017-03-19,8,20168750,파도가 지나간 자리,동일,2017-03-08,"29,447,400",0.4%,"-6,210,900 (-17.4%)","533,261,100","3,583",-647 (-15.3%),"68,026",102,146
0105000,전체,2017-03-19,9,20166421,재심,동일,2017-02-15,"24,776,300",0.4%,"-5,318,700 (-17.7%)","19,227,864,637","2,943",-658 (-18.3%),"2,415,253",120,172
0105000,전체,2017-03-19,10,20165927,문라이트,동일,2017-02-22,"23,856,700",0.3%,"-4,780,100 (-16.7%)","1,283,456,595","2,770",-516 (-15.7%),"159,288",73,115
0105000,전체,2017-03-19,11,20170241,23 아이덴티티,동일,2017-02-22,"16,737,000",0.2%,"-6,368,100 (-27.6%)","13,595,005,635","1,951",-680 (-25.8%),"1,673,890",70,98
0105000,전체,2017-03-19,12,20161744,트롤,동일,2017-02-16,"14,697,100",0.2%,"-58,100 (-0.4%)","5,003,500,100","1,839",-180 (-8.9%),"674,696",67,81
0105000,전체,2017-03-19,13,20170509,극장판 소드 아트 온라인 -오디널 스케일-,동일,2017-02-23,"14,046,000",0.2%,"-1,227,500 (-8.0%)","842,671,500","1,776",-128 (-6.7%),"109,927",49,65
