지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2019-10-23,1,20191029,82년생 김지영,11 상승,2019-10-23,"1,105,980,170",48.3%,"1,097,223,170 (12,529.7%)","1,193,665,170","138,761","137,749 (13,611.6%)","148,576","1,354","6,970"
0105000,전체,2019-10-23,2,20191589,말레피센트 2,1 하락,2019-10-17,"342,654,140",15.0%,"-75,426,220 (-18.0%)","6,562,853,390","42,630","-8,465 (-16.6%)","759,759",762,"3,034"
0105000,전체,2019-10-23,3,20199950,조커,1 하락,2019-10-02,"318,914,070",13.9%,"-43,023,080 (-11.9%)","40,585,664,350","39,233","-5,647 (-12.6%)","4,681,578",671,"2,587"
0105000,전체,2019-10-23,4,20195920,가장 보통의 연애,1 하락,2019-10-02,"208,636,470",9.1%,"-70,099,360 (-25.1%)","22,520,802,080","25,538","-8,745 (-25.5%)","2,639,033",599,"2,116"
0105000,전체,2019-10-23,5,20196136,람보 : 라스트 워,12 상승,2019-10-23,"101,459,920",4.4%,"91,487,920 (917.4%)","113,231,920","13,011","11,903 (1,074.3%)","14,319",441,"1,128"
0105000,전체,2019-10-23,6,20184483,퍼펙트맨,1 하락,2019-10-02,"35,977,980",1.6%,"-40,144,680 (-52.7%)","10,052,001,280","4,822","-4,772 (-49.7%)","1,206,148",198,387
0105000,전체,2019-10-23,7,20185361,두번할까요,3 하락,2019-10-17,"23,985,980",1.0%,"-65,861,820 (-73.3%)","1,358,327,600","3,206","-8,526 (-72.7%)","162,940",282,443
0105000,전체,2019-10-23,8,20190280,날씨의 아이,11 상승,2019-10-30,"18,450,000",0.8%,"12,610,000 (215.9%)","112,491,000","2,050","1,511 (280.3%)","12,413",8,8
0105000,전체,2019-10-23,9,20198961,더 킹: 헨리 5세,34 상승,2019-10-23,"15,149,720",0.7%,"13,525,720 (832.9%)","16,773,720","2,023","1,820 (896.6%)","2,226",143,260
0105000,전체,2019-10-23,10,20195005,경계선,46 상승,2019-10-24,"14,153,200",0.6%,"13,097,200 (1,240.3%)","17,999,200","1,456","1,368 (1,554.5%)","1,966",20,20
0105000,전체,2019-10-23,11,20194223,너를 만난 여름,1 하락,2019-10-16,"11,551,600",0.5%,"-2,655,700 (-18.7%)","206,603,600","1,415",-373 (-20.9%),"24,352",112,186
0105000,전체,2019-10-23,12,20197394,체크 히어로,24 상승,2019-10-23,"9,243,900",0.4%,"7,365,900 (392.2%)","28,413,900","1,357","1,112 (453.9%)","3,689",46,46
0105000,전체,2019-10-23,13,20193601,장사리 : 잊혀진 영웅들,5 상승,2019-09-25,"4,935,780",0.2%,"585,280 (13.5%)","8,925,757,130",844,92 (12.2%),"1,127,707",20,24
0105000,전체,2019-10-23,14,20197054,빅트립: 아기팬더 배달 대모험,1 하락,2019-10-23,"5,836,340",0.3%,"-1,163,660 (-16.6%)","19,460,340",780,-220 (-22.0%),"2,502",170,180
0105000,전체,2019-10-23,15,20194193,텔 잇 투 더 비즈,34 상승,2019-10-31,"5,769,000",0.3%,"4,509,000 (357.9%)","7,029,000",641,515 (408.7%),767,3,3
0105000,전체,2019-10-23,16,20191183,제미니 맨,8 하락,2019-10-09,"4,784,800",0.2%,"-15,918,560 (-76.9%)","3,253,052,130",569,"-2,218 (-79.6%)","381,450",29,35
0105000,전체,2019-10-23,17,20197141,와일드 로즈,6 하락,2019-10-17,"3,376,500",0.1%,"-4,663,940 (-58.0%)","98,464,720",449,-694 (-60.7%),"13,232",65,83
0105000,전체,2019-10-23,18,20183848,수상한 이웃,43 상승,2019-10-09,"2,270,000",0.1%,"1,944,000 (596.3%)","66,861,640",420,357 (566.7%),"11,511",3,3
0105000,전체,2019-10-23,19,20184621,엑시트,27 상승,2019-07-31,"2,767,000",0.1%,"2,112,000 (322.4%)","79,156,960,362",419,290 (224.8%),"9,414,935",5,5
0105000,전체,2019-10-23,20,20181103,벌새,1 상승,2019-08-29,"3,167,580",0.1%,"-1,312,620 (-29.3%)","1,068,498,045",413,-191 (-31.6%),"130,762",33,43
0105000,전체,2019-10-23,21,20195829,신문기자,7 하락,2019-10-17,"2,781,860",0.1%,"-4,082,720 (-59.5%)","69,709,460",360,-539 (-60.0%),"8,439",60,80
0105000,전체,2019-10-23,22,19980036,8월의 크리스마스,16 상승,1998-01-24,"1,862,600",0.1%,"1,081,100 (138.3%)","188,100,000",345,203 (143.0%),"27,433",12,12
0105000,전체,2019-10-23,23,20101406,여자의 일생,3 상승,,"554,000",0.0%,"-106,000 (-16.1%)","17,847,500",277,-53 (-16.1%),"9,560",1,4
0105000,전체,2019-10-23,24,19848168,블러드 심플,1 상승,2019-10-17,"1,919,000",0.1%,"-851,900 (-30.7%)","42,341,000",253,-125 (-33.1%),"5,029",27,38
0105000,전체,2019-10-23,25,20181168,메기,8 상승,2019-09-26,"1,838,300",0.1%,"39,300 (2.2%)","288,862,677",235,-15 (-6.0%),"34,373",28,34
0105000,전체,2019-10-23,26,20196380,몬스터 하우스,4 상승,2019-10-03,"1,208,500",0.1%,"-571,500 (-32.1%)","504,054,500",232,-69 (-22.9%),"63,264",9,9
0105000,전체,2019-10-23,27,20190703,우리집,21 상승,2019-08-22,"1,252,500",0.1%,"546,000 (77.3%)","427,978,940",218,92 (73.0%),"53,221",5,5
0105000,전체,2019-10-23,28,20190741,김복동,28 상승,2019-08-08,"1,199,000",0.1%,"919,000 (328.2%)","694,549,060",213,157 (280.4%),"85,987",4,4
