지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2011-12-24,1,20112207,미션임파서블:고스트프로토콜,동일,2011-12-15,"4,099,473,500",35.1%,"2,450,414,000 (148.6%)","24,237,007,000","530,320","315,115 (146.4%)","3,192,451",694,"3,356"
0105000,전체,2011-12-24,2,20110295,마이 웨이,동일,2011-12-21,"2,510,794,500",21.5%,"1,443,302,000 (135.2%)","5,290,078,000","330,106","188,452 (133.0%)","707,449",645,"2,921"
0105000,전체,2011-12-24,3,20112621,셜록홈즈 : 그림자 게임,동일,2011-12-21,"1,705,220,500",14.6%,"999,117,500 (141.5%)","3,446,885,500","226,740","131,445 (137.9%)","467,727",370,"1,975"
0105000,전체,2011-12-24,4,20113260,퍼펙트 게임,동일,2011-12-21,"1,178,170,000",10.1%,"804,636,000 (215.4%)","2,515,340,000","154,912","105,055 (210.7%)","340,835",408,"1,913"
0105000,전체,2011-12-24,5,20113381,오싹한 연애,동일,2011-12-01,"597,743,500",5.1%,"360,438,000 (151.9%)","18,102,968,500","82,018","48,824 (147.1%)","2,474,413",265,820
0105000,전체,2011-12-24,6,20113311,앨빈과 슈퍼밴드3,동일,2011-12-15,"481,352,000",4.1%,"389,249,000 (422.6%)","2,056,830,500","72,415","57,275 (378.3%)","309,877",257,676
0105000,전체,2011-12-24,7,20112709,극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,동일,2011-12-22,"397,854,000",3.4%,"310,544,500 (355.7%)","572,380,000","59,800","46,248 (341.3%)","86,137",232,477
0105000,전체,2011-12-24,8,20112708,극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」,동일,2011-12-22,"347,646,500",3.0%,"266,133,500 (326.5%)","504,756,500","50,898","38,651 (315.6%)","74,299",225,433
0105000,전체,2011-12-24,9,20112542,틴틴 : 유니콘호의 비밀,동일,2011-12-07,"127,192,500",1.1%,"86,464,500 (212.3%)","6,326,603,000","17,397","11,359 (188.1%)","759,065",106,227
0105000,전체,2011-12-24,10,20112972,아더 크리스마스,동일,2011-11-25,"100,238,500",0.9%,"88,676,500 (767.0%)","4,617,943,000","14,371","12,468 (655.2%)","598,676",67,144
0105000,전체,2011-12-24,11,20113471,오페라의 유령 : 25주년 특별 공연,동일,,"44,570,500",0.4%,"19,957,500 (81.1%)","303,117,000","2,252",998 (79.6%),"15,474",17,19
0105000,전체,2011-12-24,12,20113473,진짜로 일어날지도 몰라 기적,1 상승,2011-12-22,"18,811,500",0.2%,"12,666,500 (206.1%)","43,096,000","2,227","1,469 (193.8%)","6,152",15,36
0105000,전체,2011-12-24,13,20110905,브레이킹 던 part1,1 하락,2011-11-30,"13,317,000",0.1%,"6,667,000 (100.3%)","10,644,112,500","1,857",956 (106.1%),"1,452,817",13,37
0105000,전체,2011-12-24,14,20113487,래빗 홀,1 상승,2011-12-22,"9,828,500",0.1%,"5,584,000 (131.6%)","24,741,000","1,191",664 (126.0%),"3,054",15,37
0105000,전체,2011-12-24,15,20113271,프렌즈: 몬스터섬의비밀,7 하락,2011-12-29,"6,447,000",0.1%,"-9,333,000 (-59.1%)","26,815,000",754,"-1,834 (-70.9%)","3,760",3,9
0105000,전체,2011-12-24,16,19780066,사운드 오브 뮤직,2 하락,1978-02-04,"1,593,000",0.0%,"89,000 (5.9%)","3,567,500",741,7 (1.0%),"1,573",1,3
0105000,전체,2011-12-24,17,20113502,메리와 맥스,동일,2011-12-22,"3,206,000",0.0%,"1,650,000 (106.0%)","16,701,000",407,154 (60.9%),"2,374",8,16
0105000,전체,2011-12-24,18,20113362,르 아브르,1 상승,2011-12-08,"3,039,500",0.0%,"2,095,500 (222.0%)","53,146,000",366,246 (205.0%),"6,797",9,11
0105000,전체,2011-12-24,19,20113306,50/50,1 상승,2011-11-24,"2,815,000",0.0%,"1,911,500 (211.6%)","1,011,366,500",328,218 (198.2%),"134,944",6,6
0105000,전체,2011-12-24,20,20112933,비기너스,1 상승,2011-11-10,"2,357,000",0.0%,"1,606,000 (213.8%)","135,476,000",283,192 (211.0%),"17,138",3,4
0105000,전체,2011-12-24,21,20112695,완득이,5 하락,2011-10-20,"2,165,500",0.0%,"456,500 (26.7%)","38,521,345,500",281,-77 (-21.5%),"5,309,049",3,9
0105000,전체,2011-12-24,22,20101020,멋진 인생,4 하락,,"520,000",0.0%,"156,000 (42.9%)","1,422,000",260,78 (42.9%),711,1,2
0105000,전체,2011-12-24,23,20113654,내가 사는 피부,New,2011-12-29,"1,749,000",0.0%,"1,749,000 (100.0%)","1,749,000",197,197 (100.0%),197,4,5
0105000,전체,2011-12-24,24,20119436,오래된 인력거,2 하락,2011-12-15,"1,204,000",0.0%,"696,000 (137.0%)","9,381,800",163,87 (114.5%),"1,359",4,6
0105000,전체,2011-12-24,25,20119836,고양이 춤,1 상승,2011-11-17,"948,800",0.0%,"625,800 (193.7%)","85,230,300",126,77 (157.1%),"11,544",4,5
0105000,전체,2011-12-24,26,20110906,특수본,4 상승,2011-11-24,"912,000",0.0%,"650,000 (248.1%)","8,094,827,500",120,85 (242.9%),"1,118,095",1,7
0105000,전체,2011-12-24,27,20113534,극장판 테니스의 왕자 : 영국식 테니스성 결전,2 하락,2011-12-15,"859,500",0.0%,"461,500 (116.0%)","10,778,500",110,54 (96.4%),"1,485",5,6
0105000,전체,2011-12-24,28,20113656,히어 앤 데어,5 하락,2011-12-15,"876,500",0.0%,"383,500 (77.8%)","8,407,000",107,33 (44.6%),"1,167",7,7
0105000,전체,2011-12-24,29,20110026,로마의 휴일,35 상승,2025-08-20,"738,500",0.0%,"660,500 (846.8%)","7,310,000",92,82 (820.0%),"1,551",1,1
0105000,전체,2011-12-24,29,20116048,창피해,2 하락,2011-12-08,"760,000",0.0%,"433,000 (132.4%)","19,423,700",92,49 (114.0%),"2,762",4,7
0105000,전체,2011-12-24,29,20113307,블리츠,7 상승,2011-12-07,"745,000",0.0%,"586,000 (368.6%)","496,002,500",92,74 (411.1%),"65,278",1,8
0105000,전체,2011-12-24,32,20112822,청원,4 하락,2011-11-02,"638,000",0.0%,"354,000 (124.6%)","550,077,000",88,47 (114.6%),"77,014",1,6
0105000,전체,2011-12-24,33,20113272,도쿄 오아시스,1 하락,2011-12-01,"560,000",0.0%,"317,000 (130.5%)","22,997,200",68,41 (151.9%),"2,913",2,2
0105000,전체,2011-12-24,34,20101281,일루셔니스트,New,2011-06-16,"522,000",0.0%,"522,000 (100.0%)","122,319,600",66,66 (100.0%),"15,699",1,1
0105000,전체,2011-12-24,35,20113151,모차르트 락 오페라,4 하락,2011-11-17,"1,102,000",0.0%,"523,000 (90.3%)","183,511,000",59,26 (78.8%),"9,879",1,2
0105000,전체,2011-12-24,36,20113262,나의 선택-잊혀진 가방 그 못다한 이야기,7 하락,2011-11-17,"424,000",0.0%,"108,000 (34.2%)","42,665,000",58,18 (45.0%),"6,190",3,4
0105000,전체,2011-12-24,37,20113155,위대한 계시,13 하락,2011-11-24,"221,000",0.0%,"-137,000 (-38.3%)","41,936,500",50,-11 (-18.0%),"6,256",4,6
0105000,전체,2011-12-24,37,20101392,소중한 날의 꿈,3 상승,2011-06-23,"150,000",0.0%,"111,000 (284.6%)","355,899,100",50,37 (284.6%),"50,662",1,4
0105000,전체,2011-12-24,39,20112891,푸치니의 여인,19 상승,2011-11-17,"333,000",0.0%,"312,000 (1,485.7%)","15,509,500",47,"44 (1,466.7%)","2,074",3,3
0105000,전체,2011-12-24,40,20112762,티끌모아 로맨스,1 상승,2011-11-10,"346,000",0.0%,"259,000 (297.7%)","2,941,240,500",46,34 (283.3%),"423,857",2,7
0105000,전체,2011-12-24,41,20112973,퍼펙트 센스,2 하락,2011-11-24,"356,400",0.0%,"157,400 (79.1%)","343,990,100",45,20 (80.0%),"45,865",1,1
0105000,전체,2011-12-24,42,20040703,"조제, 호랑이 그리고 물고기들",동일,2004-10-29,"385,000",0.0%,"201,000 (109.2%)","349,796,500",43,20 (87.0%),"54,654",1,1
0105000,전체,2011-12-24,43,20112763,헬프,1 상승,2011-11-03,"348,000",0.0%,"254,000 (270.2%)","1,130,567,500",40,29 (263.6%),"154,974",1,1
0105000,전체,2011-12-24,44,20112622,트리 오브 라이프,동일,2011-10-27,"220,500",0.0%,"135,500 (159.4%)","366,723,500",34,23 (209.1%),"50,874",4,5
0105000,전체,2011-12-24,45,19528001,사랑은 비를 타고,New,,"268,000",0.0%,"268,000 (100.0%)","5,284,500",32,32 (100.0%),"1,384",1,1
0105000,전체,2011-12-24,46,20112037,라이프 인 어 데이,22 상승,2011-09-29,"251,000",0.0%,"203,000 (422.9%)","38,024,000",28,22 (366.7%),"4,639",1,1
0105000,전체,2011-12-24,47,20113333,악인은 너무 많다,13 하락,2011-12-15,"210,000",0.0%,"37,000 (21.4%)","5,303,000",25,4 (19.0%),658,4,5
0105000,전체,2011-12-24,48,20112692,드라이브,2 상승,2011-11-17,"216,000",0.0%,"168,000 (350.0%)","142,297,500",24,18 (300.0%),"18,381",1,1
0105000,전체,2011-12-24,49,20110939,REC 알이씨,14 상승,2011-11-24,"180,000",0.0%,"142,000 (373.7%)","20,663,500",20,15 (300.0%),"2,592",1,1
