지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2022-05-16,1,20212855,닥터 스트레인지: 대혼돈의 멀티버스,동일,2022-05-04,"873,669,020",83.5%,"-2,314,673,580 (-72.6%)","53,251,919,380","81,382","-212,606 (-72.3%)","4,987,872","2,259","9,786"
0105000,전체,2022-05-16,2,20178501,니 부모 얼굴이 보고 싶다,3 상승,2022-04-27,"37,055,500",3.5%,"-47,192,300 (-56.0%)","3,815,387,560","3,694","-4,298 (-53.8%)","396,850",395,748
0105000,전체,2022-05-16,3,20224270,배드 가이즈,동일,2022-05-04,"25,833,300",2.5%,"-240,413,080 (-90.3%)","3,184,855,160","2,700","-24,863 (-90.2%)","333,550",421,681
0105000,전체,2022-05-16,4,20223940,민스미트 작전,3 상승,2022-05-11,"20,872,300",2.0%,"-20,922,370 (-50.1%)","275,534,440","2,219","-1,700 (-43.4%)","27,942",370,688
0105000,전체,2022-05-16,5,20212725,신비한 동물들과 덤블도어의 비밀,1 상승,2022-04-13,"21,166,510",2.0%,"-33,976,270 (-61.6%)","12,221,663,080","2,007","-3,112 (-60.8%)","1,186,373",281,423
0105000,전체,2022-05-16,6,20223991,어부바,4 상승,2022-05-11,"11,155,000",1.1%,"-9,744,000 (-46.6%)","133,535,970","1,329",-824 (-38.3%),"14,693",236,368
0105000,전체,2022-05-16,7,20224223,엄마,2 상승,2022-05-11,"8,404,900",0.8%,"-24,755,000 (-74.7%)","149,817,800",884,"-2,564 (-74.4%)","16,924",149,279
0105000,전체,2022-05-16,8,20217982,서울괴담,동일,2022-04-27,"6,337,170",0.6%,"-29,119,800 (-82.1%)","1,048,263,490",653,"-2,929 (-81.8%)","109,713",100,156
0105000,전체,2022-05-16,9,20224148,극장판 엉덩이 탐정: 수플레 섬의 비밀,5 하락,2022-05-05,"5,050,680",0.5%,"-85,877,560 (-94.4%)","1,281,409,950",634,"-9,100 (-93.5%)","137,862",129,142
0105000,전체,2022-05-16,10,20210962,우연과 상상,2 상승,2022-05-04,"5,493,000",0.5%,"-5,036,500 (-47.8%)","153,977,800",536,-527 (-49.6%),"15,339",45,78
0105000,전체,2022-05-16,11,20224248,"파리, 13구",3 상승,2022-05-12,"4,528,200",0.4%,"-3,209,800 (-41.5%)","42,491,860",467,-267 (-36.4%),"4,299",50,80
0105000,전체,2022-05-16,12,20176068,나를 만나는 길,3 상승,2022-05-12,"3,106,200",0.3%,"-2,878,600 (-48.1%)","25,403,400",340,-277 (-44.9%),"2,656",44,57
0105000,전체,2022-05-16,13,20223278,극장판 주술회전 0,동일,2022-02-17,"2,243,100",0.2%,"-7,978,900 (-78.1%)","6,275,796,410",203,-716 (-77.9%),"632,359",36,39
0105000,전체,2022-05-16,14,20224508,뮤지컬 킹키부츠 라이브,4 상승,2022-04-28,"3,302,500",0.3%,"14,500 (0.4%)","119,545,500",184,1 (0.5%),"6,656",6,7
0105000,전체,2022-05-16,15,20108129,베라크루스,New,1971-02-13,"358,000",0.0%,"358,000 (100.0%)","22,606,000",179,179 (100.0%),"11,124",1,4
0105000,전체,2022-05-16,16,20210704,퍼스트 러브,New,2022-05-16,"1,006,000",0.1%,"1,006,000 (100.0%)","1,432,000",173,173 (100.0%),244,7,15
0105000,전체,2022-05-16,17,20224468,애프터 양,New,2022-06-01,"1,548,000",0.1%,"1,548,000 (100.0%)","1,548,000",172,172 (100.0%),172,1,1
0105000,전체,2022-05-16,18,20204665,EBS 댄스파티!,6 하락,,"954,000",0.1%,"-2,268,000 (-70.4%)","26,116,000",159,-378 (-70.4%),"4,570",4,4
0105000,전체,2022-05-16,19,20217123,복지식당,5 상승,2022-04-14,"880,000",0.1%,"310,000 (54.4%)","42,984,600",144,53 (58.2%),"5,537",11,13
0105000,전체,2022-05-16,20,20224555,더 노비스,1 상승,2022-05-25,"1,278,000",0.1%,"60,000 (4.9%)","2,496,000",142,-32 (-18.4%),316,1,1
0105000,전체,2022-05-16,21,20207567,"위대한 계약: 파주, 책, 도시",42 상승,2022-04-21,"1,003,000",0.1%,"897,000 (846.2%)","26,576,700",107,97 (970.0%),"3,124",10,10
0105000,전체,2022-05-16,22,20224198,로망스 돌,New,2022-04-01,"440,000",0.0%,"440,000 (100.0%)","28,057,700",84,84 (100.0%),"5,357",5,5
0105000,전체,2022-05-16,23,20217154,오늘부터 우리는!!,New,2022-04-15,"434,000",0.0%,"434,000 (100.0%)","25,923,910",81,81 (100.0%),"4,677",5,5
0105000,전체,2022-05-16,24,19538019,셰인,2 상승,,"142,000",0.0%,"-28,000 (-16.5%)","28,111,000",71,-14 (-16.5%),"13,318",1,3
0105000,전체,2022-05-16,25,20210042,크로스 더 라인,2 하락,2022-05-12,"691,000",0.1%,"-368,900 (-34.8%)","7,845,400",70,-31 (-30.7%),799,26,28
0105000,전체,2022-05-16,26,20071054,중경삼림,9 하락,1995-09-02,"729,000",0.1%,"-1,434,900 (-66.3%)","890,373,710",69,-119 (-63.3%),"94,280",13,15
0105000,전체,2022-05-16,26,20223620,소설가의 영화,4 하락,2022-04-21,"583,000",0.1%,"-431,000 (-42.5%)","84,901,070",69,-37 (-34.9%),"9,209",14,21
0105000,전체,2022-05-16,28,20224595,잭 인 더 박스,12 하락,2022-05-12,"649,000",0.1%,"-1,587,000 (-71.0%)","12,044,700",64,-135 (-67.8%),"1,187",19,22
0105000,전체,2022-05-16,29,20212724,앰뷸런스,2 상승,2022-04-06,"300,000",0.0%,0 (0.0%),"1,140,434,110",60,0 (0.0%),"114,319",1,1
0105000,전체,2022-05-16,30,20223999,허셀프,10 상승,2022-05-12,"498,000",0.0%,"130,500 (35.5%)","3,761,600",57,20 (54.1%),422,19,22
0105000,전체,2022-05-16,31,20196669,앵커,3 하락,2022-04-20,"447,500",0.0%,"-145,500 (-24.5%)","1,624,392,110",55,-13 (-19.1%),"166,227",7,7
0105000,전체,2022-05-16,31,19568011,아나스타샤,New,,"110,000",0.0%,"110,000 (100.0%)","3,901,000",55,55 (100.0%),"1,780",1,3
0105000,전체,2022-05-16,33,20135704,평원아,New,,"132,500",0.0%,"132,500 (100.0%)","1,422,500",53,53 (100.0%),713,1,3
0105000,전체,2022-05-16,34,20224253,스프링 블라썸,7 하락,2022-05-04,"421,500",0.0%,"-290,000 (-40.8%)","21,807,900",52,-30 (-36.6%),"2,453",14,17
