지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2023-03-21,1,20226270,스즈메의 문단속,동일,2023-03-08,"586,810,185",57.0%,"-57,179,820 (-8.9%)","21,832,866,305","57,958","-5,001 (-7.9%)","2,071,994","1,311","4,850"
0105000,전체,2023-03-21,2,20228555,더 퍼스트 슬램덩크,동일,2023-01-04,"87,913,117",8.5%,"-8,207,195 (-8.5%)","43,005,387,471","8,555",-808 (-8.6%),"4,173,004",615,"1,439"
0105000,전체,2023-03-21,3,20197654,소울메이트,동일,2023-03-15,"71,389,747",6.9%,"2,131,521 (3.1%)","1,298,143,166","7,877",706 (9.8%),"133,713",619,"1,752"
0105000,전체,2023-03-21,4,20230081,샤잠! 신들의 분노,1 상승,2023-03-15,"27,329,929",2.7%,"-2,303,724 (-7.8%)","730,756,386","2,746",-236 (-7.9%),"68,861",530,"1,010"
0105000,전체,2023-03-21,5,20208962,대외비,1 상승,2023-03-01,"25,718,085",2.5%,"-2,046,593 (-7.4%)","7,389,600,358","2,675",-290 (-9.8%),"747,662",395,641
0105000,전체,2023-03-21,6,20230340,에브리씽 에브리웨어 올 앳 원스+,1 상승,2023-03-01,"26,083,877",2.5%,"-743,006 (-2.8%)","718,729,920","2,667",-63 (-2.3%),"69,339",199,344
0105000,전체,2023-03-21,7,20230533,"귀멸의 칼날: 상현집결, 그리고 도공 마을로",3 하락,2023-03-02,"29,258,900",2.8%,"-4,294,300 (-12.8%)","6,158,952,600","2,604",-388 (-13.0%),"500,451",241,490
0105000,전체,2023-03-21,8,20230199,플레인,동일,2023-03-15,"17,160,989",1.7%,"-1,472,800 (-7.9%)","277,206,034","2,054",84 (4.3%),"29,500",281,452
0105000,전체,2023-03-21,9,20230484,치킨래빗: 잃어버린 보물을 찾아서,5 상승,2023-03-18,"11,472,400",1.1%,"6,118,400 (114.3%)","222,049,600","1,938","1,233 (174.9%)","25,766",134,175
0105000,전체,2023-03-21,10,20230495,아임 히어로 더 파이널,동일,2023-03-01,"42,476,500",4.1%,"6,984,500 (19.7%)","5,231,344,000","1,770",291 (19.7%),"216,330",53,102
0105000,전체,2023-03-21,11,20230611,이니셰린의 밴시,동일,2023-03-15,"11,670,192",1.1%,"-207,502 (-1.7%)","143,233,410","1,178",-18 (-1.5%),"13,737",125,199
0105000,전체,2023-03-21,12,20227684,멍뭉이,4 상승,2023-03-01,"8,898,798",0.9%,"3,730,801 (72.2%)","1,547,657,196","1,042",428 (69.7%),"164,423",112,134
0105000,전체,2023-03-21,13,20210544,웅남이,4 하락,2023-03-22,"7,168,000",0.7%,"-6,643,000 (-48.1%)","27,139,000","1,024",-941 (-47.9%),"3,861",5,5
0105000,전체,2023-03-21,14,20230523,더 웨일,2 하락,2023-03-01,"7,701,192",0.7%,"-103,906 (-1.3%)","442,873,266",797,16 (2.0%),"45,045",108,122
0105000,전체,2023-03-21,15,20239573,서치 2,동일,2023-02-22,"6,358,816",0.6%,"392,023 (6.6%)","4,048,397,451",630,11 (1.8%),"411,073",122,148
0105000,전체,2023-03-21,16,20223565,다음 소희,4 상승,2023-02-08,"4,578,600",0.4%,"1,684,501 (58.2%)","996,840,974",578,186 (47.4%),"104,232",21,22
0105000,전체,2023-03-21,17,20230200,똑똑똑,동일,2023-03-08,"2,894,797",0.3%,"-283,803 (-8.9%)","277,612,120",527,-73 (-12.2%),"30,828",28,32
0105000,전체,2023-03-21,18,20193706,카운트,4 상승,2023-02-22,"4,580,898",0.4%,"1,394,399 (43.8%)","3,727,650,294",488,177 (56.9%),"391,509",77,93
0105000,전체,2023-03-21,19,20230641,오토라는 남자,8 상승,2023-03-29,"3,739,000",0.4%,"720,000 (23.8%)","12,225,000",411,199 (93.9%),"1,226",1,1
0105000,전체,2023-03-21,20,20230767,파벨만스,7 하락,2023-03-22,"5,370,000",0.5%,"-1,632,200 (-23.3%)","51,585,082",383,-338 (-46.9%),"4,244",15,15
0105000,전체,2023-03-21,21,20230804,불멸의 여자,New,2023-04-05,"3,060,000",0.3%,"3,060,000 (100.0%)","3,060,000",340,340 (100.0%),340,2,2
0105000,전체,2023-03-21,22,20196478,영웅,5 상승,2022-12-21,"1,934,600",0.2%,"811,001 (72.2%)","32,236,394,488",334,140 (72.2%),"3,265,614",15,16
0105000,전체,2023-03-21,23,20230209,앤트맨과 와스프: 퀀텀매니아,동일,2023-02-15,"3,101,097",0.3%,"268,598 (9.5%)","16,337,148,419",303,26 (9.4%),"1,550,131",72,84
0105000,전체,2023-03-21,24,20225061,아바타: 물의 길,동일,2022-12-14,"3,158,998",0.3%,"218,799 (7.4%)","137,564,286,561",294,36 (14.0%),"10,798,974",43,49
