지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2022-07-12,1,20194376,탑건: 매버릭,1 상승,2022-06-22,"918,166,360",35.7%,"-109,911,160 (-10.7%)","51,848,326,530","89,811","-10,793 (-10.7%)","4,843,930","1,231","4,886"
0105000,전체,2022-07-12,2,20224662,토르: 러브 앤 썬더,1 하락,2022-07-06,"920,276,140",35.8%,"-196,219,520 (-17.6%)","21,264,310,610","85,550","-17,500 (-17.0%)","1,953,256","1,741","7,856"
0105000,전체,2022-07-12,3,20209654,헤어질 결심,동일,2022-06-29,"437,078,190",17.0%,"6,593,080 (1.5%)","9,792,590,060","42,230",369 (0.9%),"969,260",720,"1,815"
0105000,전체,2022-07-12,4,20204548,범죄도시2,동일,2022-05-18,"119,677,150",4.7%,"-9,134,790 (-7.1%)","130,453,948,730","11,738",-826 (-6.6%),"12,613,039",503,825
0105000,전체,2022-07-12,5,20224882,마녀(魔女) Part2. The Other One,동일,2022-06-15,"65,116,740",2.5%,"-2,639,960 (-3.9%)","28,727,556,820","6,536",-102 (-1.5%),"2,785,819",381,608
0105000,전체,2022-07-12,6,20211321,빅샤크4: 바다공룡 대모험,동일,2022-07-06,"14,881,600",0.6%,"1,045,300 (7.6%)","419,950,280","1,923",158 (9.0%),"45,810",208,217
0105000,전체,2022-07-12,7,20225994,BIFAN2022 부천 초이스: 단편 1,동일,,"6,865,000",0.3%,0 (0.0%),"42,030,000","1,373",0 (0.0%),"8,406",1,8
0105000,전체,2022-07-12,8,19978805,큐어,1 상승,2022-07-06,"12,910,300",0.5%,"2,500,200 (24.0%)","145,322,000","1,328",300 (29.2%),"13,798",53,90
0105000,전체,2022-07-12,9,20225987,BIFAN2022 엑스라지 4,1 하락,,"5,635,000",0.2%,0 (0.0%),"11,270,000","1,127",0 (0.0%),"2,254",1,7
0105000,전체,2022-07-12,10,20206257,브로커,2 상승,2022-06-08,"6,577,400",0.3%,"3,285,500 (99.8%)","12,549,800,330",984,528 (115.8%),"1,255,885",31,32
