지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2008-05-26,1,20070675,인디아나 존스 4 : 크리스탈 해골의 왕국,동일,2008-05-22,"789,924,500",65.2%,"-2,905,944,000 (-78.6%)","11,613,540,500","122,636","-441,007 (-78.2%)","1,781,637",593,"3,363"
0105000,전체,2008-05-26,2,20080396,아이언맨,1 상승,2008-04-30,"127,215,500",10.5%,"-420,061,000 (-76.8%)","26,448,771,000","19,572","-63,862 (-76.5%)","4,082,137",320,"1,537"
0105000,전체,2008-05-26,3,20080479,나니아 연대기:캐스피언 왕자,1 하락,2008-05-15,"114,774,000",9.5%,"-677,135,000 (-85.5%)","7,012,777,500","17,885","-110,434 (-86.1%)","1,110,592",428,"1,634"
0105000,전체,2008-05-26,4,20080654,겟 썸,동일,2008-05-22,"63,559,500",5.2%,"-85,937,000 (-57.5%)","486,000,000","9,809","-12,412 (-55.9%)","73,401",162,898
0105000,전체,2008-05-26,5,20080337,테이큰,동일,2008-04-09,"46,060,500",3.8%,"-52,402,500 (-53.2%)","15,692,433,000","7,045","-7,142 (-50.3%)","2,314,783",140,490
0105000,전체,2008-05-26,6,20080514,페넬로피,동일,2008-05-15,"24,500,500",2.0%,"-54,623,500 (-69.0%)","1,290,409,500","3,794","-7,968 (-67.7%)","198,535",139,472
0105000,전체,2008-05-26,7,20080656,날나리 종부전,1 상승,2008-05-22,"12,516,000",1.0%,"-26,985,000 (-68.3%)","119,779,500","2,042","-4,223 (-67.4%)","19,359",148,456
0105000,전체,2008-05-26,8,20080476,스피드 레이서,1 하락,2008-05-08,"12,057,000",1.0%,"-43,045,500 (-78.1%)","5,171,698,500","1,847","-6,646 (-78.3%)","791,860",175,397
0105000,전체,2008-05-26,9,20071060,걸스카우트,New,2008-06-05,"7,485,000",0.6%,"7,485,000 (100.0%)","7,485,000","1,660","1,660 (100.0%)","1,660",6,8
0105000,전체,2008-05-26,10,20080394,비스티 보이즈,1 상승,2008-04-30,"2,134,500",0.2%,"-5,430,500 (-71.8%)","4,766,038,000",329,-907 (-73.4%),"715,398",20,52
0105000,전체,2008-05-26,11,20080667,그들 각자의 영화관,2 상승,2008-05-15,"1,850,000",0.2%,"-2,313,500 (-55.6%)","48,164,000",282,-310 (-52.4%),"7,113",8,25
0105000,전체,2008-05-26,12,20080472,명탐정 코난:베이커가의 망령,2 하락,2008-05-01,"834,500",0.1%,"-9,277,500 (-91.7%)","701,599,500",187,"-1,513 (-89.0%)","120,646",5,8
0105000,전체,2008-05-26,13,20080349,버킷 리스트:죽기전에 꼭 하고싶은것들,12 상승,2008-04-09,"1,043,000",0.1%,"176,500 (20.4%)","1,848,739,500",155,21 (15.7%),"278,252",8,13
0105000,전체,2008-05-26,14,20080517,페르세폴리스,1 상승,2008-05-08,"1,006,500",0.1%,"-1,951,500 (-66.0%)","57,581,500",153,-261 (-63.0%),"8,254",4,14
0105000,전체,2008-05-26,15,20080046,추격자,1 상승,2008-02-14,"780,000",0.1%,"-1,153,000 (-59.6%)","33,982,452,500",116,-166 (-58.9%),"5,045,380",9,19
0105000,전체,2008-05-26,16,20080379,포비든 킹덤: 전설의 마스터를 찾아서,2 하락,2008-04-24,"682,500",0.1%,"-2,596,000 (-79.2%)","7,870,327,000",108,-415 (-79.3%),"1,211,501",19,38
0105000,전체,2008-05-26,17,20080478,프라이스리스,동일,2008-05-08,"645,000",0.1%,"-982,000 (-60.4%)","846,789,000",94,-156 (-62.4%),"126,501",4,9
0105000,전체,2008-05-26,18,20080393,호튼,9 하락,2008-04-30,"537,000",0.0%,"-15,541,000 (-96.7%)","3,785,436,000",90,"-2,603 (-96.7%)","632,467",21,31
0105000,전체,2008-05-26,19,20080475,나는 영국왕을 섬겼다,5 상승,2008-05-01,"568,000",0.0%,"-419,000 (-42.5%)","29,650,500",83,-60 (-42.0%),"4,271",1,2
0105000,전체,2008-05-26,20,20080657,무용,5 상승,2008-05-22,"502,500",0.0%,"-481,500 (-48.9%)","4,340,000",72,-62 (-46.3%),596,3,11
0105000,전체,2008-05-26,21,20071066,말할 수 없는 비밀,동일,2008-01-10,"130,000",0.0%,"-157,500 (-54.8%)","634,798,500",58,-113 (-66.1%),"98,156",2,2
0105000,전체,2008-05-26,22,20080289,비투스,7 상승,2008-04-09,"349,500",0.0%,"-113,500 (-24.5%)","221,456,000",56,-16 (-22.2%),"33,720",5,11
0105000,전체,2008-05-26,23,20080378,너를 보내는 숲,8 상승,2008-04-24,"292,000",0.0%,"-167,500 (-36.5%)","51,858,600",42,-24 (-36.4%),"7,525",2,4
0105000,전체,2008-05-26,24,20080395,할람 포,4 상승,2008-04-30,"277,000",0.0%,"-395,000 (-58.8%)","78,534,500",40,-60 (-60.0%),"11,490",3,5
0105000,전체,2008-05-26,24,20080227,아임 낫 데어,New,2008-05-29,"279,500",0.0%,"279,500 (100.0%)","279,500",40,40 (100.0%),40,1,1
0105000,전체,2008-05-26,26,20080329,식코,4 상승,2008-04-03,"205,000",0.0%,"-294,000 (-58.9%)","242,840,000",35,-33 (-48.5%),"37,416",4,5
0105000,전체,2008-05-26,27,20080397,가루지기,4 상승,2008-04-30,"190,000",0.0%,"-258,000 (-57.6%)","1,777,120,000",32,-34 (-51.5%),"269,375",5,15
0105000,전체,2008-05-26,28,20080644,나의 화려한 인생,New,,"88,000",0.0%,"88,000 (100.0%)","88,000",22,22 (100.0%),22,1,1
0105000,전체,2008-05-26,29,20050098,내 친구의 집은 어디인가,New,1996-08-17,"132,000",0.0%,"132,000 (100.0%)","649,000",19,19 (100.0%),95,1,1
0105000,전체,2008-05-26,30,20080705,나니아 연대기:캐스피언 왕자+인디아나 존스4+페넬로피,17 상승,2008-05-22,"194,000",0.0%,"-32,000 (-14.2%)","3,102,000",18,-3 (-14.3%),286,1,1
0105000,전체,2008-05-26,31,20080645,그녀의 방(폐막작),New,,"68,000",0.0%,"68,000 (100.0%)","68,000",17,17 (100.0%),17,1,1
0105000,전체,2008-05-26,32,20080655,나이트 버스,1 상승,2008-05-22,"112,000",0.0%,"-340,500 (-75.2%)","1,508,500",16,-49 (-75.4%),217,1,3
0105000,전체,2008-05-26,33,20080643,"쉼터를 만나다, 팬케익 만들기",New,,"56,000",0.0%,"56,000 (100.0%)","56,000",14,14 (100.0%),14,1,1
0105000,전체,2008-05-26,34,20080704,인디아나 존스4+스피드 레이서+아이언맨,20 상승,2008-05-22,"144,000",0.0%,"38,000 (35.8%)","2,388,000",13,3 (30.0%),216,1,1
0105000,전체,2008-05-26,35,20080314,아비정전,3 상승,1990-12-22,"84,000",0.0%,"-172,000 (-67.2%)","45,319,000",12,-20 (-62.5%),"6,500",1,2
