지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2016-05-19,1,20140194,곡성,동일,2016-05-12,"1,445,057,500",58.0%,"-109,073,600 (-7.0%)","25,898,516,682","188,303","-14,548 (-7.2%)","3,212,395","1,272","5,433"
0105000,전체,2016-05-19,2,20156559,계춘할망,9 상승,2016-05-19,"206,218,900",8.3%,"198,636,900 (2,619.8%)","324,873,900","28,793","27,846 (2,940.4%)","43,908",483,"1,813"
0105000,전체,2016-05-19,3,20163018,싱 스트리트,4 상승,2016-05-19,"178,996,800",7.2%,"167,320,800 (1,433.0%)","257,402,800","23,170","21,344 (1,168.9%)","34,575",465,"1,881"
0105000,전체,2016-05-19,4,20159364,캡틴 아메리카: 시빌 워,2 하락,2016-04-27,"168,064,300",6.7%,"-89,653,860 (-34.8%)","70,226,374,627","21,987","-10,742 (-32.8%)","8,377,427",463,"1,363"
0105000,전체,2016-05-19,5,20142406,탐정 홍길동: 사라진 마을,2 하락,2016-05-04,"93,292,200",3.7%,"-86,091,000 (-48.0%)","10,485,164,745","12,901","-11,273 (-46.6%)","1,299,990",345,735
0105000,전체,2016-05-19,6,20163182,하드코어 헨리,New,2016-05-19,"101,933,500",4.1%,"101,933,500 (100.0%)","121,161,500","12,773","12,773 (100.0%)","14,931",239,530
0105000,전체,2016-05-19,7,20163137,나의 소녀시대,3 하락,2016-05-12,"99,778,900",4.0%,"-5,081,900 (-4.8%)","795,362,500","12,595",-666 (-5.0%),"98,459",166,413
0105000,전체,2016-05-19,8,20156207,앵그리버드 더 무비,11 상승,2016-05-19,"74,724,100",3.0%,"70,924,100 (1,866.4%)","89,266,100","10,198","9,778 (2,328.1%)","11,715",419,986
0105000,전체,2016-05-19,9,20163322,동급생,New,2016-05-19,"22,970,000",0.9%,"22,970,000 (100.0%)","22,970,000","3,188","3,188 (100.0%)","3,188",93,139
0105000,전체,2016-05-19,10,20070083,향수 : 어느 살인자의 이야기,New,2007-03-22,"7,336,000",0.3%,"7,336,000 (100.0%)","5,854,254,500","1,208","1,208 (100.0%)","969,123",98,189
