지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2025-08-03,1,20241941,좀비딸,동일,2025-07-30,"4,096,460,710",52.6%,"-652,316,070 (-13.7%)","17,419,799,090","416,247","-63,307 (-13.2%)","1,868,708","1,598","7,156"
0105000,전체,2025-08-03,2,20254501,F1 더 무비,동일,2025-06-25,"1,473,020,630",18.9%,"-245,894,490 (-14.3%)","33,065,040,830","136,329","-22,059 (-13.9%)","3,096,641",938,"2,589"
0105000,전체,2025-08-03,3,20254275,킹 오브 킹스,동일,2025-07-16,"556,527,900",7.1%,"66,133,510 (13.5%)","9,599,059,256","56,994","6,332 (12.5%)","1,015,077",814,"1,360"
0105000,전체,2025-08-03,4,20247460,배드 가이즈 2,1 상승,2025-07-30,"392,952,870",5.0%,"-2,345,520 (-0.6%)","1,819,147,270","42,372",-230 (-0.5%),"200,928",769,"1,355"
0105000,전체,2025-08-03,5,20233227,전지적 독자 시점,1 하락,2025-07-23,"302,703,820",3.9%,"-100,693,560 (-25.0%)","9,338,742,620","35,027","-11,699 (-25.0%)","973,875",787,"1,605"
0105000,전체,2025-08-03,6,20252552,판타스틱 4: 새로운 출발,동일,2025-07-24,"245,565,340",3.2%,"-95,994,340 (-28.1%)","5,890,723,260","21,084","-7,727 (-26.8%)","541,637",678,"1,116"
0105000,전체,2025-08-03,7,20254603,베베핀 극장판: 사라진 베베핀과 핑크퐁 대모험,1 상승,2025-07-24,"140,610,980",1.8%,"6,258,610 (4.7%)","1,462,014,020","14,768",859 (6.2%),"155,765",483,589
0105000,전체,2025-08-03,8,20254824,명탐정 코난: 척안의 잔상,1 하락,2025-07-16,"148,109,050",1.9%,"-30,876,220 (-17.3%)","6,389,195,190","14,527","-2,816 (-16.2%)","651,266",468,679
0105000,전체,2025-08-03,9,20256033,고고다이노 극장판: 게코도마뱀의 꿈,동일,2025-07-30,"66,482,500",0.9%,"2,250,400 (3.5%)","305,182,200","7,139",1 (0.0%),"33,701",206,280
0105000,전체,2025-08-03,10,20233220,노이즈,동일,2025-06-25,"57,923,400",0.7%,"-4,621,100 (-7.4%)","16,631,239,910","5,413",-567 (-9.5%),"1,694,838",198,270
0105000,전체,2025-08-03,11,20252527,쥬라기 월드: 새로운 시작,동일,2025-07-02,"47,619,420",0.6%,"-10,154,200 (-17.6%)","21,094,429,210","4,686",-937 (-16.7%),"2,212,696",150,181
0105000,전체,2025-08-03,12,20255656,꼬마마법사 주니토니,동일,2025-07-26,"35,061,300",0.5%,"2,242,200 (6.8%)","345,445,100","3,790",303 (8.7%),"38,173",124,147
0105000,전체,2025-08-03,13,20255397,극장판 도라에몽: 진구의 그림이야기,동일,2025-07-16,"20,950,100",0.3%,"-1,250,800 (-5.6%)","839,712,700","2,148",-147 (-6.4%),"95,638",94,113
0105000,전체,2025-08-03,14,20248711,발레리나,동일,2025-08-06,"23,734,000",0.3%,"-4,228,000 (-15.1%)","85,408,000","1,731",-507 (-22.7%),"7,652",12,14
0105000,전체,2025-08-03,15,20180109,이사,동일,2025-07-23,"18,175,600",0.2%,"-1,173,000 (-6.1%)","228,152,500","1,688",-146 (-8.0%),"22,597",53,59
0105000,전체,2025-08-03,16,20249729,슈퍼맨,1 상승,2025-07-09,"13,619,150",0.2%,"-709,850 (-5.0%)","8,684,145,910","1,256",-82 (-6.1%),"859,032",43,52
0105000,전체,2025-08-03,17,20050010,콘스탄틴,1 하락,2005-02-08,"8,209,000",0.1%,"-4,546,500 (-35.6%)","11,234,933,300",882,-501 (-36.2%),"1,744,028",58,74
0105000,전체,2025-08-03,18,20256165,하이큐!! 리에프 등장! & VS,동일,2025-07-31,"5,702,100",0.1%,"-1,351,000 (-19.2%)","33,447,400",757,-179 (-19.1%),"4,577",49,64
0105000,전체,2025-08-03,19,20245522,미세리코르디아,2 상승,2025-07-16,"8,146,700",0.1%,"231,600 (2.9%)","145,626,750",747,11 (1.5%),"14,593",31,34
0105000,전체,2025-08-03,20,20254237,무명 無名,49 상승,2025-06-25,"6,992,000",0.1%,"6,516,000 (1,368.9%)","629,205,500",664,"608 (1,085.7%)","66,537",6,6
0105000,전체,2025-08-03,21,20253101,극장판 진격의 거인 완결편 더 라스트 어택,6 상승,2025-03-13,"7,941,600",0.1%,"1,675,900 (26.7%)","9,670,970,770",647,138 (27.1%),"940,314",16,17
0105000,전체,2025-08-03,22,20040683,스왈로우테일 버터플라이,2 상승,2005-06-23,"6,992,400",0.1%,"-512,700 (-6.8%)","205,148,960",581,-84 (-12.6%),"23,922",36,38
0105000,전체,2025-08-03,23,20256034,킹 오브 프리즘 -유어 엔드리스 콜- 모두 빛나라! 프리즘 투어즈,3 하락,2025-07-18,"5,390,520",0.1%,"-3,731,180 (-40.9%)","120,661,430",560,-352 (-38.6%),"12,593",25,30
0105000,전체,2025-08-03,24,20247176,드래곤 길들이기,9 상승,2025-06-06,"7,229,820",0.1%,"3,277,020 (82.9%)","17,941,082,620",548,175 (46.9%),"1,788,827",14,18
0105000,전체,2025-08-03,25,20021031,남색대문,동일,2021-08-18,"5,887,400",0.1%,"-615,100 (-9.5%)","128,160,060",516,-37 (-6.7%),"14,323",22,24
0105000,전체,2025-08-03,26,20256001,추적,17 상승,2025-08-06,"5,050,000",0.1%,"3,170,000 (168.6%)","13,844,000",505,317 (168.6%),"1,397",2,2
0105000,전체,2025-08-03,27,20255866,극장판 다이노맨: 공룡산의 비밀,1 하락,2025-07-25,"3,024,900",0.0%,"-398,400 (-11.6%)","50,879,500",481,-59 (-10.9%),"7,242",39,39
0105000,전체,2025-08-03,28,20256251,귀멸의 칼날: 합동 강화 훈련 주집결편,5 하락,2025-08-01,"5,228,000",0.1%,"-2,222,400 (-29.8%)","20,844,300",475,-206 (-30.2%),"1,889",77,83
0105000,전체,2025-08-03,29,20255559,반 고흐. 밀밭과 구름 낀 하늘,5 상승,2025-07-30,"3,291,000",0.0%,"341,400 (11.6%)","14,747,600",399,43 (12.1%),"1,836",15,16
0105000,전체,2025-08-03,30,19888010,시네마 천국,7 상승,1990-07-07,"3,274,500",0.0%,"137,500 (4.4%)","653,486,200",368,26 (7.6%),"89,882",8,9
0105000,전체,2025-08-03,31,20228555,더 퍼스트 슬램덩크,New,2023-01-04,"3,519,000",0.0%,"3,519,000 (100.0%)","51,311,268,605",352,352 (100.0%),"4,903,577",2,4
0105000,전체,2025-08-03,32,20236814,여름이 지나가면,15 상승,2025-07-09,"2,893,000",0.0%,"1,672,000 (136.9%)","68,642,600",319,154 (93.3%),"7,434",14,14
0105000,전체,2025-08-03,33,20255749,영화 코바야시네 메이드래곤 외로움쟁이 용,5 하락,2025-07-10,"3,202,400",0.0%,"-1,902,200 (-37.3%)","211,133,300",305,-191 (-38.5%),"22,177",9,9
0105000,전체,2025-08-03,34,20256249,귀멸의 칼날: 합동 강화 훈련 개막편,5 하락,2025-08-01,"3,029,200",0.0%,"-1,087,500 (-26.4%)","11,942,100",287,-121 (-29.7%),"1,156",70,78
0105000,전체,2025-08-03,35,19618033,투 로드 투게더,5 하락,,"572,000",0.0%,"-244,000 (-29.9%)","8,166,000",281,-122 (-30.3%),"3,983",1,4
0105000,전체,2025-08-03,36,20255501,발코니의 여자들,9 상승,2025-07-09,"2,361,000",0.0%,"550,000 (30.4%)","77,725,700",275,94 (51.9%),"8,164",12,13
0105000,전체,2025-08-03,37,19618012,블루 하와이,2 상승,,"553,000",0.0%,"-52,000 (-8.6%)","7,282,000",274,-26 (-8.7%),"3,708",1,4
0105000,전체,2025-08-03,38,20186343,스탑 메이킹 센스,7 하락,2025-08-13,"2,952,100",0.0%,"-1,268,800 (-30.1%)","17,334,500",256,-123 (-32.5%),"1,854",3,3
0105000,전체,2025-08-03,39,19930253,델마와 루이스,7 하락,1993-11-27,"2,799,900",0.0%,"-1,630,800 (-36.8%)","297,324,800",227,-148 (-39.5%),"35,758",12,12
0105000,전체,2025-08-03,40,20100103,셔터 아일랜드,4 하락,2010-03-18,"2,034,900",0.0%,"-692,900 (-25.4%)","7,513,515,900",222,-125 (-36.0%),"1,002,563",11,11
0105000,전체,2025-08-03,41,20253791,엣 더 벤치,3 하락,2025-07-30,"2,379,500",0.0%,"-929,900 (-28.1%)","21,550,100",221,-97 (-30.5%),"2,215",31,32
0105000,전체,2025-08-03,42,20125316,석류의 빛깔,New,2025-11-26,"1,644,000",0.0%,"1,644,000 (100.0%)","4,447,000",217,217 (100.0%),700,1,1
0105000,전체,2025-08-03,43,20249464,우리 둘 사이에,1 하락,2025-07-30,"1,735,400",0.0%,"84,300 (5.1%)","14,967,400",188,-29 (-13.4%),"1,651",30,30
0105000,전체,2025-08-03,44,19638041,8과 1/2,2 상승,2025-07-23,"1,370,900",0.0%,"-292,100 (-17.6%)","51,244,300",143,-35 (-19.7%),"5,388",14,15
0105000,전체,2025-08-03,45,20101278,그을린 사랑,4 상승,2011-07-21,"1,437,500",0.0%,"29,500 (2.1%)","680,519,710",135,-22 (-14.0%),"84,426",4,5
0105000,전체,2025-08-03,46,20247591,엘리오,6 하락,2025-06-18,"1,246,400",0.0%,"-1,066,200 (-46.1%)","5,597,440,650",126,-161 (-56.1%),"612,080",8,9
0105000,전체,2025-08-03,46,20125317,잊혀진 선조들의 그림자,New,,"890,000",0.0%,"890,000 (100.0%)","1,486,000",126,126 (100.0%),236,1,1
0105000,전체,2025-08-03,48,20246318,해피엔드,동일,2025-04-30,"1,155,000",0.0%,"-339,300 (-22.7%)","1,297,336,100",120,-39 (-24.5%),"131,839",6,6
0105000,전체,2025-08-03,49,20212371,에스퍼의 빛,New,2025-11-05,"1,126,000",0.0%,"1,126,000 (100.0%)","3,910,000",114,114 (100.0%),393,1,1
0105000,전체,2025-08-03,50,20245146,쏜애플 불구경 2024 라이브 콘서트 필름,2 상승,2024-10-30,"1,665,000",0.0%,"-75,000 (-4.3%)","145,206,500",111,-5 (-4.3%),"6,787",1,1
0105000,전체,2025-08-03,51,20255884,이상한 집,7 상승,2025-07-17,"1,128,000",0.0%,"41,600 (3.8%)","243,541,400",103,6 (6.2%),"26,656",15,16
0105000,전체,2025-08-03,52,20255492,모네의 수련. 물과 빛의 마법,19 상승,2025-06-25,"681,000",0.0%,"308,000 (82.6%)","25,158,300",98,44 (81.5%),"3,507",2,2
0105000,전체,2025-08-03,53,20173226,패왕별희 디 오리지널,New,2017-03-30,"248,000",0.0%,"248,000 (100.0%)","1,416,655,458",88,88 (100.0%),"154,810",1,3
0105000,전체,2025-08-03,54,20256327,파라자노프의 라일락 바람,New,,"570,000",0.0%,"570,000 (100.0%)","570,000",81,81 (100.0%),81,1,1
0105000,전체,2025-08-03,55,20256166,방탄소년단 아미: 포에버 위 아 영,5 하락,2025-07-30,"1,949,560",0.0%,"-1,650,440 (-45.8%)","16,077,560",78,-66 (-45.8%),646,39,39
0105000,전체,2025-08-03,56,20249669,꿈꾸는 사진관,56 상승,2025-07-16,"448,000",0.0%,"407,000 (992.7%)","5,210,500",74,67 (957.1%),992,1,3
0105000,전체,2025-08-03,57,20112811,라탈랑트,New,,"624,000",0.0%,"624,000 (100.0%)","9,302,900",73,73 (100.0%),"1,095",1,1
0105000,전체,2025-08-03,57,20246489,미션 임파서블: 파이널 레코닝,7 상승,2025-05-17,"794,300",0.0%,"23,900 (3.1%)","33,251,196,990",73,-2 (-2.7%),"3,391,675",4,4
0105000,전체,2025-08-03,59,20247638,괴기열차,4 상승,2025-07-09,"736,600",0.0%,"-29,900 (-3.9%)","976,845,950",70,-7 (-9.1%),"105,287",5,7
0105000,전체,2025-08-03,59,20230765,쏜애플 불구경 2022 라이브 콘서트 필름,4 하락,2023-03-08,"1,050,000",0.0%,"-615,000 (-36.9%)","68,240,900",70,-41 (-36.9%),"3,579",1,1
0105000,전체,2025-08-03,61,20090683,500일의 썸머,5 상승,2010-01-21,"690,000",0.0%,"33,000 (5.0%)","2,594,994,100",69,3 (4.5%),"321,661",2,2
0105000,전체,2025-08-03,62,20253094,아마데우스 오리지널 리마스터링,9 하락,2025-06-04,"435,000",0.0%,"-305,000 (-41.2%)","169,111,200",67,-48 (-41.7%),"18,177",1,1
0105000,전체,2025-08-03,63,20253797,극장판 프로젝트 세카이 부서진 세카이와 전해지지 않는 미쿠의 노래,9 상승,2025-05-29,"755,600",0.0%,"208,000 (38.0%)","830,630,210",66,14 (26.9%),"87,715",1,2
0105000,전체,2025-08-03,64,20255944,뮤지컬 오지게 재밌는 가시나들,8 하락,2025-07-23,"1,108,000",0.0%,"-759,000 (-40.7%)","28,106,000",59,-40 (-40.4%),"1,417",13,13
0105000,전체,2025-08-03,64,20231923,엔니오: 더 마에스트로,30 상승,2023-07-05,"395,000",0.0%,"221,000 (127.0%)","507,554,857",59,35 (145.8%),"54,009",1,1
0105000,전체,2025-08-03,66,20194376,탑건: 매버릭,5 하락,2022-06-22,"406,000",0.0%,"-212,000 (-34.3%)","88,445,359,594",58,-32 (-35.6%),"8,239,713",1,1
0105000,전체,2025-08-03,67,20162926,바그다드 카페 : 디렉터스컷,New,2016-07-14,"508,000",0.0%,"508,000 (100.0%)","177,618,309",55,55 (100.0%),"24,569",1,1
0105000,전체,2025-08-03,68,20251808,오키나와 블루노트,29 상승,2025-07-23,"465,500",0.0%,"246,500 (112.6%)","5,521,120",53,33 (165.0%),567,5,5
0105000,전체,2025-08-03,69,20254602,씨너스: 죄인들,2 하락,2025-05-28,"492,000",0.0%,"-168,000 (-25.5%)","893,670,540",51,-13 (-20.3%),"78,655",2,2
0105000,전체,2025-08-03,70,20125967,멜랑콜리아,동일,2012-05-17,"570,000",0.0%,"153,000 (36.7%)","294,185,283",48,12 (33.3%),"33,885",1,1
0105000,전체,2025-08-03,71,20254122,퀴어,20 하락,2025-06-20,"565,700",0.0%,"-291,500 (-34.0%)","275,488,200",47,-71 (-60.2%),"28,689",4,4
0105000,전체,2025-08-03,71,20090340,걸어도 걸어도,13 상승,2009-06-18,"235,000",0.0%,"-1,000 (-0.4%)","345,650,600",47,15 (46.9%),"44,379",1,1
0105000,전체,2025-08-03,73,20119308,안티크라이스트,동일,2011-04-14,"536,000",0.0%,"-60,000 (-10.1%)","49,236,260",45,-5 (-10.0%),"5,784",1,1
0105000,전체,2025-08-03,74,19990140,인생은 아름다워,1 상승,1999-03-06,"485,400",0.0%,"130,100 (36.6%)","1,181,102,900",41,-1 (-2.4%),"162,852",2,2
0105000,전체,2025-08-03,75,19980036,8월의 크리스마스,6 상승,1998-01-24,"440,000",0.0%,"11,000 (2.6%)","256,250,947",40,1 (2.6%),"36,215",1,1
0105000,전체,2025-08-03,75,20180110,여름정원,46 상승,2025-08-06,"432,000",0.0%,"393,000 (1,007.7%)","2,395,000",40,36 (900.0%),296,1,1
0105000,전체,2025-08-03,77,20060045,스윙걸즈,30 상승,2006-03-23,"415,000",0.0%,"368,000 (783.0%)","545,240,600",39,33 (550.0%),"79,887",1,1
0105000,전체,2025-08-03,77,20244562,봄밤,23 하락,2025-07-09,"316,000",0.0%,"-783,000 (-71.2%)","67,200,400",39,-75 (-65.8%),"7,715",5,6
0105000,전체,2025-08-03,79,19918257,네이키드 런치,11 상승,2025-06-25,"426,000",0.0%,"90,000 (26.8%)","42,471,700",38,8 (26.7%),"4,409",2,2
0105000,전체,2025-08-03,79,20210241,레지스탕스,11 상승,,"266,000",0.0%,"56,000 (26.7%)","602,000",38,8 (26.7%),86,1,1
0105000,전체,2025-08-03,81,20080377,지상의 밤,New,,"304,000",0.0%,"304,000 (100.0%)","19,133,000",33,33 (100.0%),"2,267",1,1
0105000,전체,2025-08-03,82,20253114,28년 후,1 하락,2025-06-19,"178,000",0.0%,"-81,500 (-31.4%)","3,248,669,660",32,-7 (-17.9%),"362,074",1,1
0105000,전체,2025-08-03,82,20239877,애프터썬,19 상승,2023-02-01,"224,000",0.0%,"134,000 (148.9%)","672,499,151",32,23 (255.6%),"69,029",1,1
0105000,전체,2025-08-03,84,19830051,비련,9 하락,1983-04-23,"62,000",0.0%,"-22,000 (-26.2%)","217,000",31,-11 (-26.2%),106,1,3
0105000,전체,2025-08-03,84,20234114,괴물,New,2023-11-29,"217,000",0.0%,"217,000 (100.0%)","5,621,023,787",31,31 (100.0%),"569,917",1,1
0105000,전체,2025-08-03,86,20253248,씨그널: 바다의 마지막 신호,35 상승,2025-07-16,"192,000",0.0%,"178,000 (1,271.4%)","14,122,860",29,26 (866.7%),"1,609",3,3
0105000,전체,2025-08-03,86,20180106,태풍 클럽,2 상승,2024-06-26,"290,000",0.0%,"-88,000 (-23.3%)","183,628,201",29,-6 (-17.1%),"18,635",1,1
0105000,전체,2025-08-03,88,20252526,메간 2.0,2 하락,2025-07-16,"193,000",0.0%,"-69,000 (-26.3%)","209,019,650",27,-10 (-27.0%),"22,257",6,6
0105000,전체,2025-08-03,89,20255945,망국전쟁 : 뉴라이트의 시작,21 상승,2025-07-23,"199,000",0.0%,"96,600 (94.3%)","11,072,700",25,16 (177.8%),"1,178",2,2
0105000,전체,2025-08-03,89,20030401,바람계곡의 나우시카,6 하락,2000-12-30,"326,300",0.0%,"-103,300 (-24.0%)","602,304,990",25,-13 (-34.2%),"62,072",1,1
0105000,전체,2025-08-03,91,20255809,스파이에어 저스트 라이크 디스 2024,72 하락,2025-07-18,"408,000",0.0%,"-15,368,000 (-97.4%)","92,930,000",24,-904 (-97.4%),"4,582",4,4
0105000,전체,2025-08-03,92,20152182,무서운 집,13 상승,2015-07-30,"243,000",0.0%,"89,000 (57.8%)","10,929,000",23,9 (64.3%),"1,196",1,1
0105000,전체,2025-08-03,92,20234789,패스트 라이브즈,1 하락,2024-03-06,"227,000",0.0%,"10,000 (4.6%)","1,182,693,399",23,-8 (-25.8%),"126,989",1,1
0105000,전체,2025-08-03,92,20254684,어네스트와 셀레스틴: 멜로디 소동,18 상승,2025-06-11,"80,000",0.0%,"35,000 (77.8%)","35,578,700",23,14 (155.6%),"5,032",2,2
0105000,전체,2025-08-03,95,19658022,영혼의 줄리에타,8 상승,,"276,500",0.0%,"81,500 (41.8%)","9,099,900",21,6 (40.0%),966,1,1
0105000,전체,2025-08-03,95,19538025,비텔로니,28 상승,,"253,500",0.0%,"235,500 (1,308.3%)","7,065,200",21,19 (950.0%),753,1,1
0105000,전체,2025-08-03,97,20255227,우리들의 교복시절,35 하락,2025-07-11,"365,000",0.0%,"-384,000 (-51.3%)","82,401,840",20,-66 (-76.7%),"8,571",1,1
0105000,전체,2025-08-03,98,19978805,큐어,동일,2022-07-06,"187,000",0.0%,"8,000 (4.5%)","317,550,342",17,0 (0.0%),"30,596",1,1
0105000,전체,2025-08-03,99,20230504,"1986 그 여름, 그리고 고등어통조림",20 하락,2023-07-05,"168,000",0.0%,"-119,000 (-41.5%)","81,994,500",16,-25 (-61.0%),"9,861",1,1
0105000,전체,2025-08-03,99,19980211,라이언 일병 구하기,5 하락,1998-09-12,"133,000",0.0%,"-88,000 (-39.8%)","268,317,430",16,-8 (-33.3%),"31,444",2,2
0105000,전체,2025-08-03,101,20242717,커미션,동일,2025-07-16,"164,000",0.0%,"-8,000 (-4.7%)","98,040,860",14,-2 (-12.5%),"14,396",4,4
0105000,전체,2025-08-03,102,20246777,더 폴: 디렉터스 컷,15 하락,2024-12-25,"143,000",0.0%,"-171,000 (-54.5%)","1,932,116,300",13,-23 (-63.9%),"187,276",1,1
0105000,전체,2025-08-03,102,20160645,립반윙클의 신부: 스페셜 에디션,20 하락,2016-10-13,"130,000",0.0%,"-130,000 (-50.0%)","22,101,500",13,-13 (-50.0%),"2,560",1,1
0105000,전체,2025-08-03,102,20248866,비밀의 화원,19 상승,2025-07-23,"78,000",0.0%,"56,000 (254.5%)","5,215,000",13,10 (333.3%),577,3,4
0105000,전체,2025-08-03,105,20254722,신명,10 상승,2025-06-02,"98,000",0.0%,"46,000 (88.5%)","7,495,548,280",12,6 (100.0%),"788,124",2,2
0105000,전체,2025-08-03,106,20240614,퇴마록,6 상승,2025-02-21,"104,000",0.0%,"41,000 (65.1%)","4,762,283,100",11,4 (57.1%),"502,328",1,1
0105000,전체,2025-08-03,106,20256064,"애니살롱전 with 인디스페이스 7월: 현실과 경계, 그 모호한 사이에서",13 하락,,"55,000",0.0%,"-227,000 (-80.5%)","337,000",11,-19 (-63.3%),41,1,1
0105000,전체,2025-08-03,108,20124547,달콤한 인생,2 하락,,"106,000",0.0%,"-18,500 (-14.9%)","31,570,000",10,-2 (-16.7%),"6,255",1,1
0105000,전체,2025-08-03,109,20249170,일과 날,6 하락,2025-07-16,"76,000",0.0%,"-53,000 (-41.1%)","10,933,900",9,-6 (-40.0%),"1,193",2,2
0105000,전체,2025-08-03,110,20252842,눈물의 소금,3 하락,,"64,000",0.0%,"-48,000 (-42.9%)","556,000",8,-8 (-50.0%),67,1,1
0105000,전체,2025-08-03,110,20246521,바다호랑이,14 하락,2025-06-25,"51,000",0.0%,"-73,000 (-58.9%)","182,082,900",8,-14 (-63.6%),"20,374",1,1
0105000,전체,2025-08-03,112,20247843,귤레귤레,6 하락,2025-06-11,"18,000",0.0%,"-49,000 (-73.1%)","35,857,600",6,-1 (-14.3%),"4,133",1,1
0105000,전체,2025-08-03,113,20211791,하이파이브,12 하락,2025-05-30,"36,000",0.0%,"-68,000 (-65.4%)","17,540,832,320",4,-12 (-75.0%),"1,892,980",1,1
0105000,전체,2025-08-03,114,20255281,구마수녀 - 들러붙었구나,6 하락,2025-07-17,"18,000",0.0%,"-60,000 (-76.9%)","14,441,700",3,-7 (-70.0%),"1,533",1,1
0105000,전체,2025-08-03,114,20247504,리바이벌 69’,New,2024-12-04,"6,000",0.0%,"6,000 (100.0%)","9,902,600",3,3 (100.0%),961,1,1
0105000,전체,2025-08-03,116,20253060,본회퍼: 목사.스파이.암살자,New,2025-04-09,"22,000",0.0%,"22,000 (100.0%)","168,434,600",2,2 (100.0%),"16,864",1,1
0105000,전체,2025-08-03,116,20202430,달콤한 인생에 관한 진실,3 상승,,"25,500",0.0%,"-21,000 (-45.2%)","2,039,900",2,-2 (-50.0%),231,1,1
0105000,전체,2025-08-03,118,20254349,브레이킹 아이스,5 하락,2025-06-04,0,0.0%,"-35,000 (-100.0%)","38,299,500",0,-7 (-100.0%),"4,036",1,1
