지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2024-05-23,1,20236653,퓨리오사: 매드맥스 사가,동일,2024-05-22,"592,332,539",39.2%,"-190,758,718 (-24.4%)","1,406,425,796","57,131","-18,245 (-24.2%)","135,397","1,427","4,901"
0105000,전체,2024-05-23,2,20228797,범죄도시4,1 상승,2024-04-24,"318,943,702",21.1%,"-39,285,191 (-11.0%)","103,497,340,798","33,743","-4,317 (-11.3%)","10,826,696",954,"3,125"
0105000,전체,2024-05-23,3,20203557,그녀가 죽었다,1 상승,2024-05-15,"239,305,639",15.8%,"-9,875,688 (-4.0%)","4,848,638,646","25,342","-1,053 (-4.0%)","508,550",844,"2,304"
0105000,전체,2024-05-23,4,20249416,청춘 18X2 너에게로 이어지는 길,1 상승,2024-05-22,"77,044,112",5.1%,"-59,924,995 (-43.8%)","249,048,519","8,496","-6,699 (-44.1%)","27,356",602,"1,649"
0105000,전체,2024-05-23,5,20249507,극장판 하이큐!! 쓰레기장의 결전,3 하락,2024-05-15,"82,504,613",5.5%,"-295,902,369 (-78.2%)","4,412,679,334","8,492","-30,099 (-78.0%)","425,376",591,"1,101"
0105000,전체,2024-05-23,6,20247783,혹성탈출: 새로운 시대,동일,2024-05-08,"67,257,998",4.4%,"-3,917,470 (-5.5%)","8,246,438,623","7,079",-442 (-5.9%),"811,239",611,995
0105000,전체,2024-05-23,7,20249305,가필드 더 무비,동일,2024-05-15,"19,636,478",1.3%,"-11,697,739 (-37.3%)","1,876,830,791","2,253","-1,364 (-37.7%)","206,540",240,262
0105000,전체,2024-05-23,8,20236674,이프: 상상의 친구,동일,2024-05-15,"11,330,917",0.7%,"-3,119,583 (-21.6%)","754,856,195","1,385",-317 (-18.6%),"83,870",156,165
0105000,전체,2024-05-23,9,20234045,설계자,New,2024-05-29,"12,249,000",0.8%,"12,249,000 (100.0%)","15,993,000","1,361","1,361 (100.0%)","1,777",4,5
0105000,전체,2024-05-23,10,20249317,악마와의 토크쇼,1 하락,2024-05-08,"12,267,500",0.8%,"588,800 (5.0%)","802,907,300","1,259",-194 (-13.4%),"83,314",96,116
0105000,전체,2024-05-23,11,20231677,남은 인생 10년,동일,2023-05-24,"6,952,500",0.5%,"-242,556 (-3.4%)","5,604,986,222",693,-50 (-6.7%),"551,304",90,106
0105000,전체,2024-05-23,12,20249490,목화솜 피는 날,6 상승,2024-05-22,"6,506,300",0.4%,"3,647,000 (127.5%)","29,364,600",682,380 (125.8%),"3,158",74,84
0105000,전체,2024-05-23,13,20206946,시민덕희,동일,2024-01-24,"5,557,000",0.4%,"783,000 (16.4%)","16,137,731,097",646,-36 (-5.3%),"1,709,684",6,6
0105000,전체,2024-05-23,14,20233508,오늘부터 댄싱퀸,New,2024-05-29,"3,486,000",0.2%,"3,486,000 (100.0%)","3,678,000",498,498 (100.0%),522,2,2
0105000,전체,2024-05-23,15,20249300,별처럼 빛나는 너에게 더무비-일섬일섬량성성,5 하락,2024-05-22,"4,572,500",0.3%,"-5,604,500 (-55.1%)","26,419,300",477,-601 (-55.8%),"2,369",136,211
0105000,전체,2024-05-23,16,19950084,쇼생크 탈출,4 하락,1995-02-04,"3,644,034",0.2%,"-1,864,020 (-33.8%)","437,404,444",432,-256 (-37.2%),"50,067",59,68
0105000,전체,2024-05-23,17,20249318,챌린저스,3 하락,2024-04-24,"3,345,978",0.2%,"-2,157,378 (-39.2%)","758,173,358",349,-195 (-35.8%),"77,001",31,37
0105000,전체,2024-05-23,18,20236614,쿵푸팬더4,2 하락,2024-04-10,"2,225,000",0.1%,"-12,500 (-0.6%)","16,501,218,747",319,-43 (-11.9%),"1,767,533",11,11
0105000,전체,2024-05-23,19,20231415,소풍,4 상승,2024-02-07,"2,043,000",0.1%,"-112,000 (-5.2%)","3,108,918,943",303,98 (47.8%),"349,874",4,4
0105000,전체,2024-05-23,20,20247860,바커스: 슈퍼스타가 될 거야,New,2024-06-01,"1,729,000",0.1%,"1,729,000 (100.0%)","1,729,000",247,247 (100.0%),247,1,1
0105000,전체,2024-05-23,21,20247944,스텔라,3 상승,2024-05-22,"2,127,800",0.1%,"357,500 (20.2%)","5,032,100",245,43 (21.3%),573,28,31
0105000,전체,2024-05-23,22,20247397,존 오브 인터레스트,New,2024-06-05,"2,800,600",0.2%,"2,800,600 (100.0%)","5,023,600",239,239 (100.0%),486,1,1
0105000,전체,2024-05-23,23,20234675,파묘,8 하락,2024-02-22,"1,855,300",0.1%,"-1,729,317 (-48.2%)","115,109,242,844",213,-162 (-43.2%),"11,909,060",31,33
0105000,전체,2024-05-23,24,20240194,더 초즌: 선택받은 자,13 상승,2024-05-18,"1,700,500",0.1%,"761,200 (81.0%)","12,725,300",203,87 (75.0%),"1,524",42,52
0105000,전체,2024-05-23,25,20240242,키타로 탄생 게게게의 수수께끼,New,2024-06-12,"1,400,000",0.1%,"1,400,000 (100.0%)","1,400,000",200,200 (100.0%),200,1,1
0105000,전체,2024-05-23,26,20233271,땅에 쓰는 시,5 하락,2024-04-17,"1,681,278",0.1%,"-288,722 (-14.7%)","145,693,598",196,-63 (-24.3%),"16,061",11,15
0105000,전체,2024-05-23,27,20249517,애비게일,동일,2024-05-15,"1,712,800",0.1%,"-11,800 (-0.7%)","104,640,550",171,-1 (-0.6%),"12,395",55,62
0105000,전체,2024-05-23,28,20240177,정욕,New,2024-05-29,"1,494,000",0.1%,"1,494,000 (100.0%)","2,628,000",166,166 (100.0%),292,1,1
