지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2009-01-06,1,20081716,쌍화점,동일,2008-12-30,"680,938,500",39.1%,"-7,932,000 (-1.2%)","11,640,731,000","104,040","-1,041 (-1.0%)","1,717,964",487,"2,562"
0105000,전체,2009-01-06,2,20081672,과속스캔들,동일,2008-12-03,"451,937,000",25.9%,"16,788,000 (3.9%)","34,500,953,500","70,535","3,232 (4.8%)","5,256,273",336,"1,961"
0105000,전체,2009-01-06,3,20081744,볼트,1 상승,2008-12-31,"138,810,000",8.0%,"17,601,000 (14.5%)","3,318,977,500","22,229","3,365 (17.8%)","495,708",297,"1,441"
0105000,전체,2009-01-06,4,20081703,예스맨,1 하락,2008-12-17,"143,745,500",8.2%,"-3,790,500 (-2.6%)","7,238,776,500","22,186","-1,155 (-4.9%)","1,091,121",224,892
0105000,전체,2009-01-06,5,20081686,벼랑 위의 포뇨,동일,2008-12-17,"96,887,500",5.6%,"13,525,000 (16.2%)","8,669,218,500","16,400","2,579 (18.7%)","1,375,380",289,"1,031"
0105000,전체,2009-01-06,6,20081696,잃어버린 세계를 찾아서,동일,2008-12-17,"67,259,000",3.9%,"225,500 (0.3%)","8,575,283,500","10,903",-24 (-0.2%),"1,322,565",245,"1,067"
0105000,전체,2009-01-06,7,20081723,지구가 멈추는 날,동일,2008-12-24,"65,361,500",3.7%,"-2,429,000 (-3.6%)","10,122,286,500","10,150",-385 (-3.7%),"1,535,647",296,"1,305"
0105000,전체,2009-01-06,8,20081697,트와일라잇,동일,2008-12-10,"23,428,000",1.3%,"2,004,000 (9.4%)","8,662,754,000","3,657",281 (8.3%),"1,336,617",93,253
0105000,전체,2009-01-06,9,20081673,오스트레일리아,동일,2008-12-10,"18,190,000",1.0%,"1,837,500 (11.2%)","6,363,018,000","2,867",281 (10.9%),"982,090",88,156
0105000,전체,2009-01-06,10,20070473,러브 인 클라우즈,동일,2008-12-31,"12,711,000",0.7%,"1,831,000 (16.8%)","177,209,500","1,930",245 (14.5%),"25,696",60,189
