지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2022-02-26,1,20211200,언차티드,동일,2022-02-16,"537,368,480",39.3%,"321,942,560 (149.4%)","5,234,259,290","52,766","31,328 (146.1%)","536,142","1,241","4,386"
0105000,전체,2022-02-26,2,20223278,극장판 주술회전 0,동일,2022-02-17,"237,979,190",17.4%,"89,155,550 (59.9%)","2,682,061,020","23,062","8,770 (61.4%)","268,556",776,"2,486"
0105000,전체,2022-02-26,3,20212741,안테벨룸,동일,2022-02-23,"130,083,360",9.5%,"57,896,470 (80.2%)","407,284,530","12,794","5,502 (75.5%)","43,983",638,"1,598"
0105000,전체,2022-02-26,4,20208006,인민을 위해 복무하라,동일,2022-02-23,"102,471,960",7.5%,"38,444,410 (60.0%)","355,954,570","10,354","3,784 (57.6%)","39,284",595,"1,386"
0105000,전체,2022-02-26,5,20201965,해적: 도깨비 깃발,동일,2022-01-26,"36,171,170",2.6%,"16,641,370 (85.2%)","12,332,663,190","7,278","3,045 (71.9%)","1,306,814",418,646
0105000,전체,2022-02-26,6,20223743,나이트메어 앨리,동일,2022-02-23,"59,934,750",4.4%,"31,579,980 (111.4%)","165,809,640","5,617","2,852 (103.1%)","17,160",461,700
0105000,전체,2022-02-26,7,20205443,나일 강의 죽음,1 상승,2022-02-09,"34,432,890",2.5%,"18,706,790 (119.0%)","2,140,234,000","3,367","1,787 (113.1%)","221,180",354,475
0105000,전체,2022-02-26,8,20210028,스파이더맨: 노 웨이 홈,2 상승,2021-12-15,"27,399,870",2.0%,"15,773,800 (135.7%)","74,956,325,080","3,120","1,750 (127.7%)","7,524,737",263,296
0105000,전체,2022-02-26,9,20188441,킹메이커,동일,2022-01-26,"19,503,940",1.4%,"9,641,330 (97.8%)","7,270,577,310","3,034","1,530 (101.7%)","764,293",329,414
0105000,전체,2022-02-26,10,20212708,시라노,3 하락,2022-02-23,"21,013,500",1.5%,"4,120,900 (24.4%)","119,394,000","2,213",238 (12.1%),"14,035",195,421
0105000,전체,2022-02-26,11,20218764,씽2게더,5 상승,2022-01-05,"16,039,420",1.2%,"9,764,120 (155.6%)","8,085,445,340","1,616",931 (135.9%),"873,397",152,206
0105000,전체,2022-02-26,12,20211423,피그,3 상승,2022-02-23,"15,402,900",1.1%,"8,690,200 (129.5%)","53,421,100","1,517",800 (111.6%),"5,828",113,159
0105000,전체,2022-02-26,13,20223308,극장판 바다 탐험대 옥토넛 : 해저동굴 대탈출,1 하락,2022-02-17,"12,002,300",0.9%,"4,211,300 (54.1%)","132,091,800","1,424",481 (51.0%),"15,931",159,227
0105000,전체,2022-02-26,14,20197961,매미소리,13 상승,2022-02-24,"13,952,970",1.0%,"12,398,970 (797.9%)","29,776,470","1,154",970 (527.2%),"2,948",70,82
0105000,전체,2022-02-26,15,20202689,우리가 사랑이라고 믿는 것,3 상승,2022-02-24,"10,471,600",0.8%,"5,879,100 (128.0%)","20,290,600","1,040",556 (114.9%),"2,109",38,54
0105000,전체,2022-02-26,16,20040725,화양연화,5 하락,2000-10-20,"10,012,640",0.7%,"-1,815,440 (-15.3%)","1,041,084,800",938,-189 (-16.8%),"116,976",84,151
0105000,전체,2022-02-26,17,20212952,극장판 안녕 자두야: 제주도의 비밀,5 상승,2022-01-27,"8,636,500",0.6%,"4,993,600 (137.1%)","989,003,460",928,542 (140.4%),"112,439",105,138
