지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2008-12-01,1,20081611,미인도,1 상승,2008-11-13,"247,751,500",27.0%,"-444,183,500 (-64.2%)","12,457,907,500","38,675","-60,779 (-61.1%)","1,859,760",386,"2,198"
0105000,전체,2008-12-01,2,20080890,순정만화,1 하락,2008-11-27,"208,076,500",22.6%,"-514,278,500 (-71.2%)","2,654,622,500","33,372","-75,190 (-69.3%)","416,937",327,"1,789"
0105000,전체,2008-12-01,3,20081535,눈먼자들의 도시,1 상승,2008-11-20,"108,306,000",11.8%,"-274,336,500 (-71.7%)","3,521,087,500","16,757","-37,633 (-69.2%)","522,352",210,"1,154"
0105000,전체,2008-12-01,4,20081484,007 퀀텀 오브 솔러스,1 하락,2008-11-05,"94,341,500",10.3%,"-279,904,000 (-74.8%)","13,602,189,500","15,528","-39,732 (-71.9%)","2,081,806",304,"1,479"
0105000,전체,2008-12-01,5,20080637,서양 골동 양과자점 앤티크,동일,2008-11-13,"79,654,500",8.7%,"-164,311,500 (-67.4%)","6,995,319,500","12,833","-24,420 (-65.6%)","1,113,314",279,"1,363"
0105000,전체,2008-12-01,6,20081623,맥스 페인,1 상승,2008-11-20,"34,818,000",3.8%,"-67,531,000 (-66.0%)","1,499,769,000","5,691","-9,408 (-62.3%)","237,167",136,614
0105000,전체,2008-12-01,7,20081618,커넥트,1 상승,2008-11-20,"32,128,000",3.5%,"-41,536,500 (-56.4%)","1,065,870,000","5,436","-5,675 (-51.1%)","175,059",195,606
0105000,전체,2008-12-01,8,20081395,아내가 결혼했다,1 상승,2008-10-23,"24,012,500",2.6%,"-27,259,500 (-53.2%)","11,976,026,500","3,830","-3,610 (-48.5%)","1,786,040",130,373
0105000,전체,2008-12-01,9,20081169,맘마미아!,3 상승,2008-09-03,"15,260,500",1.7%,"-8,684,250 (-36.3%)","29,367,768,750","3,021",-947 (-23.9%),"4,507,088",102,219
0105000,전체,2008-12-01,10,20081672,과속스캔들,4 하락,2008-12-03,"11,476,000",1.2%,"-243,800,500 (-95.5%)","581,026,000","2,869","-33,314 (-92.1%)","93,243",17,17
0105000,전체,2008-12-01,11,20081136,렛 미 인,동일,2008-11-13,"10,013,500",1.1%,"-16,969,000 (-62.9%)","425,938,000","1,659","-2,338 (-58.5%)","64,123",36,90
0105000,전체,2008-12-01,12,20081565,뱅크 잡,2 상승,2008-10-30,"7,159,500",0.8%,"-6,606,000 (-48.0%)","3,589,992,000","1,240",-928 (-42.8%),"554,988",56,140
0105000,전체,2008-12-01,13,20081627,매직 아워,동일,2008-11-27,"6,536,500",0.7%,"-14,076,500 (-68.3%)","66,123,500","1,003","-1,987 (-66.5%)","9,619",11,55
0105000,전체,2008-12-01,14,20080750,달콤한 거짓말,New,2008-12-18,"6,356,000",0.7%,"6,356,000 (100.0%)","20,077,000",908,908 (100.0%),"2,873",9,9
0105000,전체,2008-12-01,15,20080743,1724 기방난동사건,New,2008-12-03,"4,524,000",0.5%,"4,524,000 (100.0%)","11,472,500",754,754 (100.0%),"1,770",3,3
0105000,전체,2008-12-01,16,20081447,콰이어트 맨,1 하락,2008-11-27,"3,965,500",0.4%,"-6,999,500 (-63.8%)","43,195,000",646,-902 (-58.3%),"6,363",11,66
0105000,전체,2008-12-01,17,20081451,추적,1 하락,2008-11-20,"3,098,500",0.3%,"-4,543,500 (-59.5%)","87,274,500",463,-560 (-54.7%),"13,688",3,21
0105000,전체,2008-12-01,18,20081445,굿바이,3 상승,2008-10-30,"2,171,500",0.2%,"-1,768,500 (-44.9%)","839,851,000",405,-150 (-27.0%),"134,990",10,23
0105000,전체,2008-12-01,19,20081667,로큰롤 인생,1 하락,2008-11-27,"2,476,000",0.3%,"-2,810,500 (-53.2%)","19,771,000",401,-323 (-44.6%),"2,841",5,20
0105000,전체,2008-12-01,20,20080663,크로싱,New,2008-06-26,"1,200,000",0.1%,"1,200,000 (100.0%)","5,641,310,500",400,400 (100.0%),"894,550",2,2
0105000,전체,2008-12-01,21,20081668,초감각 커플,2 하락,2008-11-27,"2,140,500",0.2%,"-2,821,000 (-56.9%)","16,196,000",327,-393 (-54.6%),"2,379",5,25
0105000,전체,2008-12-01,21,20081366,이글 아이,1 하락,2008-10-09,"1,602,000",0.2%,"-2,772,500 (-63.4%)","14,865,585,000",327,-370 (-53.1%),"2,291,360",17,38
0105000,전체,2008-12-01,23,20081001,신기전,47 상승,2008-09-04,"1,248,000",0.1%,"1,237,000 (11,245.5%)","24,326,353,000",312,"310 (15,500.0%)","3,728,430",2,2
0105000,전체,2008-12-01,24,20061221,"나의 친구, 그의 아내",2 하락,2008-11-27,"1,189,000",0.1%,"-1,680,500 (-58.6%)","9,812,500",185,-218 (-54.1%),"1,451",10,40
0105000,전체,2008-12-01,25,20081633,미후네,7 상승,2008-11-20,"812,000",0.1%,"-537,000 (-39.8%)","13,664,000",117,-53 (-31.2%),"1,827",2,4
0105000,전체,2008-12-01,26,20081420,도쿄!,3 하락,2008-10-23,"684,000",0.1%,"-1,486,000 (-68.5%)","260,414,500",112,-192 (-63.2%),"38,949",5,8
0105000,전체,2008-12-01,27,20081211,바시르와 왈츠를,2 하락,2008-11-20,"684,000",0.1%,"-1,110,000 (-61.9%)","20,862,500",101,-133 (-56.8%),"3,145",3,8
0105000,전체,2008-12-01,28,20081087,부에노스 아이레스 탱고 카페,3 상승,2008-11-06,"647,500",0.1%,"-883,500 (-57.7%)","51,960,500",99,-96 (-49.2%),"7,460",3,9
0105000,전체,2008-12-01,29,20081485,플라이 미 투 더 문,19 하락,2008-10-30,"456,500",0.0%,"-35,728,500 (-98.7%)","1,104,106,000",84,"-5,886 (-98.6%)","173,566",15,18
0105000,전체,2008-12-01,30,20081457,해피 고 럭키,3 하락,2008-11-20,"521,000",0.1%,"-1,021,000 (-66.2%)","22,177,500",81,-136 (-62.7%),"3,422",6,11
0105000,전체,2008-12-01,30,20081056,다크 나이트,10 상승,2008-08-06,"357,000",0.0%,"27,000 (8.2%)","26,876,898,500",81,7 (9.5%),"4,060,194",4,4
0105000,전체,2008-12-01,32,20081392,구구는 고양이다,6 하락,2008-10-16,"538,000",0.1%,"-1,052,000 (-66.2%)","249,779,500",78,-140 (-64.2%),"36,634",4,7
0105000,전체,2008-12-01,33,20081677,마음의 속삭임,동일,2008-11-27,"456,000",0.0%,"-835,000 (-64.7%)","5,297,000",66,-99 (-60.0%),703,1,4
0105000,전체,2008-12-01,34,20081552,피아노의 숲,17 하락,2008-10-30,"411,000",0.0%,"-4,923,500 (-92.3%)","190,229,000",63,-792 (-92.6%),"29,969",8,11
