지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2018-04-16,1,20176917,램페이지,동일,2018-04-12,"480,892,900",30.7%,"-1,535,705,100 (-76.2%)","6,471,464,972","59,825","-169,581 (-73.9%)","746,443",829,"4,077"
0105000,전체,2018-04-16,2,20182352,"그날, 바다",3 상승,2018-04-12,"261,960,700",16.7%,"-210,574,800 (-44.6%)","1,771,398,100","33,962","-21,404 (-38.7%)","212,227",545,"1,649"
0105000,전체,2018-04-16,3,20181788,콰이어트 플레이스,1 하락,2018-04-12,"204,679,700",13.1%,"-425,751,900 (-67.5%)","2,531,921,364","25,204","-45,046 (-64.1%)","290,900",553,"2,400"
0105000,전체,2018-04-16,4,20153447,바람 바람 바람,동일,2018-04-05,"176,245,600",11.2%,"-339,478,400 (-65.8%)","8,429,893,283","22,433","-35,213 (-61.1%)","1,032,070",550,"2,438"
0105000,전체,2018-04-16,5,20171122,레디 플레이어 원,2 하락,2018-03-28,"141,392,100",9.0%,"-473,721,500 (-77.0%)","18,313,987,371","16,533","-50,097 (-75.2%)","2,082,635",507,"1,666"
0105000,전체,2018-04-16,6,20180804,곤지암,동일,2018-03-28,"109,182,800",7.0%,"-352,858,000 (-76.4%)","20,627,729,444","13,543","-39,249 (-74.3%)","2,580,801",498,"1,681"
0105000,전체,2018-04-16,7,20181561,덕구,동일,2018-04-05,"39,794,300",2.5%,"-119,161,400 (-75.0%)","1,933,555,800","5,565","-14,340 (-72.0%)","253,326",318,612
0105000,전체,2018-04-16,8,20165045,머니백,1 상승,2018-04-12,"23,920,500",1.5%,"-37,268,900 (-60.9%)","347,221,200","3,203","-4,146 (-56.4%)","43,312",406,763
0105000,전체,2018-04-16,9,20170669,지금 만나러 갑니다,1 상승,2018-03-14,"22,555,500",1.4%,"-36,590,000 (-61.9%)","20,702,258,728","3,022","-3,901 (-56.3%)","2,589,462",202,324
0105000,전체,2018-04-16,10,20128386,라이프 오브 파이,2 상승,2013-01-01,"17,994,500",1.1%,"-41,504,900 (-69.8%)","16,112,614,900","1,815","-3,570 (-66.3%)","1,616,238",79,186
