지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2007-09-17,1,20070422,본 얼티메이텀,동일,2007-09-12,"258,623,500",26.1%,"-746,603,500 (-74.3%)","3,476,898,500","40,006","-107,464 (-72.9%)","525,975",280,"1,709"
0105000,전체,2007-09-17,2,20070421,권순분여사 납치사건,동일,2007-09-12,"212,774,500",21.5%,"-620,783,500 (-74.5%)","2,724,432,500","33,129","-90,954 (-73.3%)","421,638",369,"1,983"
0105000,전체,2007-09-17,3,20070379,두 얼굴의 여친,동일,2007-09-13,"158,470,500",16.0%,"-449,941,000 (-74.0%)","2,351,915,500","24,276","-65,737 (-73.0%)","362,634",341,"1,730"
0105000,전체,2007-09-17,4,20070380,즐거운 인생,동일,2007-09-13,"126,722,500",12.8%,"-343,571,500 (-73.1%)","1,782,766,000","19,672","-50,198 (-71.8%)","272,324",293,"1,502"
0105000,전체,2007-09-17,5,20070381,마이 파더,동일,2007-09-06,"99,698,000",10.1%,"-255,336,000 (-71.9%)","4,035,400,000","15,684","-38,123 (-70.9%)","631,795",248,"1,277"
0105000,전체,2007-09-17,6,20070358,어머니는 죽지 않는다,동일,2007-09-12,"43,943,500",4.4%,"-80,845,000 (-64.8%)","529,673,000","7,448","-15,512 (-67.6%)","96,917",79,283
0105000,전체,2007-09-17,7,20070294,디스터비아,1 상승,2007-08-30,"19,992,000",2.0%,"-55,142,500 (-73.4%)","3,749,663,000","3,073","-8,033 (-72.3%)","569,719",101,343
0105000,전체,2007-09-17,8,20070209,화려한 휴가,1 하락,2007-07-25,"19,256,000",1.9%,"-68,381,500 (-78.0%)","43,991,939,600","3,045","-10,203 (-77.0%)","6,838,439",131,393
0105000,전체,2007-09-17,9,20070374,사랑의 레시피,1 상승,2007-08-30,"13,006,500",1.3%,"-32,996,500 (-71.7%)","2,401,218,000","2,034","-4,421 (-68.5%)","361,026",60,181
0105000,전체,2007-09-17,10,20070433,행복,52 상승,2007-10-03,"10,199,000",1.0%,"10,199,000 (100.0%)","10,199,000","1,457","1,457 (100.0%)","1,457",2,4
0105000,전체,2007-09-17,11,20070316,디워,2 하락,2007-08-01,"4,436,500",0.4%,"-35,619,500 (-88.9%)","49,239,617,200",716,"-5,858 (-89.1%)","7,839,093",50,111
0105000,전체,2007-09-17,12,20070355,데쓰 프루프,1 하락,2007-09-06,"4,327,000",0.4%,"-9,194,000 (-68.0%)","574,913,000",647,"-1,244 (-65.8%)","84,849",42,94
0105000,전체,2007-09-17,13,20070441,사랑,13 상승,2007-09-19,"2,736,500",0.3%,"1,834,500 (203.4%)","19,803,000",494,360 (268.7%),"3,550",5,6
0105000,전체,2007-09-17,14,20070107,내 생애 최악의 남자,2 하락,2007-08-30,"2,545,000",0.3%,"-6,979,000 (-73.3%)","2,875,303,500",397,"-1,092 (-73.3%)","437,657",40,96
0105000,전체,2007-09-17,15,20070383,상사부일체,34 상승,2007-09-19,"1,400,000",0.1%,"1,400,000 (100.0%)","1,400,000",350,350 (100.0%),350,4,4
0105000,전체,2007-09-17,16,20070420,척 앤 래리,2 하락,2007-09-06,"1,809,000",0.2%,"-1,566,000 (-46.4%)","372,067,000",263,-217 (-45.2%),"55,444",8,23
0105000,전체,2007-09-17,17,20070427,여름 궁전,동일,2007-09-13,"1,285,000",0.1%,"-1,275,000 (-49.8%)","9,444,000",189,-174 (-47.9%),"1,363",5,13
0105000,전체,2007-09-17,18,20070392,사쿠란,2 하락,2007-09-06,"1,240,000",0.1%,"-1,495,000 (-54.7%)","36,218,000",184,-211 (-53.4%),"5,320",5,16
0105000,전체,2007-09-17,19,20070393,브라보 마이 라이프,4 하락,2007-09-06,"1,111,000",0.1%,"-1,938,500 (-63.6%)","458,287,000",175,-287 (-62.1%),"71,059",27,46
0105000,전체,2007-09-17,20,20070306,스타더스트,7 하락,2007-08-15,"1,096,500",0.1%,"-6,895,000 (-86.3%)","5,499,479,000",171,"-1,076 (-86.3%)","846,987",11,25
0105000,전체,2007-09-17,21,20070360,호랑이와 눈,3 하락,2007-09-13,"1,103,500",0.1%,"-1,190,100 (-51.9%)","9,057,500",160,-170 (-51.5%),"1,348",2,10
