지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2024-02-18,1,20236180,웡카,동일,2024-01-31,"1,699,448,856",40.4%,"-108,862,369 (-6.0%)","23,971,412,633","175,171","-10,745 (-5.8%)","2,471,019","1,222","4,554"
0105000,전체,2024-02-18,2,20247074,건국전쟁,동일,2024-02-01,"801,190,655",19.0%,"-64,696,360 (-7.5%)","6,758,659,838","83,769","-7,391 (-8.1%)","710,509",922,"3,060"
0105000,전체,2024-02-18,3,20247076,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",동일,2024-02-14,"621,079,400",14.7%,"-114,102,700 (-15.5%)","3,181,713,600","54,710","-8,920 (-14.0%)","269,639",391,"1,889"
0105000,전체,2024-02-18,4,20206946,시민덕희,동일,2024-01-24,"350,791,183",8.3%,"-33,132,752 (-8.6%)","15,508,321,850","35,829","-3,546 (-9.0%)","1,640,123",812,"2,286"
0105000,전체,2024-02-18,5,20212668,도그데이즈,동일,2024-02-07,"157,066,992",3.7%,"-28,538,630 (-15.4%)","3,312,399,745","15,752","-2,576 (-14.1%)","340,405",685,"1,247"
0105000,전체,2024-02-18,6,20231415,소풍,동일,2024-02-07,"137,708,927",3.3%,"-8,204,927 (-5.6%)","2,251,329,303","15,091","-1,238 (-7.6%)","248,693",637,"1,119"
0105000,전체,2024-02-18,7,20246966,아기상어 극장판: 사이렌 스톤의 비밀,동일,2024-02-07,"63,485,671",1.5%,"10,059,264 (18.8%)","713,971,614","6,937","1,032 (17.5%)","80,233",360,415
0105000,전체,2024-02-18,8,20211477,데드맨,1 상승,2024-02-07,"45,730,931",1.1%,"-3,753,627 (-7.6%)","2,211,484,835","4,730",-303 (-6.0%),"231,476",469,685
0105000,전체,2024-02-18,9,20234581,아가일,1 하락,2024-02-07,"39,142,443",0.9%,"-10,306,496 (-20.8%)","1,395,932,780","4,007","-1,122 (-21.9%)","135,539",378,477
0105000,전체,2024-02-18,10,20247038,DMZ 동물 특공대,2 상승,2024-02-14,"25,519,960",0.6%,"2,798,400 (12.3%)","85,198,020","3,218",334 (11.6%),"11,902",200,267
0105000,전체,2024-02-18,11,20246989,스노우 퍼핀즈,1 하락,2024-02-15,"27,414,378",0.7%,"-4,866,261 (-15.1%)","95,867,212","3,028",-605 (-16.7%),"11,277",310,351
0105000,전체,2024-02-18,12,20234730,추락의 해부,1 하락,2024-01-31,"29,497,645",0.7%,"-7,950,350 (-21.2%)","705,476,954","2,798",-591 (-17.4%),"71,268",112,142
0105000,전체,2024-02-18,13,20247227,우견니,1 상승,2024-02-14,"15,159,653",0.4%,"-2,202,885 (-12.7%)","100,126,317","1,710",-320 (-15.8%),"12,394",137,277
0105000,전체,2024-02-18,14,20246964,정글번치: 월드투어,2 상승,2024-01-31,"14,816,400",0.4%,"2,798,700 (23.3%)","399,449,400","1,625",314 (24.0%),"48,527",108,122
0105000,전체,2024-02-18,15,20234114,괴물,동일,2023-11-29,"13,535,895",0.3%,"-1,540,600 (-10.2%)","5,155,054,439","1,328",-133 (-9.1%),"522,581",82,92
0105000,전체,2024-02-18,16,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",2 상승,2022-11-30,"9,706,675",0.2%,"2,055,556 (26.9%)","11,986,902,071","1,236",237 (23.7%),"1,182,261",65,73
0105000,전체,2024-02-18,17,20212866,서울의 봄,2 상승,2023-11-22,"9,437,990",0.2%,"375,295 (4.1%)","127,882,372,054","1,058",65 (6.5%),"13,122,895",68,81
0105000,전체,2024-02-18,18,20071054,중경삼림,2 상승,1995-09-02,"8,536,019",0.2%,"369,876 (4.5%)","967,521,331",903,39 (4.5%),"103,188",51,53
0105000,전체,2024-02-18,19,20236146,신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,3 상승,2023-12-22,"8,163,795",0.2%,"757,844 (10.2%)","9,065,609,589",859,85 (11.0%),"937,260",51,55
0105000,전체,2024-02-18,20,20247436,대니초 : 코리안 드림,3 하락,2024-02-14,"11,189,000",0.3%,"-6,931,000 (-38.3%)","52,154,500",746,-462 (-38.2%),"3,504",23,40
0105000,전체,2024-02-18,21,20235904,플랜 75,3 상승,2024-02-07,"8,185,678",0.2%,"2,248,962 (37.9%)","84,276,251",741,108 (17.1%),"8,798",36,39
0105000,전체,2024-02-18,22,20247158,에스파: 마이 퍼스트 페이지,1 하락,2024-02-14,"15,917,000",0.4%,"-2,110,000 (-11.7%)","132,963,000",693,-92 (-11.7%),"6,015",68,120
0105000,전체,2024-02-18,23,20040725,화양연화,동일,2000-10-20,"6,054,590",0.1%,"-529,973 (-8.0%)","1,126,511,700",638,-74 (-10.4%),"125,879",48,51
0105000,전체,2024-02-18,24,20235834,위시,7 상승,2024-01-03,"4,159,234",0.1%,"-328,566 (-7.3%)","13,380,224,519",450,-20 (-4.3%),"1,403,253",34,38
0105000,전체,2024-02-18,25,20247383,청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,8 상승,2024-02-01,"4,211,463",0.1%,"505,061 (13.6%)","154,679,900",440,47 (12.0%),"16,366",40,40
0105000,전체,2024-02-18,26,20236870,링팝 : 더 브이알콘서트 카이,1 상승,,"10,296,000",0.2%,"-3,179,000 (-23.6%)","52,151,000",423,-126 (-23.0%),"2,043",2,23
0105000,전체,2024-02-18,27,20235253,외계+인 2부,2 상승,2024-01-10,"3,778,078",0.1%,"-948,359 (-20.1%)","13,786,798,303",386,-96 (-19.9%),"1,429,497",36,40
0105000,전체,2024-02-18,28,20235925,나의 올드 오크,18 상승,2024-01-17,"3,058,200",0.1%,"993,500 (48.1%)","219,762,806",355,149 (72.3%),"23,875",20,20
0105000,전체,2024-02-18,29,20247053,메이 디셈버,8 상승,2024-03-13,"3,791,800",0.1%,"693,700 (22.4%)","12,710,500",352,53 (17.7%),"1,192",8,8
0105000,전체,2024-02-18,30,20236697,장인과 사위,8 상승,2024-02-15,"3,445,300",0.1%,"500,240 (17.0%)","14,713,660",335,38 (12.8%),"1,637",40,56
0105000,전체,2024-02-18,31,20234938,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2,5 하락,2023-10-19,"3,460,800",0.1%,"-2,851,278 (-45.2%)","333,951,550",315,-236 (-42.8%),"38,345",13,13
0105000,전체,2024-02-18,32,20080269,해피 투게더,3 상승,1998-08-22,"2,735,073",0.1%,"-390,417 (-12.5%)","527,285,146",309,-41 (-11.7%),"56,709",46,48
0105000,전체,2024-02-18,33,20228555,더 퍼스트 슬램덩크,14 상승,2023-01-04,"3,416,900",0.1%,"1,350,461 (65.4%)","50,965,555,974",308,119 (63.0%),"4,873,351",10,10
0105000,전체,2024-02-18,34,20235583,인투 더 월드,2 하락,2024-01-10,"2,705,539",0.1%,"-384,039 (-12.4%)","3,158,731,823",277,-117 (-29.7%),"346,975",15,17
0105000,전체,2024-02-18,35,20247427,크레센도 반 클라이번 콩쿠르 실황,13 상승,2024-01-31,"4,702,500",0.1%,"1,210,500 (34.7%)","123,509,000",271,86 (46.5%),"6,405",15,15
0105000,전체,2024-02-18,36,20235353,길위에 김대중,2 하락,2024-01-10,"2,122,900",0.1%,"-886,617 (-29.5%)","1,185,219,453",223,-148 (-39.9%),"124,198",17,20
0105000,전체,2024-02-18,37,20215610,야성의 킬리만자로,3 상승,,"420,000",0.0%,"-96,000 (-18.6%)","1,437,000",207,-51 (-19.8%),713,1,5
0105000,전체,2024-02-18,38,20236907,지오디 마스터피스 더 무비,25 하락,2024-01-10,"4,256,000",0.1%,"-46,005,000 (-91.5%)","921,654,000",202,"-2,004 (-90.8%)","40,308",2,2
0105000,전체,2024-02-18,39,19770109,전쟁과 평화,동일,1977-09-27,"390,000",0.0%,"-202,000 (-34.1%)","33,194,774",195,-101 (-34.1%),"16,882",1,2
0105000,전체,2024-02-18,40,20247063,바튼 아카데미,12 하락,2024-02-21,"1,986,900",0.0%,"-3,695,000 (-65.0%)","33,498,100",186,-362 (-66.1%),"3,041",4,5
0105000,전체,2024-02-18,41,20235910,영화 스미코구라시 - 푸른 달밤의 마법의 아이,11 상승,2024-02-07,"1,560,500",0.0%,"495,400 (46.5%)","49,447,620",184,61 (49.6%),"6,060",27,27
0105000,전체,2024-02-18,42,20193288,숀더쉽 더 무비: 꼬마 외계인 룰라!,13 상승,2020-02-19,"1,110,500",0.0%,"131,922 (13.5%)","124,788,828",136,26 (23.6%),"16,145",15,16
0105000,전체,2024-02-18,43,20124315,엔드 오브 에반게리온,10 상승,2024-01-17,"1,280,773",0.0%,"62,595 (5.1%)","324,969,534",127,7 (5.8%),"31,885",15,16
0105000,전체,2024-02-18,44,20234816,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 1,14 하락,2023-10-19,"1,369,739",0.0%,"-4,376,878 (-76.2%)","235,723,319",124,-356 (-74.2%),"27,715",4,4
0105000,전체,2024-02-18,45,20236563,걸즈 앤 판처 최종장 제4화,3 하락,2024-01-17,"1,328,000",0.0%,"-1,487,000 (-52.8%)","120,188,500",121,-134 (-52.5%),"10,204",1,2
0105000,전체,2024-02-18,46,20203702,노량: 죽음의 바다,21 상승,2023-12-20,"1,066,478",0.0%,"432,478 (68.2%)","44,996,565,797",115,50 (76.9%),"4,571,797",20,20
0105000,전체,2024-02-18,47,20235114,부활 그 소망,3 하락,2024-03-07,"1,153,000",0.0%,"-1,511,000 (-56.7%)","63,566,000",109,-117 (-51.8%),"5,935",2,2
0105000,전체,2024-02-18,48,20212726,걸즈 앤 판처 최종장 제3화,5 하락,2022-01-12,"1,191,000",0.0%,"-1,414,000 (-54.3%)","60,876,500",108,-128 (-54.2%),"6,112",1,2
0105000,전체,2024-02-18,49,20196828,걸즈 앤 판처 최종장,8 하락,2020-03-12,"1,047,000",0.0%,"-1,769,000 (-62.8%)","49,913,000",102,-154 (-60.2%),"5,208",1,2
0105000,전체,2024-02-18,50,20235073,라이즈,46 상승,2024-01-17,"778,400",0.0%,"642,100 (471.1%)","83,147,960",97,77 (385.0%),"9,086",7,7
0105000,전체,2024-02-18,51,20226638,아네모네,동일,2024-02-07,"723,100",0.0%,"-513,300 (-41.5%)","62,880,551",96,-38 (-28.4%),"7,438",21,25
0105000,전체,2024-02-18,52,20236776,비욘드 유토피아,3 하락,2024-01-31,"919,700",0.0%,"-435,300 (-32.1%)","138,017,721",89,-71 (-44.4%),"14,437",4,5
0105000,전체,2024-02-18,53,20236080,류이치 사카모토: 오퍼스,9 상승,2023-12-27,"873,600",0.0%,"83,822 (10.6%)","516,219,769",79,3 (3.9%),"54,188",6,6
0105000,전체,2024-02-18,54,20235905,티처스 라운지,43 상승,2023-12-27,"830,200",0.0%,"740,200 (822.4%)","44,711,175",78,59 (310.5%),"4,855",9,9
