지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2008-03-14,1,20080148,"10,000 BC",동일,2008-03-13,"672,754,000",31.9%,"242,638,500 (56.4%)","1,102,869,500","100,489","29,857 (42.3%)","171,121",347,"2,178"
0105000,전체,2008-03-14,2,20080149,스텝업 2 : 더 스트리트,1 상승,2008-03-13,"474,887,000",22.5%,"221,910,500 (87.7%)","794,872,500","70,060","31,378 (81.1%)","123,415",264,"1,736"
0105000,전체,2008-03-14,3,20080046,추격자,1 하락,2008-02-14,"436,530,000",20.7%,"184,839,000 (73.4%)","25,729,859,000","64,717","25,808 (66.3%)","3,817,176",304,"1,707"
0105000,전체,2008-03-14,4,20072151,바보,동일,2008-02-28,"120,139,000",5.7%,"55,564,500 (86.0%)","5,246,196,500","18,024","7,903 (78.1%)","804,271",208,"1,066"
0105000,전체,2008-03-14,5,20080032,밴티지 포인트,동일,2008-02-28,"113,746,000",5.4%,"53,722,000 (89.5%)","5,561,790,000","16,892","7,623 (82.2%)","839,426",196,"1,051"
0105000,전체,2008-03-14,6,20080146,허밍,동일,2008-03-13,"90,740,000",4.3%,"49,957,000 (122.5%)","159,109,000","13,612","6,917 (103.3%)","25,859",168,"1,016"
0105000,전체,2008-03-14,7,20080141,27번의 결혼리허설,동일,2008-03-06,"57,978,000",2.8%,"26,425,000 (83.7%)","1,244,854,500","8,427","3,514 (71.5%)","186,746",196,602
0105000,전체,2008-03-14,8,20080142,마이 뉴 파트너,동일,2008-03-06,"48,510,000",2.3%,"21,963,500 (82.7%)","1,306,698,500","7,358","3,268 (79.9%)","199,586",195,687
0105000,전체,2008-03-14,9,20080145,마이 블루베리 나이츠,동일,2008-03-06,"37,495,000",1.8%,"19,178,500 (104.7%)","797,489,000","5,333","2,543 (91.1%)","123,643",123,328
0105000,전체,2008-03-14,10,20080080,연을 쫓는 아이,1 상승,2008-03-13,"8,473,000",0.4%,"3,648,500 (75.6%)","14,935,500","1,251",469 (60.0%),"2,267",29,138
