지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2023-01-12,1,20225061,아바타: 물의 길,동일,2022-12-14,"735,902,322",36.3%,"-37,281,935 (-4.8%)","112,945,625,516","54,684","-2,212 (-3.9%)","9,022,077","1,336","3,797"
0105000,전체,2023-01-12,2,20228555,더 퍼스트 슬램덩크,동일,2023-01-04,"407,360,080",20.1%,"-66,563,371 (-14.0%)","6,064,261,377","40,576","-6,665 (-14.1%)","589,679",940,"3,063"
0105000,전체,2023-01-12,3,20196478,영웅,동일,2022-12-21,"335,053,804",16.5%,"-27,914,096 (-7.7%)","23,309,488,880","35,111","-3,019 (-7.9%)","2,374,580",873,"2,909"
0105000,전체,2023-01-12,4,20224109,장화신은 고양이: 끝내주는 모험,동일,2023-01-04,"178,725,111",8.8%,"4,723,643 (2.7%)","3,742,800,946","20,037",623 (3.2%),"399,173",734,"1,856"
0105000,전체,2023-01-12,5,20215315,스위치,동일,2023-01-04,"108,978,552",5.4%,"-22,379,700 (-17.0%)","2,802,674,418","12,008","-2,687 (-18.3%)","288,107",726,"1,963"
0105000,전체,2023-01-12,6,20228313,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",동일,2022-11-30,"97,547,784",4.8%,"-2,416,874 (-2.4%)","8,542,548,341","9,617",-257 (-2.6%),"834,179",366,715
0105000,전체,2023-01-12,7,20214823,유령,동일,2023-01-18,"34,403,000",1.7%,"-9,927,000 (-22.4%)","78,733,000","3,272","-1,647 (-33.5%)","8,191",15,16
0105000,전체,2023-01-12,8,20227762,올빼미,동일,2022-11-23,"25,345,365",1.2%,"333,169 (1.3%)","32,562,453,945","2,488",53 (2.2%),"3,300,897",248,332
0105000,전체,2023-01-12,9,20228255,프린스 챠밍,동일,2023-01-11,"9,432,100",0.5%,"-238,900 (-2.5%)","22,267,100","1,202",-122 (-9.2%),"2,978",140,166
0105000,전체,2023-01-12,10,20228640,신비아파트 극장판 차원도깨비와 7개의 세계,3 상승,2022-12-14,"9,006,600",0.4%,"687,500 (8.3%)","3,972,102,234","1,032",112 (12.2%),"416,047",106,115
0105000,전체,2023-01-12,11,20239570,10일간의 애인,New,2023-01-12,"8,257,898",0.4%,"8,257,898 (100.0%)","8,257,898",826,826 (100.0%),826,50,50
0105000,전체,2023-01-12,12,20224723,시간을 꿈꾸는 소녀,2 하락,2023-01-11,"6,795,299",0.3%,"-3,085,301 (-31.2%)","29,782,899",791,-352 (-30.8%),"3,362",73,94
0105000,전체,2023-01-12,13,20228644,문맨,2 하락,2023-01-11,"6,696,700",0.3%,"-3,372,599 (-33.5%)","20,635,999",740,-392 (-34.6%),"2,302",122,147
0105000,전체,2023-01-12,14,20227366,로보카폴리 안전교실 교통편,New,2022-09-19,"3,900,000",0.2%,"3,900,000 (100.0%)","31,490,000",650,650 (100.0%),"5,247",3,3
0105000,전체,2023-01-12,15,20228829,눈의 여왕5: 스노우 프린세스와 미러랜드의 비밀,6 상승,2022-12-22,"4,299,200",0.2%,"3,185,000 (285.9%)","1,284,009,797",632,478 (310.4%),"139,159",22,22
