지역코드,지역명,조회일자,순위,영화코드,영화명,순위변동,개봉일,매출액,매출액점유율,매출액증감(전일대비),누적매출액,관객수,관객수증감(전일대비),누적관객수,스크린수,상영횟수
0105000,전체,2004-09-22,1,20040649,귀신이 산다,동일,2004-09-17,"261,578,000",32.1%,"-16,555,500 (-6.0%)","3,580,248,000","41,398","-2,883 (-6.5%)","565,728",157,897
0105000,전체,2004-09-22,2,20040554,가족,동일,2004-09-03,"121,494,500",14.9%,"-1,836,000 (-1.5%)","4,711,555,000","19,300",-269 (-1.4%),"743,052",90,594
0105000,전체,2004-09-22,3,20040619,슈퍼스타 감사용,1 상승,2004-09-17,"118,437,000",14.5%,"7,548,000 (6.8%)","1,222,974,000","18,622","1,228 (7.1%)","188,177",119,686
0105000,전체,2004-09-22,4,20040640,연인,1 하락,2004-09-10,"107,235,000",13.1%,"-8,908,500 (-7.7%)","5,113,680,500","16,784","-1,331 (-7.3%)","791,844",131,742
0105000,전체,2004-09-22,5,20040642,80일간의 세계 일주,동일,2004-09-17,"83,712,000",10.3%,"-3,764,000 (-4.3%)","1,145,430,500","13,287",-682 (-4.9%),"180,804",96,550
0105000,전체,2004-09-22,6,20040659,돈 텔 파파,동일,2004-09-03,"51,570,500",6.3%,"-367,000 (-0.7%)","3,047,920,500","8,356",-113 (-1.3%),"487,488",57,325
0105000,전체,2004-09-22,7,20040631,터미널,동일,2004-08-27,"27,902,000",3.4%,"-691,500 (-2.4%)","6,307,043,000","4,382",-126 (-2.8%),"976,404",46,223
0105000,전체,2004-09-22,8,20040613,알포인트,동일,2004-08-20,"9,513,000",1.2%,"473,000 (5.2%)","6,775,565,500","1,636",206 (14.4%),"1,065,389",22,99
0105000,전체,2004-09-22,9,20040666,나쁜 교육,동일,2004-09-17,"6,570,000",0.8%,"-410,500 (-5.9%)","52,348,500","1,028",-61 (-5.6%),"7,944",9,42
0105000,전체,2004-09-22,10,20040654,진주 귀걸이를 한 소녀,동일,2004-09-03,"6,190,500",0.8%,"960,000 (18.4%)","267,475,500",933,157 (20.2%),"39,729",6,26
0105000,전체,2004-09-22,11,20040670,맨 온 파이어,17 상승,2004-09-24,"4,311,000",0.5%,"4,311,000 (100.0%)","4,311,000",651,651 (100.0%),651,3,3
0105000,전체,2004-09-22,12,20040617,시실리 2km,1 하락,2004-08-13,"3,736,500",0.5%,"222,000 (6.3%)","8,049,677,000",573,31 (5.7%),"1,263,233",15,67
0105000,전체,2004-09-22,13,20040651,꽃피는 봄이 오면,New,2004-09-23,"2,352,000",0.3%,"2,352,000 (100.0%)","2,352,000",363,363 (100.0%),363,3,7
0105000,전체,2004-09-22,14,20040581,퀸카로 살아남는 법,2 하락,2004-09-03,"2,136,500",0.3%,"10,000 (0.5%)","575,148,500",313,1 (0.3%),"88,261",1,9
0105000,전체,2004-09-22,15,20040661,섹스 이즈 코메디,1 하락,2004-09-16,"1,687,000",0.2%,"635,000 (60.4%)","12,776,000",246,90 (57.7%),"1,854",2,11
0105000,전체,2004-09-22,16,20040656,세상의 중심에서 사랑을 외치다,13 상승,2004-10-08,"950,000",0.1%,"950,000 (100.0%)","950,000",190,190 (100.0%),190,1,1
0105000,전체,2004-09-22,17,20040452,"[통합]회고전, 기획전 등",2 하락,,"718,000",0.1%,"106,500 (17.4%)","217,184,800",144,21 (17.1%),"40,325",1,5
0105000,전체,2004-09-22,18,20040596,바람의 파이터,5 하락,2004-08-12,"912,500",0.1%,"-109,500 (-10.7%)","9,154,408,000",141,-18 (-11.3%),"1,441,614",6,19
0105000,전체,2004-09-22,19,20040608,거미숲,1 하락,2004-09-03,"786,000",0.1%,"188,000 (31.4%)","408,475,500",117,28 (31.5%),"62,755",1,3
0105000,전체,2004-09-22,20,20040663,노 브레인 레이스,6 하락,2004-09-24,"632,500",0.1%,"-3,081,500 (-83.0%)","4,346,500",104,-515 (-83.2%),723,1,4
0105000,전체,2004-09-22,21,20040669,캣우먼,New,2004-09-24,"611,000",0.1%,"611,000 (100.0%)","611,000",103,103 (100.0%),103,1,4
0105000,전체,2004-09-22,22,20040653,엘리펀트,5 하락,2004-08-27,"618,500",0.1%,500 (0.1%),"63,904,000",92,2 (2.2%),"9,398",3,13
0105000,전체,2004-09-22,23,20040647,도마 안중근,7 하락,2004-09-10,"542,000",0.1%,"-69,000 (-11.3%)","129,008,500",85,-11 (-11.5%),"20,328",11,21
0105000,전체,2004-09-22,24,20040648,에이리언 VS 프레데터,5 하락,2004-09-03,"469,000",0.1%,"-57,000 (-10.8%)","1,151,605,000",74,-11 (-12.9%),"180,642",8,25
0105000,전체,2004-09-22,25,20040675,호텔 비너스,4 하락,2004-09-10,"340,000",0.0%,"124,000 (57.4%)","28,389,500",53,20 (60.6%),"4,358",1,2
0105000,전체,2004-09-22,26,20040660,팻 걸,6 하락,2004-08-20,"217,000",0.0%,"-42,000 (-16.2%)","46,333,500",31,-6 (-16.2%),"7,215",1,1
0105000,전체,2004-09-22,27,20040621,맥덜,1 하락,2004-09-03,"135,500",0.0%,"79,500 (142.0%)","16,734,000",20,12 (150.0%),"2,798",1,1
0105000,전체,2004-09-22,28,20040625,얼굴 없는 미녀,6 하락,2004-08-06,"90,000",0.0%,0 (0.0%),"2,228,511,000",16,0 (0.0%),"345,955",2,6
0105000,전체,2004-09-22,29,20040593,분신사바,5 하락,2004-08-05,"105,000",0.0%,"39,000 (59.1%)","3,828,714,000",15,5 (50.0%),"608,479",2,6
0105000,전체,2004-09-22,29,20040610,화씨 911,4 하락,2004-07-22,"102,500",0.0%,"42,500 (70.8%)","1,161,500,000",15,6 (66.7%),"177,088",1,3
0105000,전체,2004-09-22,31,20040597,"아이, 로봇",8 하락,2004-07-30,"14,000",0.0%,"-81,000 (-85.3%)","7,097,736,000",2,-12 (-85.7%),"1,108,055",1,2
0105000,전체,2004-09-22,32,20040595,"달마야, 서울 가자",4 하락,2004-07-09,0,0.0%,0 (100.0%),"4,469,579,500",0,0 (100.0%),"703,507",1,3
0105000,전체,2004-09-22,32,20040580,반 헬싱,4 하락,2004-07-30,0,0.0%,0 (100.0%),"5,586,373,000",0,0 (100.0%),"872,828",1,4
0105000,전체,2004-09-22,32,20040490,투모로우,4 하락,2004-06-03,0,0.0%,0 (100.0%),"11,658,584,500",0,0 (100.0%),"1,830,767",1,4
